RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T6,T6,Rob Oppenheim,67,"29' 9""",3388.58,114,-6,Y2016
T6,T6,D.A. Points,55,"29' 9""",3124.58,105,-5,Y2016
8,8,Brooks Koepka,75,"29' 11""",3943.83,132,-3,Y2016
9,9,Hideki Matsuyama,76,"30' 1""",4630.5,154,-4,Y2016
T10,T10,David Lingmerth,84,"30' 2""",5343.08,177,-8,Y2016
T10,T10,Ryan Palmer,86,"30' 2""",5558.08,184,2,Y2016
12,12,Jason Bohn,67,"30' 5""",5177.58,170,12,Y2016
13,13,Bubba Watson,72,"30' 6""",3416.33,112,-10,Y2016
14,14,Phil Mickelson,75,"30' 7""",4524.25,148,-9,Y2016
T15,T15,Lucas Glover,75,"30' 9""",4791.75,156,-4,Y2016
T15,T15,Louis Oosthuizen,63,"30' 9""",3323.5,108,-5,Y2016
T15,T15,Justin Rose,65,"30' 9""",3476.83,113,-13,Y2016
T18,T18,Shawn Stefani,91,"30' 10""",6443.33,209,-6,Y2016
T18,T18,Jhonattan Vegas,97,"30' 10""",5393.25,175,-6,Y2016
T20,T20,Chez Reavie,90,"30' 11""",6686.75,216,-4,Y2016
T20,T20,Scott Stallings,74,"30' 11""",4361.08,141,7,Y2016
T22,T22,Keegan Bradley,82,"31' 2""",5523.33,177,-1,Y2016
T22,T22,Jason Day,76,"31' 2""",3961.42,127,-19,Y2016
T22,T22,Luke Guthrie,57,"31' 2""",2994.08,96,7,Y2016
T22,T22,Chris Kirk,90,"31' 2""",7021.08,225,3,Y2016
T22,T22,Vaughn Taylor,72,"31' 2""",5512.33,177,15,Y2016
T27,T27,Paul Casey,77,"31' 3""",4842.83,155,-6,Y2016
T27,T27,Russell Knox,92,"31' 3""",6273.08,201,1,Y2016
T29,T29,Charl Schwartzel,73,"31' 4""",4257.17,136,-1,Y2016
T29,T29,Justin Thomas,99,"31' 4""",6077.42,194,5,Y2016
T31,T31,Branden Grace,63,"31' 6""",3083.5,98,1,Y2016
T31,T31,Jason Kokrak,89,"31' 6""",5830.75,185,4,Y2016
T33,T33,Billy Horschel,73,"31' 7""",4646.25,147,4,Y2016
T33,T33,Whee Kim,82,"31' 7""",4764.33,151,-9,Y2016
T33,T33,Andrew Landry,53,"31' 7""",2082.17,66,2,Y2016
T36,T36,Emiliano Grillo,93,"31' 8""",6338,200,6,Y2016
T36,T36,David Hearn,95,"31' 8""",8462.42,267,-15,Y2016
T36,T36,Charley Hoffman,91,"31' 8""",5348.17,169,-1,Y2016
T36,T36,Harold Varner III,92,"31' 8""",6491.92,205,9,Y2016
40,40,Dustin Johnson,87,"31' 10""",4324.75,136,-19,Y2016
41,41,K.J. Choi,73,"31' 11""",5870,184,-10,Y2016
T42,T42,Matt Kuchar,100,"32' 0""",6971.75,218,-1,Y2016
T42,T42,Ryan Moore,86,"32' 0""",6141.33,192,-6,Y2016
44,44,Jim Furyk,52,"32' 1""",4842.58,151,-9,Y2016
45,45,Steve Stricker,53,"32' 2""",4407.17,137,-8,Y2016
T46,T46,Matt Jones,83,"32' 3""",4935.33,153,-7,Y2016
T46,T46,Kevin Na,96,"32' 3""",6554.08,203,6,Y2016
T46,T46,Kevin Streelman,82,"32' 3""",5508.25,171,13,Y2016
T46,T46,Jimmy Walker,85,"32' 3""",5058.5,157,-6,Y2016
50,50,Derek Ernst,59,"32' 5""",3079.25,95,2,Y2016
51,51,Kelly Kraft,63,"32' 6""",2860.83,88,E,Y2016
52,52,Kevin Chappell,93,"32' 7""",6802.58,209,9,Y2016
T53,T53,Bronson Burgoon,83,"32' 8""",5060.25,155,8,Y2016
T53,T53,Jason Dufner,105,"32' 8""",6431.92,197,16,Y2016
T53,T53,William McGirt,98,"32' 8""",8236.25,252,-7,Y2016
T53,T53,Michael Thompson,71,"32' 8""",3722.17,114,E,Y2016
T53,T53,Tim Wilkinson,72,"32' 8""",4015.25,123,E,Y2016
T58,T58,Patrick Reed,105,"32' 9""",5901.42,180,4,Y2016
T58,T58,Sam Saunders,69,"32' 9""",4160.83,127,E,Y2016
T58,T58,Hudson Swafford,104,"32' 9""",7556.17,231,-6,Y2016
T61,T61,Rickie Fowler,80,"32' 10""",5775.42,176,-6,Y2016
T61,T61,Adam Hadwin,93,"32' 10""",8073,246,-14,Y2016
T61,T61,Patton Kizzire,93,"32' 10""",6825.25,208,6,Y2016
T61,T61,Rory McIlroy,69,"32' 10""",3741.17,114,2,Y2016
T61,T61,Carlos Ortiz,79,"32' 10""",4729.25,144,5,Y2016
T66,T66,Blayne Barber,84,"32' 11""",6152.08,187,7,Y2016
T66,T66,Robert Streb,87,"32' 11""",5659.67,172,-6,Y2016
T68,T68,Jim Herman,93,"33' 0""",6308.92,191,11,Y2016
T68,T68,Francesco Molinari,64,"33' 0""",5445.08,165,3,Y2016
T70,T70,Ángel Cabrera,62,"33' 1""",3774.58,114,16,Y2016
T70,T70,Ben Martin,92,"33' 1""",7106.33,215,5,Y2016
T70,T70,Henrik Norlander,71,"33' 1""",3833.33,116,1,Y2016
T70,T70,Rod Pampling,54,"33' 1""",2583.58,78,2,Y2016
T74,T74,Marc Leishman,89,"33' 2""",5708.5,172,6,Y2016
T74,T74,Troy Merritt,77,"33' 2""",5510.33,166,6,Y2016
T74,T74,Sean O'Hair,89,"33' 2""",7139,215,E,Y2016
T74,T74,Brendan Steele,88,"33' 2""",5776.5,174,14,Y2016
T78,T78,Mark Hubbard,101,"33' 3""",7410.08,223,6,Y2016
T78,T78,Zach Johnson,90,"33' 3""",6978.92,210,-3,Y2016
T78,T78,Si Woo Kim,113,"33' 3""",7940.58,239,-13,Y2016
T78,T78,Greg Owen,85,"33' 3""",5214.92,157,13,Y2016
T82,T82,Robert Allenby,51,"33' 4""",3862.75,116,15,Y2016
T82,T82,Nick Taylor,83,"33' 4""",5628.92,169,3,Y2016
T82,T82,Dawie van der Walt,72,"33' 4""",4097.25,123,4,Y2016
T85,T85,J.B. Holmes,77,"33' 5""",4214.83,126,-3,Y2016
T85,T85,Jeff Overton,69,"33' 5""",5043.42,151,4,Y2016
T85,T85,Boo Weekley,83,"33' 5""",6108.25,183,5,Y2016
T88,T88,Harris English,97,"33' 6""",5763.33,172,-1,Y2016
T88,T88,Freddie Jacobson,86,"33' 6""",6059.42,181,-5,Y2016
T88,T88,Smylie Kaufman,91,"33' 6""",4554.58,136,5,Y2016
T88,T88,Kevin Kisner,97,"33' 6""",6826.25,204,-8,Y2016
T92,T92,Andres Gonzales,80,"33' 7""",4864.75,145,5,Y2016
T92,T92,D.H. Lee,61,"33' 7""",3960.67,118,-1,Y2016
T94,T94,Thomas Aiken,70,"33' 8""",4810.08,143,3,Y2016
T94,T94,Brian Harman,104,"33' 8""",8110.92,241,8,Y2016
T96,T96,Ricky Barnes,97,"33' 9""",6891.33,204,-1,Y2016
T96,T96,Luke Donald,81,"33' 9""",6004.42,178,-12,Y2016
T96,T96,Fabián Gómez,82,"33' 9""",6616.5,196,2,Y2016
T96,T96,Jason Gore,78,"33' 9""",5363.25,159,14,Y2016
T96,T96,John Huh,86,"33' 9""",8638.5,256,12,Y2016
T96,T96,Webb Simpson,70,"33' 9""",5336.92,158,4,Y2016
T96,T96,Cameron Smith,73,"33' 9""",4085.58,121,8,Y2016
T103,T103,Derek Fathauer,94,"33' 10""",6018.17,178,10,Y2016
T103,T103,Luke List,79,"33' 10""",4805.67,142,7,Y2016
T103,T103,Brian Stuard,66,"33' 10""",6657.33,197,10,Y2016
T103,T103,Tyrone Van Aswegen,105,"33' 10""",7382.58,218,10,Y2016
T107,T107,Chad Collins,73,"33' 11""",5456.92,161,5,Y2016
T107,T107,Anirban Lahiri,72,"33' 11""",4070.25,120,7,Y2016
109,109,Alex Cejka,71,"34' 0""",4144.83,122,-3,Y2016
T110,T110,Rhein Gibson,58,"34' 1""",2997.75,88,3,Y2016
T110,T110,Bill Haas,86,"34' 1""",6035.67,177,-7,Y2016
T110,T110,James Hahn,85,"34' 1""",5927.75,174,10,Y2016
T110,T110,Kyle Reifers,115,"34' 1""",9024.17,265,9,Y2016
T110,T110,David Toms,62,"34' 1""",5319.17,156,16,Y2016
T115,T115,Roberto Castro,97,"34' 2""",8337.08,244,13,Y2016
T115,T115,Graeme McDowell,63,"34' 2""",4477.58,131,12,Y2016
T117,T117,George McNeill,51,"34' 3""",4456.08,130,10,Y2016
T117,T117,Scott Piercy,87,"34' 3""",5583,163,15,Y2016
T119,T119,Zac Blair,99,"34' 4""",8522.42,248,13,Y2016
T119,T119,Graham DeLaet,70,"34' 4""",5566.33,162,18,Y2016
T119,T119,Russell Henley,76,"34' 4""",5902.42,172,6,Y2016
T119,T119,Jerry Kelly,76,"34' 4""",6174.92,180,9,Y2016
T119,T119,Will MacKenzie,84,"34' 4""",6315.92,184,11,Y2016
T124,T124,Ben Crane,80,"34' 5""",6918.75,201,16,Y2016
T124,T124,Billy Hurley III,66,"34' 5""",5814.33,169,17,Y2016
T124,T124,Martin Laird,82,"34' 5""",5787.67,168,-4,Y2016
T124,T124,Brett Stegmaier,87,"34' 5""",6226.25,181,10,Y2016
T128,T128,Kyle Stanley,92,"34' 6""",7422,215,6,Y2016
T128,T128,Mark Wilson,66,"34' 6""",5974.58,173,13,Y2016
T128,T128,Gary Woodland,95,"34' 6""",6522.5,189,7,Y2016
T131,T131,Sergio Garcia,54,"34' 7""",2906.33,84,4,Y2016
T131,T131,Shane Lowry,57,"34' 7""",2907.08,84,-2,Y2016
133,133,Aaron Baddeley,93,"34' 8""",6524.08,188,5,Y2016
T134,T134,Tyler Aldridge,83,"34' 9""",5762.58,166,6,Y2016
T134,T134,Tony Finau,95,"34' 9""",5972.17,172,8,Y2016
T134,T134,Charles Howell III,91,"34' 9""",6460.58,186,-2,Y2016
T134,T134,Spencer Levin,104,"34' 9""",8653.33,249,2,Y2016
T134,T134,Jordan Spieth,80,"34' 9""",4764.42,137,E,Y2016
T139,T139,Andrew Loupe,75,"34' 10""",4600.25,132,-3,Y2016
T139,T139,Wes Roach,59,"34' 10""",3417.67,98,5,Y2016
T141,T141,Geoff Ogilvy,63,"34' 11""",4540.33,130,12,Y2016
T141,T141,Camilo Villegas,83,"34' 11""",6460.5,185,8,Y2016
T141,T141,Johnson Wagner,86,"34' 11""",7050.83,202,7,Y2016
T144,T144,Michael Kim,100,"35' 0""",8093.08,231,4,Y2016
T144,T144,Willy Wilcox,67,"35' 0""",5109.25,146,14,Y2016
146,146,Abraham Ancer,51,"35' 1""",3540.17,101,8,Y2016
T147,T147,Erik Compton,65,"35' 2""",4180.92,119,7,Y2016
T147,T147,Jon Curran,99,"35' 2""",8977.75,255,-5,Y2016
T147,T147,Sung Kang,89,"35' 2""",6371.83,181,-3,Y2016
T147,T147,Colt Knost,90,"35' 2""",7807.25,222,3,Y2016
T147,T147,Patrick Rodgers,89,"35' 2""",5281.08,150,9,Y2016
T147,T147,Vijay Singh,72,"35' 2""",6331.83,180,8,Y2016
T147,T147,Chris Stroud,82,"35' 2""",7033.83,200,2,Y2016
154,154,Danny Lee,93,"35' 4""",7108.08,201,13,Y2016
T155,T155,Stewart Cink,61,"35' 5""",4423.5,125,1,Y2016
T155,T155,Bryce Molder,80,"35' 5""",5490.5,155,-6,Y2016
T157,T157,Jonas Blixt,79,"35' 8""",5817.67,163,16,Y2016
T157,T157,Chad Campbell,90,"35' 8""",8064.33,226,6,Y2016
T157,T157,Seung-Yul Noh,85,"35' 8""",5779,162,6,Y2016
T157,T157,Steve Wheatcroft,85,"35' 8""",7205.58,202,7,Y2016
161,161,Daniel Summerhays,99,"35' 9""",7107,199,3,Y2016
T162,T162,Scott Brown,88,"35' 10""",6773.33,189,18,Y2016
T162,T162,Steve Marino,72,"35' 10""",4554,127,12,Y2016
T162,T162,Brandt Snedeker,93,"35' 10""",6455.83,180,5,Y2016
165,165,Morgan Hoffmann,71,"36' 0""",5186.5,144,3,Y2016
T166,T166,Ernie Els,66,"36' 1""",4865.67,135,-6,Y2016
T166,T166,Retief Goosen,55,"36' 1""",4803.83,133,11,Y2016
T166,T166,Scott Pinckney,87,"36' 1""",5879.67,163,10,Y2016
T166,T166,Rory Sabbatini,57,"36' 1""",3750.5,104,12,Y2016
T166,T166,Cameron Tringale,81,"36' 1""",6495.33,180,26,Y2016
171,171,Hiroshi Iwata,85,"36' 2""",6223.67,172,9,Y2016
T172,T172,Brendon de Jonge,83,"36' 8""",5935.92,162,-5,Y2016
T172,T172,Martin Piller,59,"36' 8""",3668.17,100,10,Y2016
T174,T174,Dicky Pride,55,"36' 9""",3711.92,101,3,Y2016
T174,T174,John Senden,88,"36' 9""",7086.67,193,10,Y2016
176,176,Steven Bowditch,71,"36' 10""",3981.17,108,16,Y2016
177,177,J.J. Henry,68,"36' 11""",5503.33,149,12,Y2016
178,178,Scott Langley,65,"37' 4""",5154.42,138,13,Y2016
179,179,Ken Duke,58,"37' 11""",5501.67,145,18,Y2016
T180,T180,Stuart Appleby,71,"38' 3""",7148.25,187,16,Y2016
T180,T180,Peter Malnati,85,"38' 3""",7157.58,187,4,Y2016
182,182,Padraig Harrington,54,"39' 2""",4781.67,122,12,Y2016
183,183,Jamie Lovemark,91,"40' 0""",7753.08,194,27,Y2016
184,184,Hunter Mahan,61,"41' 3""",4538.08,110,20,Y2016
185,185,Brendon Todd,66,"43' 6""",6130.83,141,21,Y2016
1,1,Justin Rose,69,"28' 5""",3291.67,116,-5,Y2015
T2,T2,Brooks Koepka,84,"28' 6""",3956.58,139,-19,Y2015
T2,T2,Lee Westwood,56,"28' 6""",2106.58,74,-7,Y2015
T2,T2,Willy Wilcox,58,"28' 6""",3310.42,116,-5,Y2015
5,5,Kevin Chappell,86,"29' 0""",5600.67,193,6,Y2015
6,6,Whee Kim,71,"29' 1""",4423,152,4,Y2015
7,7,Hideki Matsuyama,95,"29' 3""",4852,166,-22,Y2015
8,8,Greg Owen,58,"29' 5""",2736.67,93,11,Y2015
T9,T9,Jason Gore,76,"29' 7""",5002.92,169,E,Y2015
T9,T9,Russell Knox,96,"29' 7""",7814.5,264,-3,Y2015
T11,T11,Luke Guthrie,84,"29' 9""",5713.08,192,3,Y2015
T11,T11,Louis Oosthuizen,68,"29' 9""",3184.33,107,2,Y2015
T13,T13,Bill Lunde,50,"29' 10""",2861.92,96,2,Y2015
T13,T13,John Peterson,84,"29' 10""",6390,214,-2,Y2015
15,15,Vijay Singh,78,"29' 11""",5868.17,196,6,Y2015
16,16,Robert Garrigus,70,"30' 0""",4169.67,139,8,Y2015
T17,T17,Gonzalo Fernandez-Castaño,81,"30' 1""",5175.83,172,-2,Y2015
T17,T17,Billy Hurley III,83,"30' 1""",5658.5,188,-8,Y2015
T17,T17,Jonathan Randolph,72,"30' 1""",4427.17,147,1,Y2015
20,20,Jason Bohn,95,"30' 2""",8152.08,270,-5,Y2015
21,21,Justin Thomas,106,"30' 3""",6960.25,230,-14,Y2015
T22,T22,Roberto Castro,54,"30' 5""",2946.83,97,4,Y2015
T22,T22,George McNeill,93,"30' 5""",8464.58,278,-9,Y2015
T22,T22,Francesco Molinari,56,"30' 5""",4105.92,135,-2,Y2015
T22,T22,Shawn Stefani,94,"30' 5""",6638.5,218,E,Y2015
T26,T26,Blayne Barber,76,"30' 6""",4998.08,164,3,Y2015
T26,T26,Alex Cejka,94,"30' 6""",6739.83,221,18,Y2015
T28,T28,Rory Sabbatini,81,"30' 7""",5504.92,180,-4,Y2015
T28,T28,Byron Smith,59,"30' 7""",3361.25,110,-8,Y2015
T28,T28,Tyrone Van Aswegen,58,"30' 7""",2964.08,97,-7,Y2015
T31,T31,Zach Johnson,90,"30' 8""",5304.92,173,-4,Y2015
T31,T31,Cameron Percy,72,"30' 8""",4257.75,139,5,Y2015
T31,T31,Michael Putnam,87,"30' 8""",5772.5,188,2,Y2015
T34,T34,Lucas Glover,79,"30' 11""",5874.08,190,8,Y2015
T34,T34,Charles Howell III,105,"30' 11""",7331.83,237,-14,Y2015
T34,T34,Kevin Na,98,"30' 11""",6240.17,202,-14,Y2015
T34,T34,Jeff Overton,94,"30' 11""",6333.17,205,6,Y2015
T34,T34,Pat Perez,96,"30' 11""",7917.75,256,5,Y2015
T34,T34,Chez Reavie,56,"30' 11""",4270.75,138,1,Y2015
T40,T40,Robert Allenby,63,"31' 0""",5114.75,165,14,Y2015
T40,T40,Johnson Wagner,68,"31' 0""",4771.75,154,-17,Y2015
T42,T42,Daniel Berger,97,"31' 1""",7046.58,227,-5,Y2015
T42,T42,Ben Martin,93,"31' 1""",7080.08,228,2,Y2015
T42,T42,Sam Saunders,83,"31' 1""",5996.75,193,7,Y2015
T42,T42,Jordan Spieth,91,"31' 1""",5091.75,164,-7,Y2015
T46,T46,Jason Dufner,76,"31' 2""",4119.25,132,2,Y2015
T46,T46,Ernie Els,57,"31' 2""",2740,88,-5,Y2015
T46,T46,Jim Furyk,71,"31' 2""",4422.75,142,-3,Y2015
T46,T46,Scott Langley,94,"31' 2""",7984.58,256,11,Y2015
T50,T50,Scott Brown,97,"31' 3""",7133.5,228,-1,Y2015
T50,T50,Chad Campbell,97,"31' 3""",8490.08,272,-8,Y2015
T50,T50,David Lingmerth,90,"31' 3""",6741.08,216,4,Y2015
T50,T50,Webb Simpson,81,"31' 3""",5652.08,181,2,Y2015
T50,T50,Gary Woodland,81,"31' 3""",4061.33,130,-1,Y2015
T55,T55,Chesson Hadley,101,"31' 4""",6990.25,223,5,Y2015
T55,T55,Marc Leishman,74,"31' 4""",4289.92,137,8,Y2015
T57,T57,Ángel Cabrera,53,"31' 5""",3302.08,105,1,Y2015
T57,T57,Fabián Gómez,83,"31' 5""",5968.58,190,8,Y2015
T57,T57,Adam Hadwin,95,"31' 5""",7596.75,242,-7,Y2015
T57,T57,David Hearn,97,"31' 5""",7392.08,235,-9,Y2015
T61,T61,Padraig Harrington,60,"31' 6""",3685,117,3,Y2015
T61,T61,William McGirt,103,"31' 6""",9298,295,-3,Y2015
T61,T61,Ryan Palmer,80,"31' 6""",3713,118,5,Y2015
T61,T61,Scott Piercy,90,"31' 6""",6333.83,201,2,Y2015
T65,T65,Erik Compton,86,"31' 7""",5681.5,180,-4,Y2015
T65,T65,Harris English,105,"31' 7""",6909.42,219,-19,Y2015
67,67,Paul Casey,87,"31' 8""",4748.5,150,-8,Y2015
T68,T68,Sangmoon Bae,98,"31' 9""",7276.92,229,8,Y2015
T68,T68,Jim Herman,88,"31' 9""",6768.25,213,-5,Y2015
T68,T68,Kevin Kisner,104,"31' 9""",8245.25,260,-8,Y2015
T68,T68,Danny Lee,120,"31' 9""",8865.17,279,2,Y2015
T72,T72,Steven Alker,62,"31' 10""",4518.75,142,-11,Y2015
T72,T72,Kevin Streelman,95,"31' 10""",6305.42,198,-5,Y2015
74,74,D.A. Points,72,"31' 11""",4918.25,154,10,Y2015
T75,T75,Graham DeLaet,65,"32' 0""",4609.17,144,3,Y2015
T75,T75,Tom Hoge,83,"32' 0""",4860.33,152,3,Y2015
T75,T75,Dustin Johnson,75,"32' 0""",3264.75,102,-4,Y2015
78,78,Chris Kirk,76,"32' 1""",4911.33,153,10,Y2015
T79,T79,Charlie Beljan,76,"32' 2""",4692.67,146,13,Y2015
T79,T79,Bubba Watson,71,"32' 2""",3569.25,111,-13,Y2015
T81,T81,Ian Poulter,68,"32' 3""",4187.25,130,-4,Y2015
T81,T81,Roger Sloan,56,"32' 3""",3383.42,105,1,Y2015
T81,T81,Nick Watney,91,"32' 3""",6421.33,199,9,Y2015
T84,T84,K.J. Choi,66,"32' 4""",5458.08,169,-3,Y2015
T84,T84,Ken Duke,93,"32' 4""",7438.58,230,-1,Y2015
T84,T84,Hudson Swafford,97,"32' 4""",7008.08,217,10,Y2015
T87,T87,J.B. Holmes,89,"32' 5""",4472.5,138,-9,Y2015
T87,T87,Mark Hubbard,79,"32' 5""",5569.58,172,2,Y2015
T87,T87,Ryan Moore,81,"32' 5""",5509.08,170,9,Y2015
T87,T87,Patrick Reed,103,"32' 5""",5671.75,175,4,Y2015
T87,T87,Charl Schwartzel,67,"32' 5""",3436.58,106,E,Y2015
T87,T87,John Senden,80,"32' 5""",4251.08,131,2,Y2015
T93,T93,Chad Collins,79,"32' 6""",6135.67,189,-4,Y2015
T93,T93,Andres Gonzales,90,"32' 6""",6302.92,194,7,Y2015
T93,T93,Bill Haas,89,"32' 6""",6396.42,197,4,Y2015
T93,T93,Billy Horschel,99,"32' 6""",5066,156,-4,Y2015
T93,T93,John Huh,102,"32' 6""",9234.42,284,5,Y2015
T93,T93,Robert Streb,110,"32' 6""",7215.08,222,-12,Y2015
99,99,Sung Joon Park,79,"32' 7""",6261.67,192,13,Y2015
T100,T100,Steven Bowditch,103,"32' 8""",6593.75,202,E,Y2015
T100,T100,Daniel Summerhays,101,"32' 8""",8208,251,-2,Y2015
T102,T102,Jason Day,75,"32' 9""",3931.17,120,-13,Y2015
T102,T102,Seung-Yul Noh,65,"32' 9""",4449.58,136,4,Y2015
T102,T102,Henrik Stenson,63,"32' 9""",4160.92,127,-15,Y2015
T102,T102,Nick Taylor,91,"32' 9""",6483.83,198,-5,Y2015
T106,T106,Spencer Levin,99,"32' 10""",8304.75,253,22,Y2015
T106,T106,Brendan Steele,88,"32' 10""",6075,185,-2,Y2015
108,108,Adam Scott,51,"32' 11""",2206.58,67,-1,Y2015
T109,T109,Jim Renner,68,"33' 0""",4652.17,141,12,Y2015
T109,T109,Jimmy Walker,89,"33' 0""",4558.75,138,13,Y2015
T111,T111,Ricky Barnes,82,"33' 1""",5914.92,179,5,Y2015
T111,T111,Scott Stallings,60,"33' 1""",4003,121,-1,Y2015
T113,T113,Ryo Ishikawa,90,"33' 3""",6348.75,191,3,Y2015
T113,T113,Colt Knost,90,"33' 3""",7540.83,227,3,Y2015
T113,T113,Alex Prugh,84,"33' 3""",6314.67,190,8,Y2015
T116,T116,Jason Kokrak,88,"33' 4""",6332.92,190,14,Y2015
T116,T116,Chris Stroud,84,"33' 4""",7127.25,214,2,Y2015
T116,T116,Camilo Villegas,83,"33' 4""",5993.33,180,2,Y2015
T116,T116,Mark Wilson,89,"33' 4""",7998.25,240,6,Y2015
120,120,Brian Stuard,97,"33' 5""",8561.5,256,7,Y2015
121,121,Martin Laird,77,"33' 6""",6103.92,182,10,Y2015
T122,T122,Davis Love III,51,"33' 7""",3360.42,100,10,Y2015
T122,T122,Carl Pettersson,106,"33' 7""",8161.58,243,13,Y2015
T122,T122,Heath Slocum,57,"33' 7""",3659.33,109,18,Y2015
T125,T125,Jerry Kelly,79,"33' 8""",6397.67,190,-4,Y2015
T125,T125,Matt Kuchar,97,"33' 8""",6875.75,204,4,Y2015
T127,T127,Stewart Cink,77,"33' 9""",6147.83,182,13,Y2015
T127,T127,Luke Donald,71,"33' 9""",5368.25,159,6,Y2015
T127,T127,Bryce Molder,91,"33' 9""",8142,241,-3,Y2015
130,130,Aaron Baddeley,76,"33' 10""",5644.25,167,-21,Y2015
T131,T131,Keegan Bradley,87,"33' 11""",5425.83,160,11,Y2015
T131,T131,Oscar Fraustro,58,"33' 11""",3020.33,89,8,Y2015
T131,T131,Brice Garnett,81,"33' 11""",5874.42,173,9,Y2015
T134,T134,Martin Flores,95,"34' 0""",6825.92,201,-3,Y2015
T134,T134,Brian Harman,90,"34' 0""",6598,194,3,Y2015
T134,T134,Steve Wheatcroft,87,"34' 0""",6589.75,194,-5,Y2015
T137,T137,Andrew Svoboda,80,"34' 1""",6846.67,201,13,Y2015
T137,T137,Boo Weekley,79,"34' 1""",5787.92,170,12,Y2015
T139,T139,Jon Curran,83,"34' 2""",7388.33,216,13,Y2015
T139,T139,Brendon Todd,96,"34' 2""",7865.92,230,E,Y2015
T141,T141,James Hahn,94,"34' 3""",7433.08,217,10,Y2015
T141,T141,Kyle Reifers,96,"34' 3""",7474.08,218,5,Y2015
T141,T141,Patrick Rodgers,57,"34' 3""",3874.17,113,7,Y2015
T144,T144,Greg Chalmers,58,"34' 4""",3223.58,94,-5,Y2015
T144,T144,John Merrick,78,"34' 4""",5865.75,171,24,Y2015
T144,T144,Bo Van Pelt,81,"34' 4""",6073.92,177,13,Y2015
T147,T147,Rickie Fowler,76,"34' 5""",4819.75,140,-9,Y2015
T147,T147,Geoff Ogilvy,50,"34' 5""",2892.33,84,6,Y2015
T149,T149,J.J. Henry,94,"34' 7""",6020.92,174,E,Y2015
T149,T149,Charley Hoffman,97,"34' 7""",6017.42,174,9,Y2015
T149,T149,Michael Thompson,83,"34' 7""",6949.25,201,20,Y2015
T152,T152,Matt Every,73,"34' 8""",4333.75,125,18,Y2015
T152,T152,David Toms,62,"34' 8""",5689.33,164,8,Y2015
154,154,Troy Merritt,91,"34' 9""",8724.58,251,13,Y2015
155,155,Jhonattan Vegas,90,"34' 10""",5575.58,160,11,Y2015
T156,T156,Zac Blair,108,"34' 11""",9602.5,275,-4,Y2015
T156,T156,Scott Pinckney,88,"34' 11""",6946.75,199,2,Y2015
T156,T156,Nicholas Thompson,90,"34' 11""",6736.58,193,18,Y2015
T159,T159,Tony Finau,106,"35' 2""",7204.42,205,9,Y2015
T159,T159,Andres Romero,69,"35' 2""",5170.67,147,5,Y2015
T161,T161,Jonathan Byrd,69,"35' 3""",5359.17,152,4,Y2015
T161,T161,Ben Crane,62,"35' 3""",5704.17,162,4,Y2015
T161,T161,Brendon de Jonge,106,"35' 3""",9245.25,262,17,Y2015
T161,T161,Justin Leonard,61,"35' 3""",6763.92,192,18,Y2015
T165,T165,Jonas Blixt,78,"35' 6""",5400.42,152,10,Y2015
T165,T165,Brian Davis,86,"35' 6""",8200.17,231,24,Y2015
T165,T165,Retief Goosen,81,"35' 6""",5467.25,154,-3,Y2015
T168,T168,Andrew Putnam,68,"35' 7""",5090.5,143,13,Y2015
T168,T168,Brandt Snedeker,98,"35' 7""",6765.92,190,7,Y2015
T168,T168,Tim Wilkinson,73,"35' 7""",6290.92,177,23,Y2015
T171,T171,Eric Axley,57,"35' 10""",3579.5,100,5,Y2015
T171,T171,Derek Fathauer,81,"35' 10""",5737.17,160,11,Y2015
173,173,Jamie Donaldson,50,"36' 0""",2806.67,78,8,Y2015
T174,T174,Matt Jones,89,"36' 1""",5912.17,164,-2,Y2015
T174,T174,Phil Mickelson,70,"36' 1""",4620.42,128,9,Y2015
T174,T174,Sean O'Hair,86,"36' 1""",7579.67,210,13,Y2015
177,177,Cameron Tringale,96,"36' 2""",9180.67,254,22,Y2015
178,178,Carlos Ortiz,100,"36' 3""",7800,215,9,Y2015
179,179,Max Homa,78,"36' 8""",5531.83,151,13,Y2015
180,180,Morgan Hoffmann,85,"37' 6""",5700.42,152,2,Y2015
181,181,Derek Ernst,75,"37' 7""",6207.25,165,31,Y2015
182,182,Hunter Mahan,88,"37' 10""",5523.17,146,10,Y2015
183,183,Russell Henley,87,"38' 0""",6188.92,163,2,Y2015
184,184,Sergio Garcia,59,"39' 0""",2847.67,73,2,Y2015
1,1,Ángel Cabrera,69,"28' 7""",3833.17,134,-3,Y2014
2,2,Paul Casey,56,"29' 0""",4142,143,-11,Y2014
T3,T3,Kevin Chappell,100,"29' 1""",6230.83,214,-9,Y2014
T3,T3,Justin Rose,70,"29' 1""",3693.17,127,-9,Y2014
T5,T5,Chad Campbell,57,"29' 2""",3642.75,125,1,Y2014
T5,T5,John Peterson,62,"29' 2""",4487.17,154,1,Y2014
T7,T7,Harris English,95,"29' 4""",5187.58,177,-9,Y2014
T7,T7,Ryan Moore,86,"29' 4""",5372,183,-15,Y2014
T9,T9,Robert Garrigus,80,"29' 8""",5425.75,183,9,Y2014
T9,T9,Dustin Johnson,58,"29' 8""",2547.75,86,-11,Y2014
