RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK,YEAR
T84,T84,Jhonattan Vegas,77,6.75,11.709,145,72,Y2014
T84,T84,Bubba Watson,76,6.75,8.042,99,74,Y2014
T84,T84,Charlie Wi,72,6.75,12.356,152,15,Y2014
T84,T84,Gary Woodland,93,6.75,11.41,141,50,Y2014
T84,T84,Y.E. Yang,79,6.75,11.282,140,122,Y2014
T99,T99,Jonas Blixt,64,6.833333333,6.559,80,84,Y2014
T99,T99,K.J. Choi,80,6.833333333,9.5,116,119,Y2014
T99,T99,Ben Curtis,77,6.833333333,11.507,141,126,Y2014
T99,T99,Matt Kuchar,91,6.833333333,10.356,127,12,Y2014
T99,T99,Sean O'Hair,77,6.833333333,11.247,138,63,Y2014
T99,T99,Ryan Palmer,85,6.833333333,10.609,129,95,Y2014
T99,T99,Jimmy Walker,98,6.833333333,12.069,147,91,Y2014
T106,T106,Greg Chalmers,85,6.916666667,13.062,157,65,Y2014
T106,T106,Andrew Loupe,65,6.916666667,9.248,112,139,Y2014
T106,T106,William McGirt,96,6.916666667,15.108,181,79,Y2014
T106,T106,Vijay Singh,83,6.916666667,13.437,162,73,Y2014
T106,T106,Kevin Streelman,79,6.916666667,9.516,114,155,Y2014
T106,T106,Kevin Tway,64,6.916666667,8.892,107,162,Y2014
T112,T112,Charlie Beljan,76,7,10.473,124,162,Y2014
T112,T112,Sergio Garcia,61,7,4.954,59,2,Y2014
T112,T112,Brice Garnett,92,7,14.5,172,62,Y2014
T112,T112,Martin Kaymer,65,7,6.779,81,158,Y2014
T112,T112,Brooks Koepka,56,7,7.817,93,108,Y2014
T112,T112,Martin Laird,66,7,9.526,113,157,Y2014
T112,T112,Ryan Moore,86,7,10.445,125,103,Y2014
T112,T112,John Rollins,84,7,12.151,145,165,Y2014
T112,T112,Henrik Stenson,56,7,5.154,61,171,Y2014
T112,T112,Cameron Tringale,111,7,14.814,176,70,Y2014
T122,T122,Russell Henley,92,7.083333333,12.014,142,170,Y2014
T122,T122,Charley Hoffman,93,7.083333333,13.658,161,64,Y2014
T122,T122,Billy Horschel,92,7.083333333,11.7,138,144,Y2014
T122,T122,Dustin Johnson,58,7.083333333,5.043,59,57,Y2014
T122,T122,Matt Jones,83,7.083333333,10.12,119,133,Y2014
T122,T122,Jeff Overton,80,7.083333333,12.906,151,39,Y2014
T122,T122,Carl Pettersson,91,7.083333333,11.363,133,113,Y2014
T122,T122,D.A. Points,75,7.083333333,8.892,105,156,Y2014
T122,T122,Rory Sabbatini,82,7.083333333,10.157,120,142,Y2014
T122,T122,Nick Watney,80,7.083333333,8.023,94,132,Y2014
T122,T122,Mark Wilson,69,7.083333333,10.148,120,138,Y2014
T133,T133,Brendon de Jonge,109,7.166666667,15.076,175,117,Y2014
T133,T133,Bill Haas,107,7.166666667,13.329,155,43,Y2014
T133,T133,Andres Romero,81,7.166666667,13.776,161,52,Y2014
T133,T133,Nicholas Thompson,85,7.166666667,10.929,127,164,Y2014
T137,T137,Jason Bohn,81,7.25,10.469,120,131,Y2014
T137,T137,Retief Goosen,94,7.25,14.534,168,33,Y2014
T137,T137,James Hahn,82,7.25,12.062,139,145,Y2014
T137,T137,Marc Leishman,81,7.25,9.127,105,115,Y2014
T137,T137,Will MacKenzie,82,7.25,12.251,141,134,Y2014
T137,T137,Michael Putnam,106,7.25,14.184,163,122,Y2014
T137,T137,Brian Stuard,91,7.25,13.445,154,41,Y2014
T137,T137,Brendon Todd,108,7.25,13.713,158,7,Y2014
T145,T145,Ken Duke,80,7.333333333,10.989,125,109,Y2014
T145,T145,Derek Ernst,80,7.333333333,12.88,147,173,Y2014
T145,T145,Martin Flores,85,7.333333333,12.713,145,111,Y2014
T145,T145,Chris Kirk,105,7.333333333,15.579,178,9,Y2014
T145,T145,Kevin Stadler,90,7.333333333,10.717,122,159,Y2014
T145,T145,Michael Thompson,74,7.333333333,11.787,134,90,Y2014
T151,T151,J.J. Henry,91,7.416666667,16.012,179,121,Y2014
T151,T151,Hunter Mahan,88,7.416666667,10.182,115,148,Y2014
T153,T153,David Lingmerth,80,7.5,12.113,135,151,Y2014
T153,T153,Scott Stallings,77,7.5,9.27,103,154,Y2014
T153,T153,Andrew Svoboda,77,7.5,13.853,154,77,Y2014
T156,T156,Jason Dufner,57,7.583333333,5.735,63,166,Y2014
T156,T156,Robert Garrigus,80,7.583333333,13.233,146,116,Y2014
T156,T156,Lucas Glover,68,7.583333333,9.422,103,176,Y2014
T156,T156,Richard Lee,80,7.583333333,12.331,135,32,Y2014
T156,T156,John Peterson,62,7.583333333,11.643,128,134,Y2014
T156,T156,Willy Wilcox,51,7.583333333,8.839,97,81,Y2014
T162,T162,Sangmoon Bae,76,7.666666667,12.636,138,112,Y2014
T162,T162,Lee Westwood,57,7.666666667,7.862,85,127,Y2014
164,164,Briny Baird,50,7.75,8.977,97,118,Y2014
T165,T165,Spencer Levin,59,7.833333333,9.682,103,55,Y2014
T165,T165,Troy Matteson,62,7.833333333,11.557,123,168,Y2014
T167,T167,Chesson Hadley,84,7.916666667,10.146,107,153,Y2014
T167,T167,George McNeill,79,7.916666667,11.806,124,97,Y2014
T167,T167,Hudson Swafford,75,7.916666667,11.838,124,169,Y2014
T170,T170,Jason Kokrak,65,8,12.57,131,59,Y2014
T170,T170,Kyle Stanley,87,8,12.954,135,167,Y2014
T170,T170,Josh Teater,90,8,14.617,153,102,Y2014
173,173,Chad Campbell,57,8.166666667,8.902,91,51,Y2014
T174,T174,Ángel Cabrera,69,8.416666667,10.981,109,161,Y2014
T174,T174,Tommy Gainey,73,8.416666667,13.548,134,174,Y2014
176,176,Danny Lee,84,9.083333333,16.745,153,105,Y2014
177,177,Justin Hicks,103,9.666666667,16.906,146,146,Y2014
