RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T12,T12,Chris Stroud,82,"35' 7""",2348.25,66,14,Y2016
T14,T14,Chad Campbell,90,"35' 10""",2794.08,78,-3,Y2016
T14,T14,David Hearn,95,"35' 10""",2293.83,64,9,Y2016
16,16,Jamie Lovemark,91,"36' 0""",2594.17,72,8,Y2016
17,17,Dicky Pride,55,"36' 1""",1297.58,36,3,Y2016
T18,T18,D.A. Points,55,"36' 2""",1048.17,29,5,Y2016
T18,T18,Dawie van der Walt,72,"36' 2""",1699.83,47,15,Y2016
20,20,Willy Wilcox,67,"36' 3""",1559.67,43,6,Y2016
T21,T21,Robert Garrigus,69,"36' 5""",2183.92,60,E,Y2016
T21,T21,Charley Hoffman,91,"36' 5""",2549.08,70,8,Y2016
23,23,Robert Allenby,51,"36' 7""",1317.08,36,1,Y2016
24,24,Kevin Chappell,93,"36' 8""",2459.17,67,1,Y2016
25,25,Luke Guthrie,57,"36' 9""",1470,40,7,Y2016
26,26,Alex Cejka,71,"36' 11""",1254.58,34,2,Y2016
27,27,Hideki Matsuyama,76,"37' 0""",1737.25,47,3,Y2016
28,28,Kevin Na,96,"37' 1""",2224.92,60,7,Y2016
29,29,Bubba Watson,72,"37' 2""",2191.92,59,-1,Y2016
30,30,Sergio Garcia,54,"37' 3""",969.33,26,3,Y2016
T31,T31,Jason Day,76,"37' 7""",1879.58,50,-2,Y2016
T31,T31,Billy Horschel,73,"37' 7""",2405.92,64,8,Y2016
T31,T31,Phil Mickelson,75,"37' 7""",2219.67,59,2,Y2016
34,34,Kyle Stanley,92,"37' 8""",2221,59,E,Y2016
35,35,Stewart Cink,61,"37' 9""",2113.33,56,7,Y2016
36,36,Daniel Summerhays,99,"37' 10""",2873.75,76,10,Y2016
T37,T37,Abraham Ancer,51,"37' 11""",1176.58,31,1,Y2016
T37,T37,Cameron Smith,73,"37' 11""",1213.58,32,2,Y2016
39,39,Scott Langley,65,"38' 0""",1749.58,46,3,Y2016
40,40,Dustin Johnson,87,"38' 1""",2206.42,58,4,Y2016
T41,T41,Tyler Aldridge,83,"38' 2""",2636.17,69,14,Y2016
T41,T41,Keegan Bradley,82,"38' 2""",1602.83,42,8,Y2016
43,43,Kyle Reifers,115,"38' 3""",2370.67,62,15,Y2016
T44,T44,Bryce Molder,80,"38' 4""",2185.92,57,-2,Y2016
T44,T44,Rod Pampling,54,"38' 4""",1380.83,36,2,Y2016
T46,T46,Roberto Castro,97,"38' 5""",1688.75,44,5,Y2016
T46,T46,Shawn Stefani,91,"38' 5""",2802.42,73,5,Y2016
T46,T46,Nick Taylor,83,"38' 5""",2686.5,70,12,Y2016
49,49,Greg Owen,85,"38' 6""",2386.33,62,13,Y2016
50,50,Jason Dufner,105,"38' 7""",2239.67,58,4,Y2016
T51,T51,Ken Duke,58,"38' 9""",1705.25,44,11,Y2016
T51,T51,Ben Martin,92,"38' 9""",2596.83,67,8,Y2016
T53,T53,Derek Ernst,59,"38' 10""",1593.17,41,5,Y2016
T53,T53,Boo Weekley,83,"38' 10""",2098.33,54,9,Y2016
T55,T55,Colt Knost,90,"38' 11""",1363.5,35,3,Y2016
T55,T55,Spencer Levin,104,"38' 11""",2725.25,70,9,Y2016
T55,T55,Brendan Steele,88,"38' 11""",2179.25,56,9,Y2016
58,58,Hiroshi Iwata,85,"39' 1""",2189,56,3,Y2016
T59,T59,Jim Herman,93,"39' 2""",2622.83,67,10,Y2016
T59,T59,Chris Kirk,90,"39' 2""",2468.42,63,10,Y2016
T59,T59,Marc Leishman,89,"39' 2""",2075.92,53,9,Y2016
T59,T59,Gary Woodland,95,"39' 2""",2661.5,68,8,Y2016
63,63,Tom Hoge,81,"39' 4""",2594.33,66,8,Y2016
T64,T64,Ángel Cabrera,62,"39' 5""",2165.75,55,12,Y2016
T64,T64,Martin Laird,82,"39' 5""",3152.75,80,8,Y2016
66,66,Daniel Berger,92,"39' 6""",3083.83,78,8,Y2016
T67,T67,Thomas Aiken,70,"39' 9""",1350.92,34,7,Y2016
T67,T67,Andres Gonzales,80,"39' 9""",2028.67,51,10,Y2016
69,69,Brendon de Jonge,83,"39' 10""",2310.08,58,6,Y2016
T70,T70,Matt Jones,83,"39' 11""",2513.92,63,8,Y2016
T70,T70,Jason Kokrak,89,"39' 11""",2913.25,73,10,Y2016
72,72,Chad Collins,73,"40' 1""",2084.58,52,6,Y2016
73,73,Lucas Glover,75,"40' 2""",2289.25,57,11,Y2016
T74,T74,Derek Fathauer,94,"40' 3""",3825.17,95,11,Y2016
T74,T74,Fabián Gómez,82,"40' 3""",2417.42,60,13,Y2016
T76,T76,Jason Gore,78,"40' 4""",2098.25,52,13,Y2016
T76,T76,Bill Haas,86,"40' 4""",2663.25,66,8,Y2016
78,78,Andrew Landry,53,"40' 5""",969.83,24,4,Y2016
T79,T79,Zach Johnson,90,"40' 6""",2064.08,51,3,Y2016
T79,T79,Scott Stallings,74,"40' 6""",2469.42,61,12,Y2016
T79,T79,Mark Wilson,66,"40' 6""",1376.92,34,3,Y2016
T82,T82,Jason Bohn,67,"40' 7""",1378.5,34,9,Y2016
T82,T82,Rob Oppenheim,67,"40' 7""",1624,40,6,Y2016
T84,T84,Danny Lee,93,"40' 8""",1952.5,48,13,Y2016
T84,T84,Carlos Ortiz,79,"40' 8""",2318.67,57,8,Y2016
T84,T84,Vijay Singh,72,"40' 8""",2156.67,53,3,Y2016
T87,T87,Ricky Barnes,97,"40' 9""",3507.83,86,8,Y2016
T87,T87,Patrick Reed,105,"40' 9""",3543.25,87,6,Y2016
T89,T89,Zac Blair,99,"40' 11""",1594.42,39,2,Y2016
T89,T89,John Senden,88,"40' 11""",2864.67,70,9,Y2016
91,91,Wes Roach,59,"41' 1""",1644,40,6,Y2016
T92,T92,Chez Reavie,90,"41' 2""",2759.83,67,6,Y2016
T92,T92,Rory Sabbatini,57,"41' 2""",1070.92,26,1,Y2016
94,94,Ryan Moore,86,"41' 3""",2435,59,9,Y2016
T95,T95,Brandt Snedeker,93,"41' 4""",2684.67,65,7,Y2016
T95,T95,Justin Thomas,99,"41' 4""",3307.58,80,17,Y2016
T97,T97,Whee Kim,82,"41' 5""",2154.25,52,10,Y2016
T97,T97,Steve Marino,72,"41' 5""",1945.25,47,9,Y2016
T97,T97,Webb Simpson,70,"41' 5""",2151.92,52,8,Y2016
T100,T100,Troy Merritt,77,"41' 6""",1950.67,47,13,Y2016
T100,T100,Ryan Palmer,86,"41' 6""",2492.42,60,12,Y2016
T100,T100,Brian Stuard,66,"41' 6""",1701.75,41,6,Y2016
T103,T103,Blayne Barber,84,"41' 7""",2952.75,71,11,Y2016
T103,T103,Tony Finau,95,"41' 7""",3616.58,87,14,Y2016
T105,T105,Harris English,97,"41' 9""",3630.17,87,14,Y2016
T105,T105,Scott Pinckney,87,"41' 9""",2546.83,61,10,Y2016
T107,T107,J.J. Henry,68,"41' 11""",2096.42,50,8,Y2016
T107,T107,John Huh,86,"41' 11""",2557.08,61,12,Y2016
T109,T109,David Lingmerth,84,"42' 0""",1932.83,46,11,Y2016
T109,T109,Charl Schwartzel,73,"42' 0""",2561.25,61,14,Y2016
T111,T111,Graham DeLaet,70,"42' 2""",2107.75,50,3,Y2016
T111,T111,James Hahn,85,"42' 2""",2233.17,53,4,Y2016
T113,T113,Matt Kuchar,100,"42' 3""",2364.83,56,3,Y2016
T113,T113,Michael Thompson,71,"42' 3""",1562.33,37,E,Y2016
T115,T115,Si Woo Kim,113,"42' 4""",2711.83,64,11,Y2016
T115,T115,George McNeill,51,"42' 4""",1905.83,45,7,Y2016
T115,T115,Jimmy Walker,85,"42' 4""",4106,97,16,Y2016
T118,T118,Scott Brown,88,"42' 5""",1866.08,44,7,Y2016
T118,T118,Adam Scott,79,"42' 5""",2121.67,50,3,Y2016
T120,T120,Sean O'Hair,89,"42' 6""",3105.33,73,13,Y2016
T120,T120,Camilo Villegas,83,"42' 6""",2931.25,69,10,Y2016
T122,T122,Emiliano Grillo,93,"42' 7""",2382.58,56,9,Y2016
T122,T122,Justin Rose,65,"42' 7""",2385,56,12,Y2016
124,124,Paul Casey,77,"42' 9""",1795,42,13,Y2016
125,125,Cameron Tringale,81,"42' 11""",2963.92,69,11,Y2016
126,126,Jordan Spieth,80,"43' 0""",2105.67,49,5,Y2016
127,127,Tyrone Van Aswegen,105,"43' 1""",3665.58,85,12,Y2016
T128,T128,K.J. Choi,73,"43' 2""",1509.42,35,3,Y2016
T128,T128,Charles Howell III,91,"43' 2""",3930.17,91,17,Y2016
T130,T130,Peter Malnati,85,"43' 4""",2123.92,49,7,Y2016
T130,T130,Jhonattan Vegas,97,"43' 4""",2948.33,68,7,Y2016
T132,T132,Ernie Els,66,"43' 7""",2266.33,52,12,Y2016
T132,T132,Chesson Hadley,81,"43' 7""",2834.42,65,10,Y2016
T132,T132,Smylie Kaufman,91,"43' 7""",2614.67,60,17,Y2016
T135,T135,Erik Compton,65,"43' 8""",1922.17,44,8,Y2016
T135,T135,Sung Kang,89,"43' 8""",3144,72,15,Y2016
T137,T137,Bronson Burgoon,83,"43' 9""",1795.33,41,6,Y2016
T137,T137,Jeff Overton,69,"43' 9""",2143.42,49,9,Y2016
T137,T137,Patrick Rodgers,89,"43' 9""",3148.25,72,9,Y2016
T140,T140,Adam Hadwin,93,"43' 10""",2803.08,64,21,Y2016
T140,T140,Morgan Hoffmann,71,"43' 10""",1667.17,38,5,Y2016
142,142,Patton Kizzire,93,"44' 0""",3168.17,72,17,Y2016
143,143,Andrew Loupe,75,"44' 1""",3262.42,74,12,Y2016
144,144,Jerry Kelly,76,"44' 4""",1639.92,37,5,Y2016
145,145,Michael Kim,100,"44' 5""",3511,79,21,Y2016
146,146,Billy Hurley III,66,"44' 9""",1834.83,41,8,Y2016
147,147,Freddie Jacobson,86,"44' 11""",2874.83,64,11,Y2016
148,148,Rory McIlroy,69,"45' 4""",1949.67,43,9,Y2016
149,149,Will MacKenzie,84,"45' 6""",2639.92,58,15,Y2016
150,150,Aaron Baddeley,93,"45' 7""",2825.67,62,6,Y2016
151,151,Scott Piercy,87,"45' 9""",3251,71,17,Y2016
152,152,Robert Streb,87,"45' 10""",2611.08,57,14,Y2016
153,153,Brian Harman,104,"45' 11""",3258.67,71,8,Y2016
154,154,J.B. Holmes,77,"46' 0""",2023.5,44,6,Y2016
T155,T155,D.H. Lee,61,"46' 2""",2030.75,44,7,Y2016
T155,T155,Hudson Swafford,104,"46' 2""",3644.33,79,21,Y2016
157,157,Russell Knox,92,"46' 3""",1987.83,43,11,Y2016
T158,T158,Retief Goosen,55,"46' 4""",1761.5,38,12,Y2016
T158,T158,William McGirt,98,"46' 4""",3102.67,67,E,Y2016
T158,T158,Steve Wheatcroft,85,"46' 4""",3105.25,67,13,Y2016
161,161,Jon Curran,99,"46' 5""",2552.58,55,13,Y2016
T162,T162,Rhein Gibson,58,"46' 7""",2235.58,48,12,Y2016
T162,T162,Geoff Ogilvy,63,"46' 7""",1816.25,39,8,Y2016
164,164,Mark Hubbard,101,"46' 8""",2801.67,60,11,Y2016
T165,T165,Steven Bowditch,71,"47' 0""",2728.17,58,16,Y2016
T165,T165,Steve Stricker,53,"47' 0""",1315,28,5,Y2016
T165,T165,Harold Varner III,92,"47' 0""",3240.25,69,14,Y2016
T168,T168,Stuart Appleby,71,"47' 1""",2167.58,46,9,Y2016
T168,T168,Martin Piller,59,"47' 1""",1834.75,39,9,Y2016
170,170,Jim Furyk,52,"47' 2""",1274.58,27,9,Y2016
171,171,Anirban Lahiri,72,"47' 7""",2476,52,14,Y2016
172,172,Johnson Wagner,86,"48' 0""",3261.58,68,14,Y2016
173,173,Seung-Yul Noh,85,"48' 2""",3324.5,69,12,Y2016
174,174,Brendon Todd,66,"48' 3""",2603.83,54,13,Y2016
175,175,Kelly Kraft,63,"48' 7""",1895.92,39,8,Y2016
176,176,Brett Stegmaier,87,"48' 10""",3807,78,18,Y2016
177,177,Tim Wilkinson,72,"49' 3""",1574.83,32,3,Y2016
178,178,Vaughn Taylor,72,"49' 11""",2296.25,46,3,Y2016
179,179,Henrik Norlander,71,"50' 4""",1964.42,39,11,Y2016
T180,T180,Hunter Mahan,61,"50' 6""",1869.5,37,13,Y2016
T180,T180,Graeme McDowell,63,"50' 6""",1617.25,32,13,Y2016
182,182,Francesco Molinari,64,"50' 9""",2231.5,44,12,Y2016
183,183,Jonas Blixt,79,"51' 4""",3234.5,63,7,Y2016
184,184,Kevin Kisner,97,"51' 7""",2835.25,55,14,Y2016
185,185,Shane Lowry,57,"52' 11""",1429.25,27,9,Y2016
1,1,Robert Allenby,63,"32' 1""",1121.75,35,3,Y2015
2,2,Tony Finau,106,"32' 10""",2691,82,4,Y2015
3,3,Scott Stallings,60,"33' 5""",968.67,29,6,Y2015
4,4,George McNeill,93,"34' 5""",1788.92,52,1,Y2015
5,5,Nicholas Thompson,90,"34' 11""",1292.58,37,13,Y2015
T6,T6,Scott Langley,94,"35' 5""",2481.33,70,5,Y2015
T6,T6,Sung Joon Park,79,"35' 5""",1204.42,34,5,Y2015
T6,T6,Andrew Putnam,68,"35' 5""",1842.58,52,7,Y2015
9,9,Greg Owen,58,"35' 7""",1529.17,43,3,Y2015
10,10,Ryo Ishikawa,90,"36' 1""",2490.83,69,7,Y2015
11,11,Ángel Cabrera,53,"36' 2""",1267,35,6,Y2015
T12,T12,Jason Gore,76,"36' 7""",1353.42,37,5,Y2015
T12,T12,Vijay Singh,78,"36' 7""",1939.58,53,9,Y2015
T14,T14,Hideki Matsuyama,95,"36' 11""",1625.75,44,6,Y2015
T14,T14,Shawn Stefani,94,"36' 11""",2658.75,72,8,Y2015
16,16,Robert Garrigus,70,"37' 1""",1446.83,39,6,Y2015
17,17,Jason Bohn,95,"37' 2""",1375.33,37,-3,Y2015
18,18,D.A. Points,72,"37' 4""",2388.67,64,8,Y2015
19,19,Patrick Reed,103,"37' 9""",2565.58,68,1,Y2015
T20,T20,Jonas Blixt,78,"37' 11""",1515.58,40,4,Y2015
T20,T20,Jason Dufner,76,"37' 11""",1479.33,39,E,Y2015
T20,T20,David Toms,62,"37' 11""",759.08,20,2,Y2015
23,23,Jason Kokrak,88,"38' 0""",2850.75,75,13,Y2015
24,24,Kevin Chappell,86,"38' 4""",1762.67,46,7,Y2015
25,25,Matt Kuchar,97,"38' 5""",1652.33,43,1,Y2015
T26,T26,Max Homa,78,"38' 10""",1943.33,50,15,Y2015
T26,T26,Chez Reavie,56,"38' 10""",969.92,25,5,Y2015
T28,T28,Brendon de Jonge,106,"38' 11""",2722.5,70,6,Y2015
T28,T28,Brian Stuard,97,"38' 11""",2062.17,53,6,Y2015
T30,T30,Paul Casey,87,"39' 0""",2301.25,59,1,Y2015
T30,T30,Rickie Fowler,76,"39' 0""",1755.92,45,8,Y2015
T32,T32,Luke Donald,71,"39' 2""",1917.42,49,1,Y2015
T32,T32,Tom Hoge,83,"39' 2""",2428.08,62,12,Y2015
34,34,Gonzalo Fernandez-Castaño,81,"39' 3""",1884.25,48,9,Y2015
35,35,Harris English,105,"39' 4""",3028.08,77,3,Y2015
T36,T36,Jim Furyk,71,"39' 5""",1535.67,39,2,Y2015
T36,T36,Billy Horschel,99,"39' 5""",2288.25,58,14,Y2015
38,38,Oscar Fraustro,58,"39' 6""",1145.92,29,7,Y2015
T39,T39,Sergio Garcia,59,"39' 7""",1147.25,29,7,Y2015
T39,T39,Billy Hurley III,83,"39' 7""",2535.67,64,11,Y2015
41,41,Eric Axley,57,"39' 8""",1545.42,39,6,Y2015
42,42,Chris Stroud,84,"39' 9""",1947.08,49,6,Y2015
43,43,Morgan Hoffmann,85,"39' 10""",2909.17,73,6,Y2015
44,44,Sam Saunders,83,"39' 11""",1756.25,44,18,Y2015
45,45,Ryan Moore,81,"40' 0""",1678.75,42,6,Y2015
T46,T46,Whee Kim,71,"40' 1""",2045.25,51,5,Y2015
T46,T46,Jeff Overton,94,"40' 1""",2443.83,61,12,Y2015
T46,T46,Ryan Palmer,80,"40' 1""",2242.75,56,6,Y2015
T46,T46,Ian Poulter,68,"40' 1""",1483.25,37,10,Y2015
T50,T50,Stewart Cink,77,"40' 2""",2653.25,66,2,Y2015
T50,T50,Boo Weekley,79,"40' 2""",2087.42,52,5,Y2015
T52,T52,Aaron Baddeley,76,"40' 3""",2292.83,57,2,Y2015
T52,T52,Chad Collins,79,"40' 3""",2174.75,54,4,Y2015
T54,T54,Alex Cejka,94,"40' 5""",2264.83,56,8,Y2015
T54,T54,Charles Howell III,105,"40' 5""",3558.42,88,14,Y2015
T54,T54,Kevin Kisner,104,"40' 5""",2423.58,60,16,Y2015
T54,T54,Carl Pettersson,106,"40' 5""",3277.08,81,15,Y2015
T58,T58,Ken Duke,93,"40' 7""",2232.25,55,5,Y2015
T58,T58,Seung-Yul Noh,65,"40' 7""",1622.75,40,9,Y2015
T60,T60,Matt Jones,89,"40' 8""",2522.58,62,12,Y2015
T60,T60,Russell Knox,96,"40' 8""",2441.75,60,8,Y2015
T60,T60,Marc Leishman,74,"40' 8""",1870.25,46,8,Y2015
63,63,Brian Davis,86,"40' 9""",2158,53,7,Y2015
64,64,Rory Sabbatini,81,"40' 10""",2573.75,63,2,Y2015
65,65,Martin Laird,77,"40' 11""",2373.42,58,16,Y2015
T66,T66,Hunter Mahan,88,"41' 1""",2465.17,60,7,Y2015
T66,T66,Bubba Watson,71,"41' 1""",2220.08,54,7,Y2015
68,68,Jordan Spieth,91,"41' 3""",1775.42,43,9,Y2015
T69,T69,Erik Compton,86,"41' 4""",2440.33,59,3,Y2015
T69,T69,Martin Flores,95,"41' 4""",3349.92,81,7,Y2015
T69,T69,Charl Schwartzel,67,"41' 4""",1695.08,41,8,Y2015
72,72,Nick Watney,91,"41' 7""",2826.17,68,12,Y2015
T73,T73,Fabián Gómez,83,"41' 8""",2500.67,60,12,Y2015
T73,T73,Louis Oosthuizen,68,"41' 8""",1000.17,24,5,Y2015
T73,T73,Mark Wilson,89,"41' 8""",2752.25,66,10,Y2015
T76,T76,Graham DeLaet,65,"41' 10""",1925.5,46,11,Y2015
T76,T76,Brendon Todd,96,"41' 10""",2340.5,56,6,Y2015
78,78,Davis Love III,51,"41' 11""",1676.92,40,5,Y2015
T79,T79,Ernie Els,57,"42' 0""",1343.5,32,3,Y2015
T79,T79,Jim Renner,68,"42' 0""",2059.5,49,17,Y2015
T79,T79,Kevin Streelman,95,"42' 0""",1681.17,40,10,Y2015
T82,T82,Charley Hoffman,97,"42' 2""",3076.08,73,13,Y2015
T82,T82,Tyrone Van Aswegen,58,"42' 2""",1517,36,5,Y2015
T84,T84,Daniel Berger,97,"42' 3""",2870.5,68,5,Y2015
T84,T84,Scott Pinckney,88,"42' 3""",2621.67,62,2,Y2015
T84,T84,Michael Putnam,87,"42' 3""",1900.25,45,14,Y2015
T84,T84,Jonathan Randolph,72,"42' 3""",2745,65,13,Y2015
T84,T84,Gary Woodland,81,"42' 3""",2620.08,62,17,Y2015
T89,T89,Ricky Barnes,82,"42' 4""",2581.33,61,9,Y2015
T89,T89,Charlie Beljan,76,"42' 4""",2032.67,48,13,Y2015
T89,T89,William McGirt,103,"42' 4""",2244.33,53,9,Y2015
T89,T89,Jhonattan Vegas,90,"42' 4""",2668.67,63,9,Y2015
T93,T93,Greg Chalmers,58,"42' 5""",1018.08,24,5,Y2015
T93,T93,David Hearn,97,"42' 5""",2461.67,58,7,Y2015
95,95,Padraig Harrington,60,"42' 6""",1954.5,46,1,Y2015
T96,T96,Hudson Swafford,97,"42' 8""",2816.33,66,13,Y2015
T96,T96,Cameron Tringale,96,"42' 8""",2003.92,47,2,Y2015
T96,T96,Tim Wilkinson,73,"42' 8""",1748.58,41,11,Y2015
99,99,Retief Goosen,81,"42' 9""",2609.42,61,9,Y2015
T100,T100,Bryce Molder,91,"42' 11""",2058,48,9,Y2015
T100,T100,John Peterson,84,"42' 11""",1972.67,46,8,Y2015
T100,T100,Daniel Summerhays,101,"42' 11""",3258.92,76,11,Y2015
T103,T103,Colt Knost,90,"43' 0""",1678.17,39,7,Y2015
T103,T103,John Merrick,78,"43' 0""",1718.58,40,10,Y2015
T103,T103,Justin Rose,69,"43' 0""",1246.58,29,9,Y2015
T103,T103,Nick Taylor,91,"43' 0""",3485,81,26,Y2015
107,107,Bill Haas,89,"43' 1""",2453.58,57,3,Y2015
T108,T108,Russell Henley,87,"43' 2""",2331.75,54,8,Y2015
T108,T108,Sean O'Hair,86,"43' 2""",2718.67,63,9,Y2015
T110,T110,Geoff Ogilvy,50,"43' 3""",1080.33,25,5,Y2015
T110,T110,Brandt Snedeker,98,"43' 3""",2722.5,63,11,Y2015
T112,T112,Phil Mickelson,70,"43' 4""",1602.92,37,5,Y2015
T112,T112,John Senden,80,"43' 4""",1863.67,43,8,Y2015
114,114,Spencer Levin,99,"43' 5""",2388.25,55,11,Y2015
115,115,Pat Perez,96,"43' 6""",2781.42,64,4,Y2015
T116,T116,Jon Curran,83,"43' 7""",1743.67,40,11,Y2015
T116,T116,Michael Thompson,83,"43' 7""",2918.92,67,14,Y2015
118,118,Henrik Stenson,63,"43' 8""",1309.5,30,3,Y2015
119,119,Derek Fathauer,81,"43' 11""",2767.67,63,17,Y2015
120,120,Brendan Steele,88,"44' 0""",2903.75,66,11,Y2015
T121,T121,J.J. Henry,94,"44' 1""",2775.25,63,15,Y2015
T121,T121,Dustin Johnson,75,"44' 1""",2205,50,7,Y2015
T121,T121,Byron Smith,59,"44' 1""",1806.83,41,12,Y2015
T124,T124,Webb Simpson,81,"44' 2""",2119.42,48,10,Y2015
T124,T124,Johnson Wagner,68,"44' 2""",2208.33,50,12,Y2015
T126,T126,Roberto Castro,54,"44' 3""",1193.83,27,8,Y2015
T126,T126,Jamie Donaldson,50,"44' 3""",1327.58,30,5,Y2015
T128,T128,Blayne Barber,76,"44' 4""",2307,52,8,Y2015
T128,T128,Steven Bowditch,103,"44' 4""",2923.5,66,9,Y2015
T128,T128,Derek Ernst,75,"44' 4""",2350.92,53,8,Y2015
131,131,Chad Campbell,97,"44' 7""",3028.83,68,12,Y2015
132,132,Scott Piercy,90,"44' 9""",3134.67,70,13,Y2015
133,133,Ben Martin,93,"44' 10""",2825.58,63,19,Y2015
T134,T134,Bo Van Pelt,81,"44' 11""",2202.5,49,14,Y2015
T134,T134,Camilo Villegas,83,"44' 11""",3819.75,85,15,Y2015
136,136,Steven Alker,62,"45' 0""",1708.5,38,11,Y2015
137,137,Jonathan Byrd,69,"45' 1""",1579.17,35,7,Y2015
138,138,Justin Thomas,106,"45' 4""",3398.67,75,20,Y2015
T139,T139,J.B. Holmes,89,"45' 5""",1998.75,44,13,Y2015
T139,T139,Kyle Reifers,96,"45' 5""",2406.17,53,19,Y2015
T141,T141,James Hahn,94,"45' 6""",2636.58,58,5,Y2015
T141,T141,Brooks Koepka,84,"45' 6""",2547.5,56,10,Y2015
143,143,Lucas Glover,79,"45' 7""",2371.92,52,12,Y2015
144,144,Kevin Na,98,"45' 8""",2327.5,51,8,Y2015
T145,T145,Mark Hubbard,79,"45' 9""",2194.75,48,12,Y2015
T145,T145,Jerry Kelly,79,"45' 9""",2012.67,44,4,Y2015
147,147,Robert Streb,110,"45' 10""",3715.08,81,16,Y2015
T148,T148,Brice Garnett,81,"45' 11""",2614.92,57,14,Y2015
T148,T148,Danny Lee,120,"45' 11""",2801.67,61,17,Y2015
T150,T150,Lee Westwood,56,"46' 1""",1197.33,26,5,Y2015
T150,T150,Willy Wilcox,58,"46' 1""",1381.67,30,3,Y2015
T152,T152,Jim Herman,88,"46' 2""",2493.75,54,12,Y2015
T152,T152,Troy Merritt,91,"46' 2""",2863.67,62,14,Y2015
154,154,Scott Brown,97,"46' 3""",2868.58,62,14,Y2015
155,155,Chesson Hadley,101,"46' 5""",3850.25,83,30,Y2015
156,156,Adam Scott,51,"46' 9""",1449.42,31,9,Y2015
T157,T157,Keegan Bradley,87,"46' 10""",1874.92,40,1,Y2015
T157,T157,Patrick Rodgers,57,"46' 10""",1734.25,37,13,Y2015
159,159,Zac Blair,108,"47' 1""",2964.08,63,13,Y2015
160,160,Sangmoon Bae,98,"47' 2""",3818.67,81,24,Y2015
161,161,Ben Crane,62,"47' 3""",1465.5,31,1,Y2015
162,162,Alex Prugh,84,"47' 5""",3368.67,71,13,Y2015
163,163,Steve Wheatcroft,87,"47' 6""",2706.33,57,10,Y2015
164,164,Luke Guthrie,84,"47' 10""",2297.08,48,10,Y2015
165,165,Chris Kirk,76,"47' 11""",2106.83,44,8,Y2015
166,166,Justin Leonard,61,"48' 1""",1586.83,33,7,Y2015
167,167,Zach Johnson,90,"48' 3""",2555.92,53,8,Y2015
168,168,Matt Every,73,"48' 5""",1935.83,40,8,Y2015
169,169,Brian Harman,90,"48' 6""",2376.25,49,10,Y2015
170,170,John Huh,102,"48' 7""",3592.83,74,17,Y2015
T171,T171,Adam Hadwin,95,"48' 8""",2337.75,48,6,Y2015
T171,T171,Andrew Svoboda,80,"48' 8""",3262.42,67,24,Y2015
173,173,Bill Lunde,50,"49' 0""",1323.42,27,11,Y2015
174,174,Francesco Molinari,56,"49' 1""",735.67,15,2,Y2015
175,175,Andres Gonzales,90,"49' 11""",3646.17,73,17,Y2015
176,176,David Lingmerth,90,"50' 1""",2702.75,54,11,Y2015
177,177,Andres Romero,69,"50' 4""",2316.33,46,10,Y2015
178,178,Carlos Ortiz,100,"50' 8""",3093.17,61,18,Y2015
179,179,K.J. Choi,66,"50' 11""",1476,29,9,Y2015
180,180,Heath Slocum,57,"51' 2""",1280.08,25,6,Y2015
181,181,Jimmy Walker,89,"51' 4""",2719.75,53,16,Y2015
182,182,Jason Day,75,"51' 7""",2581,50,13,Y2015
183,183,Cameron Percy,72,"51' 11""",1816.5,35,13,Y2015
184,184,Roger Sloan,56,"52' 0""",2131.83,41,14,Y2015
1,1,Kyle Stanley,87,"32' 0""",1791.67,56,11,Y2014
2,2,Paul Casey,56,"32' 3""",1385.42,43,3,Y2014
3,3,Bubba Watson,76,"33' 0""",1386.58,42,-4,Y2014
4,4,John Peterson,62,"33' 11""",1289.5,38,-1,Y2014
5,5,John Merrick,87,"34' 5""",1445.67,42,4,Y2014
6,6,Brian Gay,81,"34' 7""",1765,51,-3,Y2014
7,7,Ben Martin,80,"34' 8""",1281.42,37,5,Y2014
T8,T8,Jim Furyk,84,"35' 0""",1366.42,39,5,Y2014
T8,T8,Tyrone Van Aswegen,79,"35' 0""",1927.25,55,7,Y2014
T10,T10,Marc Leishman,81,"35' 4""",2192.67,62,11,Y2014
T10,T10,Justin Rose,70,"35' 4""",1200.17,34,-1,Y2014
T12,T12,Billy Hurley III,86,"35' 5""",1769.75,50,3,Y2014
T12,T12,Jeff Maggert,54,"35' 5""",1132.92,32,E,Y2014
14,14,Ken Duke,80,"35' 8""",1712.08,48,6,Y2014
15,15,Harris English,95,"36' 0""",2625.42,73,8,Y2014
16,16,Martin Flores,85,"36' 1""",2417.75,67,12,Y2014
T17,T17,Sergio Garcia,61,"36' 3""",1159.25,32,-1,Y2014
T17,T17,Ryan Moore,86,"36' 3""",1741.08,48,6,Y2014
19,19,Bronson La'Cassie,51,"36' 4""",1126.75,31,1,Y2014
20,20,Russell Knox,92,"36' 6""",1680.08,46,3,Y2014
T21,T21,Keegan Bradley,89,"36' 9""",1726.42,47,6,Y2014
T21,T21,Freddie Jacobson,91,"36' 9""",2204.58,60,9,Y2014
23,23,Kevin Streelman,79,"36' 10""",1179.08,32,9,Y2014
T24,T24,James Hahn,82,"37' 0""",2331.58,63,16,Y2014
T24,T24,Morgan Hoffmann,103,"37' 0""",2848.25,77,17,Y2014
