RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
6,6,Tyler Aldridge,83,"53' 0""",1112.75,21,-13,Y2016
7,7,Justin Rose,65,"53' 3""",1490.42,28,-16,Y2016
8,8,Daniel Berger,92,"53' 6""",1337.75,25,-12,Y2016
9,9,Henrik Norlander,71,"53' 10""",1507.42,28,-13,Y2016
10,10,Jason Day,76,"54' 0""",810.083,15,-11,Y2016
11,11,Patrick Rodgers,89,"54' 1""",1189.25,22,-19,Y2016
12,12,Thomas Aiken,70,"54' 2""",812.583,15,-10,Y2016
13,13,Willy Wilcox,67,"55' 0""",1209.42,22,-11,Y2016
14,14,Tony Finau,95,"55' 5""",1052.42,19,-11,Y2016
15,15,Matt Jones,83,"55' 6""",1498.25,27,-19,Y2016
16,16,Martin Laird,82,"56' 4""",1408.17,25,-16,Y2016
17,17,George McNeill,51,"56' 5""",845.75,15,-7,Y2016
T18,T18,Jason Dufner,105,"57' 2""",1544.5,27,-18,Y2016
T18,T18,Adam Scott,79,"57' 2""",914.167,16,-6,Y2016
20,20,Kevin Chappell,93,"57' 8""",1672,29,-18,Y2016
21,21,Bubba Watson,72,"57' 9""",923.917,16,-13,Y2016
T22,T22,Troy Merritt,77,"58' 3""",1339.25,23,-14,Y2016
T22,T22,Bryce Molder,80,"58' 3""",1106.83,19,-11,Y2016
24,24,Mark Hubbard,101,"58' 4""",1925.5,33,-19,Y2016
25,25,Rod Pampling,54,"58' 6""",760,13,-5,Y2016
26,26,Anirban Lahiri,72,"58' 11""",1473.17,25,-8,Y2016
27,27,Bill Haas,86,"59' 0""",1416,24,-12,Y2016
28,28,Harold Varner III,92,"59' 2""",2190.08,37,-28,Y2016
29,29,Billy Horschel,73,"59' 6""",1546.17,26,-15,Y2016
30,30,Charley Hoffman,91,"59' 7""",775.083,13,-9,Y2016
31,31,Wes Roach,59,"59' 8""",775.333,13,-9,Y2016
32,32,D.H. Lee,61,"59' 10""",897.167,15,-3,Y2016
33,33,Webb Simpson,70,"59' 11""",1317.33,22,-9,Y2016
34,34,Carlos Ortiz,79,"60' 3""",1024.67,17,-11,Y2016
35,35,Rory McIlroy,69,"60' 5""",1450.42,24,-16,Y2016
36,36,Brian Harman,104,"60' 6""",2359.83,39,-21,Y2016
T37,T37,Ken Duke,58,"60' 11""",791.417,13,-7,Y2016
T37,T37,Robert Garrigus,69,"60' 11""",1036.08,17,-11,Y2016
T37,T37,Jordan Spieth,80,"60' 11""",974.5,16,-11,Y2016
T40,T40,Blayne Barber,84,"61' 6""",1844.08,30,-25,Y2016
T40,T40,Chad Campbell,90,"61' 6""",2213.33,36,-22,Y2016
T42,T42,Aaron Baddeley,93,"61' 10""",1175.17,19,-14,Y2016
T42,T42,Scott Pinckney,87,"61' 10""",2041.17,33,-12,Y2016
T42,T42,Hudson Swafford,104,"61' 10""",1854.17,30,-18,Y2016
45,45,Dustin Johnson,87,"61' 11""",743.333,12,-3,Y2016
T46,T46,K.J. Choi,73,"62' 0""",1115.58,18,-11,Y2016
T46,T46,Ben Martin,92,"62' 0""",1859.33,30,-22,Y2016
T48,T48,Kyle Reifers,115,"62' 3""",2927,47,-29,Y2016
T48,T48,Brandt Snedeker,93,"62' 3""",1370,22,-10,Y2016
T48,T48,Jhonattan Vegas,97,"62' 3""",2302.42,37,-23,Y2016
51,51,J.B. Holmes,77,"62' 4""",935,15,-8,Y2016
52,52,Vaughn Taylor,72,"62' 7""",1251,20,-8,Y2016
53,53,Tyrone Van Aswegen,105,"62' 11""",1510.92,24,-11,Y2016
T54,T54,Martin Piller,59,"63' 0""",1071.67,17,-8,Y2016
T54,T54,Daniel Summerhays,99,"63' 0""",2079.42,33,-18,Y2016
56,56,Sam Saunders,69,"63' 1""",1198.83,19,-11,Y2016
57,57,Jimmy Walker,85,"63' 2""",884.083,14,-10,Y2016
58,58,Jonas Blixt,79,"63' 4""",1772.92,28,-15,Y2016
59,59,Lucas Glover,75,"63' 5""",2281.75,36,-19,Y2016
60,60,Emiliano Grillo,93,"63' 6""",1778.42,28,-14,Y2016
61,61,David Hearn,95,"63' 7""",1842.83,29,-18,Y2016
62,62,Patton Kizzire,93,"63' 10""",1404.17,22,-10,Y2016
63,63,Cameron Tringale,81,"63' 11""",1854.67,29,-14,Y2016
T64,T64,Sean O'Hair,89,"64' 1""",2242,35,-23,Y2016
T64,T64,Charl Schwartzel,73,"64' 1""",1793.33,28,-15,Y2016
T66,T66,Brooks Koepka,75,"64' 3""",835.667,13,-8,Y2016
T66,T66,Camilo Villegas,83,"64' 3""",1349.08,21,-9,Y2016
T68,T68,D.A. Points,55,"64' 4""",643.5,10,-1,Y2016
T68,T68,Brett Stegmaier,87,"64' 4""",2059.08,32,-18,Y2016
70,70,Freddie Jacobson,86,"64' 5""",1289,20,-18,Y2016
71,71,Kevin Na,96,"64' 6""",1547.67,24,-16,Y2016
72,72,Andrew Loupe,75,"64' 7""",1097.58,17,-10,Y2016
73,73,Chris Kirk,90,"64' 10""",1686.5,26,-15,Y2016
74,74,Chris Stroud,82,"64' 11""",1686.92,26,-14,Y2016
T75,T75,Retief Goosen,55,"65' 1""",1300.92,20,-11,Y2016
T75,T75,Adam Hadwin,93,"65' 1""",3189.42,49,-35,Y2016
T77,T77,Andres Gonzales,80,"65' 2""",1758.5,27,-12,Y2016
T77,T77,Scott Piercy,87,"65' 2""",1042.5,16,-12,Y2016
79,79,Erik Compton,65,"65' 3""",1239.67,19,-13,Y2016
80,80,Justin Thomas,99,"65' 4""",1045.33,16,-7,Y2016
81,81,Kevin Kisner,97,"65' 5""",1635.42,25,-17,Y2016
T82,T82,Rickie Fowler,80,"65' 6""",1702.92,26,-13,Y2016
T82,T82,Steve Stricker,53,"65' 6""",589.75,9,-7,Y2016
84,84,Scott Brown,88,"65' 7""",2099.42,32,-18,Y2016
85,85,Roberto Castro,97,"65' 8""",2430.83,37,-23,Y2016
T86,T86,Jim Herman,93,"65' 9""",2171,33,-18,Y2016
T86,T86,Francesco Molinari,64,"65' 9""",1052.42,16,-9,Y2016
88,88,Patrick Reed,105,"65' 10""",1579.33,24,-11,Y2016
89,89,Graham DeLaet,70,"65' 11""",1977.83,30,-9,Y2016
90,90,Luke List,79,"66' 0""",1583.08,24,-11,Y2016
91,91,Boo Weekley,83,"66' 3""",2385.92,36,-20,Y2016
92,92,Spencer Levin,104,"66' 5""",1860.58,28,-18,Y2016
93,93,Geoff Ogilvy,63,"66' 8""",1533.25,23,-13,Y2016
94,94,Paul Casey,77,"66' 10""",2071.83,31,-21,Y2016
95,95,Hideki Matsuyama,76,"66' 11""",1940.17,29,-13,Y2016
T96,T96,Danny Lee,93,"67' 2""",2352,35,-17,Y2016
T96,T96,Rob Oppenheim,67,"67' 2""",1208.58,18,-7,Y2016
98,98,Shane Lowry,57,"67' 4""",740.583,11,-5,Y2016
99,99,Smylie Kaufman,91,"67' 5""",2291.25,34,-15,Y2016
100,100,Michael Kim,100,"67' 6""",1619.67,24,-8,Y2016
101,101,Johnson Wagner,86,"67' 7""",2027.17,30,-11,Y2016
102,102,J.J. Henry,68,"67' 8""",1150.67,17,-7,Y2016
103,103,Kevin Streelman,82,"67' 9""",1355,20,-14,Y2016
T104,T104,James Hahn,85,"67' 10""",1627.75,24,-8,Y2016
T104,T104,Steve Marino,72,"67' 10""",1492.92,22,-11,Y2016
T104,T104,Graeme McDowell,63,"67' 10""",1288.25,19,-8,Y2016
T104,T104,William McGirt,98,"67' 10""",2441.5,36,-16,Y2016
T108,T108,Harris English,97,"67' 11""",1493.58,22,-12,Y2016
T108,T108,Kelly Kraft,63,"67' 11""",815.417,12,-3,Y2016
110,110,Tom Hoge,81,"68' 2""",1567.33,23,-15,Y2016
T111,T111,Rhein Gibson,58,"68' 3""",818.833,12,-1,Y2016
T111,T111,Zach Johnson,90,"68' 3""",1843.08,27,-14,Y2016
T111,T111,Gary Woodland,95,"68' 3""",1568.92,23,-14,Y2016
114,114,Si Woo Kim,113,"68' 8""",2403.42,35,-16,Y2016
T115,T115,Brendon de Jonge,83,"69' 0""",1518,22,-14,Y2016
T115,T115,Chez Reavie,90,"69' 0""",2691.25,39,-24,Y2016
117,117,Ángel Cabrera,62,"69' 1""",1450.75,21,-8,Y2016
118,118,Louis Oosthuizen,63,"69' 2""",691.417,10,-7,Y2016
119,119,Scott Stallings,74,"69' 4""",2080.5,30,-17,Y2016
120,120,Bronson Burgoon,83,"69' 5""",1527.67,22,-13,Y2016
121,121,Charles Howell III,91,"69' 6""",1250.42,18,-16,Y2016
122,122,Fabián Gómez,82,"69' 8""",2855.42,41,-18,Y2016
123,123,Ryan Palmer,86,"69' 9""",1465.58,21,-10,Y2016
124,124,Sung Kang,89,"69' 11""",1747.33,25,-16,Y2016
T125,T125,Colt Knost,90,"70' 0""",1749.17,25,-12,Y2016
T125,T125,Peter Malnati,85,"70' 0""",1329.83,19,-5,Y2016
T127,T127,Stewart Cink,61,"70' 4""",1266.08,18,-12,Y2016
T127,T127,Vijay Singh,72,"70' 4""",1476.75,21,-11,Y2016
T127,T127,Nick Taylor,83,"70' 4""",1968.58,28,-18,Y2016
T127,T127,Michael Thompson,71,"70' 4""",1336.33,19,-8,Y2016
131,131,Jon Curran,99,"70' 6""",1622.33,23,-14,Y2016
132,132,Jamie Lovemark,91,"70' 7""",2117.25,30,-19,Y2016
T133,T133,Russell Knox,92,"70' 11""",1631,23,-13,Y2016
T133,T133,Dawie van der Walt,72,"70' 11""",1417.83,20,-8,Y2016
135,135,Branden Grace,63,"71' 0""",425.833,6,-2,Y2016
136,136,Zac Blair,99,"71' 2""",2634.25,37,-15,Y2016
137,137,John Senden,88,"71' 3""",1923.33,27,-14,Y2016
138,138,Whee Kim,82,"71' 4""",2068.75,29,-14,Y2016
T139,T139,Derek Fathauer,94,"71' 5""",1357.67,19,-12,Y2016
T139,T139,Ryan Moore,86,"71' 5""",1498.92,21,-12,Y2016
141,141,Cameron Smith,73,"71' 6""",1001.08,14,-3,Y2016
142,142,Derek Ernst,59,"71' 7""",1359.33,19,-11,Y2016
143,143,Keegan Bradley,82,"71' 8""",1863.67,26,-12,Y2016
144,144,Mark Wilson,66,"71' 10""",1436,20,-12,Y2016
145,145,Alex Cejka,71,"72' 2""",1370.42,19,-7,Y2016
146,146,Brendan Steele,88,"72' 3""",1444.33,20,-9,Y2016
147,147,Jason Kokrak,89,"72' 11""",1750.17,24,-7,Y2016
148,148,Hiroshi Iwata,85,"73' 0""",2116.83,29,-16,Y2016
T149,T149,Jerry Kelly,76,"73' 2""",1244.5,17,-5,Y2016
T149,T149,Steve Wheatcroft,85,"73' 2""",2121.17,29,-12,Y2016
151,151,Morgan Hoffmann,71,"73' 5""",1394.42,19,-13,Y2016
152,152,Stuart Appleby,71,"73' 7""",1692.92,23,-13,Y2016
153,153,Kyle Stanley,92,"74' 0""",1923.33,26,-11,Y2016
154,154,Greg Owen,85,"74' 3""",1634.08,22,-10,Y2016
155,155,Jeff Overton,69,"74' 5""",2009.25,27,-8,Y2016
156,156,Shawn Stefani,91,"75' 4""",1807.5,24,-10,Y2016
T157,T157,Luke Guthrie,57,"75' 5""",1055.5,14,-3,Y2016
T157,T157,Brendon Todd,66,"75' 5""",1584.25,21,-8,Y2016
T159,T159,Jason Bohn,67,"76' 4""",1679.58,22,-11,Y2016
T159,T159,Padraig Harrington,54,"76' 4""",1374.67,18,-10,Y2016
161,161,Matt Kuchar,100,"76' 9""",2301.42,30,-18,Y2016
162,162,Billy Hurley III,66,"76' 10""",1075.83,14,-11,Y2016
163,163,Robert Allenby,51,"77' 1""",1311,17,-6,Y2016
164,164,Ernie Els,66,"77' 2""",1851.08,24,-9,Y2016
T165,T165,Chesson Hadley,81,"77' 3""",1621.58,21,-9,Y2016
T165,T165,Andrew Landry,53,"77' 3""",850,11,-6,Y2016
167,167,Russell Henley,76,"77' 4""",1778.5,23,-7,Y2016
168,168,Will MacKenzie,84,"77' 10""",1479.08,19,-8,Y2016
T169,T169,Marc Leishman,89,"78' 0""",1872.25,24,-9,Y2016
T169,T169,Brian Stuard,66,"78' 0""",1325.92,17,-7,Y2016
171,171,Scott Langley,65,"78' 1""",1718.08,22,-14,Y2016
172,172,Ben Crane,80,"78' 5""",1490.5,19,-8,Y2016
173,173,Luke Donald,81,"78' 9""",1259.75,16,-8,Y2016
174,174,Steven Bowditch,71,"79' 8""",398.25,5,-4,Y2016
175,175,David Lingmerth,84,"79' 11""",1837.83,23,-5,Y2016
176,176,Ricky Barnes,97,"80' 0""",1840.25,23,-9,Y2016
177,177,Hunter Mahan,61,"80' 1""",1681.58,21,-12,Y2016
178,178,Abraham Ancer,51,"80' 4""",802.917,10,-7,Y2016
179,179,Chad Collins,73,"80' 11""",1537.42,19,-6,Y2016
180,180,John Huh,86,"81' 3""",2601.08,32,-18,Y2016
181,181,Dicky Pride,55,"82' 9""",827.833,10,-5,Y2016
182,182,Tim Wilkinson,72,"86' 11""",956.167,11,-2,Y2016
183,183,Rory Sabbatini,57,"88' 4""",1059.92,12,-5,Y2016
184,184,David Toms,62,"91' 10""",826.333,9,-1,Y2016
185,185,Sergio Garcia,54,"97' 4""",681.333,7,-2,Y2016
1,1,Seung-Yul Noh,65,"49' 7""",744.25,15,-12,Y2015
T2,T2,Martin Laird,77,"51' 8""",1859.25,36,-27,Y2015
T2,T2,Phil Mickelson,70,"51' 8""",878.25,17,-11,Y2015
4,4,Hudson Swafford,97,"52' 4""",1988.25,38,-22,Y2015
5,5,Dustin Johnson,75,"52' 6""",787.333,15,-8,Y2015
6,6,Jhonattan Vegas,90,"52' 7""",1526.08,29,-17,Y2015
7,7,Carlos Ortiz,100,"52' 10""",2218.92,42,-39,Y2015
8,8,Nick Taylor,91,"53' 1""",2176.67,41,-19,Y2015
9,9,Robert Garrigus,70,"53' 10""",968.25,18,-11,Y2015
10,10,Jonathan Randolph,72,"54' 2""",812.333,15,-10,Y2015
11,11,Brooks Koepka,84,"55' 0""",990.333,18,-8,Y2015
12,12,Derek Ernst,75,"55' 1""",1045.92,19,-16,Y2015
T13,T13,Graham DeLaet,65,"55' 4""",1161.75,21,-14,Y2015
T13,T13,Jordan Spieth,91,"55' 4""",2269.83,41,-21,Y2015
T13,T13,Henrik Stenson,63,"55' 4""",1327,24,-11,Y2015
16,16,Russell Knox,96,"55' 8""",2059.5,37,-19,Y2015
17,17,Keegan Bradley,87,"55' 10""",1952.75,35,-26,Y2015
18,18,Jonathan Byrd,69,"56' 3""",899.75,16,-9,Y2015
19,19,Lee Westwood,56,"56' 9""",794.833,14,-6,Y2015
20,20,Oscar Fraustro,58,"57' 0""",627.083,11,-7,Y2015
T21,T21,Padraig Harrington,60,"57' 9""",635.5,11,-7,Y2015
T21,T21,Michael Thompson,83,"57' 9""",1327.92,23,-16,Y2015
23,23,Jason Bohn,95,"57' 10""",1793.83,31,-19,Y2015
T24,T24,Patrick Rodgers,57,"58' 2""",1163.5,20,-11,Y2015
T24,T24,Daniel Summerhays,101,"58' 2""",1685.67,29,-14,Y2015
26,26,Rickie Fowler,76,"58' 3""",2271.5,39,-21,Y2015
27,27,Aaron Baddeley,76,"58' 4""",1457.58,25,-11,Y2015
28,28,Blayne Barber,76,"58' 5""",1109.58,19,-13,Y2015
29,29,Kevin Chappell,86,"58' 7""",2518.58,43,-21,Y2015
30,30,Retief Goosen,81,"58' 9""",1937.83,33,-14,Y2015
T31,T31,Jim Furyk,71,"58' 11""",766.083,13,-11,Y2015
T31,T31,Nick Watney,91,"58' 11""",1590.58,27,-17,Y2015
33,33,Heath Slocum,57,"59' 0""",531.083,9,-7,Y2015
34,34,Gary Woodland,81,"59' 2""",1597.67,27,-15,Y2015
35,35,Scott Pinckney,88,"59' 11""",1977.5,33,-23,Y2015
36,36,Jonas Blixt,78,"60' 1""",1021.92,17,-9,Y2015
T37,T37,Lucas Glover,79,"60' 5""",2054.92,34,-17,Y2015
T37,T37,Chez Reavie,56,"60' 5""",1209.08,20,-11,Y2015
39,39,Brendon de Jonge,106,"60' 11""",2253.67,37,-18,Y2015
40,40,D.A. Points,72,"61' 0""",975.917,16,-11,Y2015
41,41,Andrew Putnam,68,"61' 1""",1221.92,20,-9,Y2015
T42,T42,Jim Herman,88,"61' 3""",1593.33,26,-10,Y2015
T42,T42,Morgan Hoffmann,85,"61' 3""",1899.42,31,-23,Y2015
44,44,Andres Romero,69,"61' 5""",1044.08,17,-7,Y2015
45,45,Webb Simpson,81,"61' 6""",1537.25,25,-7,Y2015
T46,T46,Andrew Svoboda,80,"61' 8""",1109.67,18,-10,Y2015
T46,T46,Willy Wilcox,58,"61' 8""",1356.5,22,-12,Y2015
48,48,Boo Weekley,79,"61' 9""",1357.83,22,-14,Y2015
49,49,Brian Harman,90,"62' 1""",2357.67,38,-24,Y2015
T50,T50,Jason Dufner,76,"62' 2""",1368,22,-14,Y2015
T50,T50,Patrick Reed,103,"62' 2""",1988.92,32,-17,Y2015
52,52,Scott Brown,97,"62' 3""",1556.17,25,-13,Y2015
53,53,Ernie Els,57,"62' 6""",1187,19,-7,Y2015
54,54,Justin Thomas,106,"62' 10""",2703.25,43,-26,Y2015
55,55,Justin Rose,69,"62' 11""",1951.42,31,-18,Y2015
T56,T56,Max Homa,78,"63' 1""",1135.25,18,-5,Y2015
T56,T56,Michael Putnam,87,"63' 1""",1640.25,26,-12,Y2015
T58,T58,Charles Howell III,105,"63' 3""",2466.58,39,-24,Y2015
T58,T58,Bo Van Pelt,81,"63' 3""",1708.42,27,-13,Y2015
T60,T60,John Senden,80,"63' 4""",1963,31,-18,Y2015
T60,T60,Bubba Watson,71,"63' 4""",1203.83,19,-7,Y2015
T62,T62,Sangmoon Bae,98,"63' 6""",2030.92,32,-16,Y2015
T62,T62,Troy Merritt,91,"63' 6""",1904.25,30,-11,Y2015
T62,T62,Rory Sabbatini,81,"63' 6""",1334.25,21,-11,Y2015
65,65,Jim Renner,68,"63' 7""",1271.33,20,-13,Y2015
66,66,Jeff Overton,94,"63' 9""",1721.75,27,-14,Y2015
67,67,Greg Owen,58,"63' 11""",1149.83,18,-6,Y2015
68,68,Zac Blair,108,"64' 0""",1088.08,17,-9,Y2015
69,69,Erik Compton,86,"64' 3""",1799.67,28,-14,Y2015
T70,T70,Kevin Kisner,104,"64' 7""",2583,40,-21,Y2015
T70,T70,Byron Smith,59,"64' 7""",323.083,5,-1,Y2015
72,72,Billy Horschel,99,"64' 8""",1874.92,29,-19,Y2015
73,73,Russell Henley,87,"64' 9""",1941.92,30,-16,Y2015
74,74,Carl Pettersson,106,"65' 2""",2736.83,42,-17,Y2015
75,75,Chad Campbell,97,"65' 3""",2217.42,34,-23,Y2015
76,76,J.B. Holmes,89,"65' 4""",1699,26,-21,Y2015
77,77,Harris English,105,"66' 1""",2774.33,42,-24,Y2015
78,78,Mark Wilson,89,"66' 8""",1667.25,25,-19,Y2015
79,79,Matt Every,73,"66' 9""",1335.75,20,-13,Y2015
80,80,Scott Langley,94,"66' 11""",1539.83,23,-12,Y2015
T81,T81,Alex Cejka,94,"67' 0""",2078.17,31,-17,Y2015
T81,T81,Ben Martin,93,"67' 0""",2210.92,33,-16,Y2015
83,83,Charley Hoffman,97,"67' 1""",2481.25,37,-24,Y2015
84,84,Eric Axley,57,"67' 3""",807.333,12,-7,Y2015
85,85,Chesson Hadley,101,"67' 5""",2764.25,41,-22,Y2015
86,86,Chris Stroud,84,"67' 7""",2026.33,30,-16,Y2015
87,87,Tim Wilkinson,73,"67' 9""",1152,17,-11,Y2015
T88,T88,Colt Knost,90,"68' 3""",1296.42,19,-11,Y2015
T88,T88,Bryce Molder,91,"68' 3""",1227.92,18,-13,Y2015
T90,T90,Steven Bowditch,103,"68' 4""",2527.92,37,-19,Y2015
T90,T90,Matt Jones,89,"68' 4""",2253.75,33,-24,Y2015
T90,T90,Brendon Todd,96,"68' 4""",2049.17,30,-13,Y2015
93,93,Paul Casey,87,"68' 5""",2053.08,30,-14,Y2015
94,94,Scott Stallings,60,"68' 6""",1781.75,26,-17,Y2015
T95,T95,John Merrick,78,"68' 7""",1234.67,18,-7,Y2015
T95,T95,Jimmy Walker,89,"68' 7""",1577.42,23,-15,Y2015
97,97,Shawn Stefani,94,"68' 8""",2610.67,38,-24,Y2015
98,98,Andres Gonzales,90,"68' 9""",2201.25,32,-12,Y2015
99,99,Ken Duke,93,"68' 10""",1514.42,22,-12,Y2015
100,100,Vijay Singh,78,"68' 11""",1929.08,28,-18,Y2015
T101,T101,Ángel Cabrera,53,"69' 0""",1999.83,29,-12,Y2015
T101,T101,Zach Johnson,90,"69' 0""",1863.92,27,-19,Y2015
103,103,Kevin Streelman,95,"69' 2""",2835.92,41,-17,Y2015
T104,T104,Louis Oosthuizen,68,"69' 3""",900.167,13,-7,Y2015
T104,T104,Scott Piercy,90,"69' 3""",2147.58,31,-15,Y2015
106,106,James Hahn,94,"69' 5""",1458.17,21,-10,Y2015
107,107,Tom Hoge,83,"69' 6""",1390.5,20,-11,Y2015
108,108,David Hearn,97,"69' 7""",1948.25,28,-17,Y2015
109,109,Ricky Barnes,82,"69' 9""",1674.17,24,-11,Y2015
110,110,Danny Lee,120,"69' 10""",3143.92,45,-18,Y2015
T111,T111,Derek Fathauer,81,"69' 11""",1818.67,26,-16,Y2015
T111,T111,Tony Finau,106,"69' 11""",2517.08,36,-18,Y2015
T111,T111,Brendan Steele,88,"69' 11""",3567.75,51,-17,Y2015
T114,T114,Adam Hadwin,95,"70' 0""",1890.58,27,-17,Y2015
T114,T114,Mark Hubbard,79,"70' 0""",1680.83,24,-17,Y2015
116,116,Kevin Na,98,"70' 1""",1542.25,22,-15,Y2015
T117,T117,Jason Day,75,"70' 5""",2254,32,-19,Y2015
T117,T117,Cameron Tringale,96,"70' 5""",2324,33,-21,Y2015
119,119,Ryan Moore,81,"70' 6""",1974.33,28,-15,Y2015
120,120,Ryo Ishikawa,90,"70' 7""",1906.67,27,-15,Y2015
121,121,Marc Leishman,74,"70' 8""",1695.33,24,-14,Y2015
T122,T122,Jason Gore,76,"70' 11""",1702,24,-11,Y2015
T122,T122,Sung Joon Park,79,"70' 11""",1275.75,18,-10,Y2015
T122,T122,Alex Prugh,84,"70' 11""",1488.75,21,-13,Y2015
125,125,Martin Flores,95,"71' 1""",2345.5,33,-11,Y2015
126,126,Sergio Garcia,59,"71' 4""",1425.92,20,-3,Y2015
T127,T127,Bill Haas,89,"71' 6""",1931.25,27,-14,Y2015
T127,T127,Brandt Snedeker,98,"71' 6""",1429.83,20,-9,Y2015
T129,T129,Charlie Beljan,76,"71' 7""",1503.42,21,-15,Y2015
T129,T129,Jamie Donaldson,50,"71' 7""",930.083,13,-9,Y2015
T129,T129,Roger Sloan,56,"71' 7""",858.5,12,-6,Y2015
T132,T132,Daniel Berger,97,"71' 8""",2650.83,37,-19,Y2015
T132,T132,J.J. Henry,94,"71' 8""",1505.08,21,-11,Y2015
134,134,Greg Chalmers,58,"71' 11""",1150.25,16,-8,Y2015
135,135,Hideki Matsuyama,95,"72' 0""",2952.67,41,-28,Y2015
136,136,Justin Leonard,61,"72' 1""",864.833,12,-9,Y2015
137,137,Johnson Wagner,68,"72' 2""",1226.83,17,-14,Y2015
138,138,Nicholas Thompson,90,"72' 4""",940.667,13,-2,Y2015
139,139,Charl Schwartzel,67,"72' 7""",943.083,13,-8,Y2015
140,140,Ian Poulter,68,"72' 10""",1091.92,15,-11,Y2015
141,141,Brice Garnett,81,"73' 0""",1167.67,16,-8,Y2015
142,142,Geoff Ogilvy,50,"73' 1""",1681.83,23,-9,Y2015
143,143,Gonzalo Fernandez-Castaño,81,"73' 5""",2276.08,31,-13,Y2015
144,144,Sean O'Hair,86,"73' 9""",2877,39,-12,Y2015
145,145,Spencer Levin,99,"73' 10""",2437,33,-16,Y2015
146,146,Brian Davis,86,"73' 11""",1108.83,15,-9,Y2015
147,147,Steve Wheatcroft,87,"74' 0""",1996.92,27,-16,Y2015
T148,T148,Steven Alker,62,"74' 1""",1332.92,18,-9,Y2015
T148,T148,Robert Allenby,63,"74' 1""",1481,20,-6,Y2015
T148,T148,Jason Kokrak,88,"74' 1""",2519.42,34,-13,Y2015
151,151,Hunter Mahan,88,"74' 2""",1927.25,26,-9,Y2015
152,152,Adam Scott,51,"74' 3""",742.25,10,2,Y2015
153,153,Kyle Reifers,96,"74' 7""",2311,31,-16,Y2015
154,154,Chris Kirk,76,"74' 9""",1046.25,14,-10,Y2015
T155,T155,Stewart Cink,77,"74' 11""",1273.83,17,-6,Y2015
T155,T155,Luke Donald,71,"74' 11""",1348.75,18,-14,Y2015
157,157,George McNeill,93,"75' 0""",2624.92,35,-15,Y2015
158,158,Davis Love III,51,"75' 1""",1125.83,15,-10,Y2015
159,159,Pat Perez,96,"75' 3""",2333.92,31,-20,Y2015
T160,T160,Chad Collins,79,"75' 8""",1362.67,18,-9,Y2015
T160,T160,Camilo Villegas,83,"75' 8""",2194.67,29,-14,Y2015
162,162,John Peterson,84,"75' 9""",2574.42,34,-14,Y2015
163,163,David Toms,62,"75' 11""",1594.25,21,-5,Y2015
164,164,Bill Lunde,50,"76' 1""",836.5,11,-4,Y2015
165,165,Luke Guthrie,84,"76' 2""",990.333,13,-9,Y2015
166,166,Sam Saunders,83,"76' 3""",2363.25,31,-11,Y2015
167,167,Roberto Castro,54,"76' 11""",845.75,11,-8,Y2015
168,168,Cameron Percy,72,"77' 11""",1247.17,16,-7,Y2015
169,169,David Lingmerth,90,"78' 5""",2588.17,33,-16,Y2015
170,170,Jerry Kelly,79,"79' 2""",1821,23,-10,Y2015
171,171,K.J. Choi,66,"79' 8""",1354.08,17,-12,Y2015
172,172,Matt Kuchar,97,"79' 9""",2551.92,32,-20,Y2015
T173,T173,William McGirt,103,"80' 4""",2571.42,32,-19,Y2015
T173,T173,Brian Stuard,97,"80' 4""",1848.58,23,-12,Y2015
175,175,Ryan Palmer,80,"80' 5""",1126.25,14,-7,Y2015
176,176,Robert Streb,110,"80' 7""",3063.42,38,-23,Y2015
177,177,Tyrone Van Aswegen,58,"81' 0""",323.917,4,-2,Y2015
178,178,Ben Crane,62,"81' 1""",729.667,9,-1,Y2015
179,179,Whee Kim,71,"82' 4""",1482.5,18,-8,Y2015
180,180,Fabián Gómez,83,"82' 8""",1818.25,22,-13,Y2015
181,181,John Huh,102,"83' 0""",3320,40,-24,Y2015
182,182,Jon Curran,83,"86' 7""",1385.17,16,-7,Y2015
183,183,Billy Hurley III,83,"87' 4""",1833.5,21,-8,Y2015
184,184,Francesco Molinari,56,"93' 10""",1220.08,13,-5,Y2015
1,1,Lucas Glover,68,"47' 5""",663.5,14,-5,Y2014
2,2,Jordan Spieth,102,"47' 10""",1244.67,26,-14,Y2014
3,3,Marc Leishman,81,"51' 0""",1224.42,24,-15,Y2014
4,4,Charlie Beljan,76,"53' 1""",902.417,17,-12,Y2014
5,5,Brendan Steele,89,"53' 5""",1174.92,22,-11,Y2014
6,6,Robert Allenby,83,"53' 8""",1342,25,-11,Y2014
7,7,Keegan Bradley,89,"53' 9""",1505.5,28,-18,Y2014
8,8,James Hahn,82,"54' 2""",1408.17,26,-20,Y2014
9,9,Graham DeLaet,80,"54' 5""",1196.25,22,-9,Y2014
10,10,Paul Casey,56,"54' 11""",768.25,14,-9,Y2014
11,11,John Peterson,62,"55' 0""",1209.58,22,-8,Y2014
12,12,Michael Putnam,106,"55' 2""",2042.67,37,-17,Y2014
13,13,Harris English,95,"55' 3""",1271.25,23,-14,Y2014
14,14,Martin Laird,66,"55' 7""",1556.67,28,-16,Y2014
15,15,Charl Schwartzel,64,"56' 2""",1235.75,22,-11,Y2014
