RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T17,T17,Roberto Castro,97,"11' 4""",249.083,22,-5,Y2016
T17,T17,Luke Donald,81,"11' 4""",147.833,13,-2,Y2016
T17,T17,Cameron Tringale,81,"11' 4""",203.25,18,-9,Y2016
T20,T20,Dustin Johnson,87,"11' 7""",381.333,33,-3,Y2016
T20,T20,Jimmy Walker,85,"11' 7""",197,17,-1,Y2016
22,22,K.J. Choi,73,"11' 8""",152,13,-4,Y2016
23,23,Jim Furyk,52,"12' 0""",83.75,7,-3,Y2016
T24,T24,Brandt Snedeker,93,"12' 1""",205.417,17,-4,Y2016
T24,T24,Tim Wilkinson,72,"12' 1""",254.25,21,-2,Y2016
26,26,Chris Kirk,90,"12' 3""",135.083,11,-5,Y2016
T27,T27,Bronson Burgoon,83,"12' 4""",159.833,13,-4,Y2016
T27,T27,Jon Curran,99,"12' 4""",417.917,34,-9,Y2016
T27,T27,Troy Merritt,77,"12' 4""",74.167,6,-2,Y2016
30,30,Jeff Overton,69,"12' 5""",224,18,4,Y2016
T31,T31,Mark Hubbard,101,"12' 7""",138.083,11,-2,Y2016
T31,T31,John Senden,88,"12' 7""",314.333,25,-8,Y2016
T33,T33,Kevin Na,96,"12' 9""",178.917,14,1,Y2016
T33,T33,Chris Stroud,82,"12' 9""",242,19,-3,Y2016
T35,T35,Zach Johnson,90,"12' 10""",205.083,16,-4,Y2016
T35,T35,Smylie Kaufman,91,"12' 10""",345.583,27,-5,Y2016
T37,T37,Rod Pampling,54,"13' 3""",159,12,-4,Y2016
T37,T37,Tyrone Van Aswegen,105,"13' 3""",372,28,-5,Y2016
39,39,Geoff Ogilvy,63,"13' 4""",253.75,19,-4,Y2016
T40,T40,Graham DeLaet,70,"13' 5""",80.417,6,-2,Y2016
T40,T40,Rory McIlroy,69,"13' 5""",214.75,16,-4,Y2016
T40,T40,Cameron Smith,73,"13' 5""",268.833,20,-3,Y2016
T43,T43,Stuart Appleby,71,"13' 6""",175.5,13,-6,Y2016
T43,T43,Derek Fathauer,94,"13' 6""",229.333,17,-7,Y2016
T43,T43,Luke Guthrie,57,"13' 6""",175.333,13,-5,Y2016
46,46,Adam Hadwin,93,"13' 7""",243.75,18,-4,Y2016
T47,T47,Si Woo Kim,113,"13' 8""",479.667,35,-8,Y2016
T47,T47,Mark Wilson,66,"13' 8""",205.167,15,-2,Y2016
49,49,Hiroshi Iwata,85,"13' 10""",110.833,8,-3,Y2016
T50,T50,Billy Hurley III,66,"13' 11""",249.75,18,-7,Y2016
T50,T50,Matt Kuchar,100,"13' 11""",444,32,-9,Y2016
T50,T50,Jamie Lovemark,91,"13' 11""",516.25,37,-12,Y2016
T50,T50,Wes Roach,59,"13' 11""",69.667,5,-1,Y2016
T50,T50,Kevin Streelman,82,"13' 11""",292.167,21,-2,Y2016
T50,T50,Brendon Todd,66,"13' 11""",208.417,15,-1,Y2016
T50,T50,Bubba Watson,72,"13' 11""",320.333,23,-3,Y2016
57,57,Ryan Palmer,86,"14' 0""",336.333,24,-11,Y2016
T58,T58,J.B. Holmes,77,"14' 1""",423.583,30,-4,Y2016
T58,T58,David Toms,62,"14' 1""",254.167,18,-9,Y2016
T60,T60,Rickie Fowler,80,"14' 2""",382.5,27,-3,Y2016
T60,T60,Hideki Matsuyama,76,"14' 2""",311.167,22,-9,Y2016
T62,T62,Bill Haas,86,"14' 3""",213.75,15,-5,Y2016
T62,T62,Marc Leishman,89,"14' 3""",242.25,17,2,Y2016
T62,T62,Justin Thomas,99,"14' 3""",255.833,18,-2,Y2016
T65,T65,Jason Bohn,67,"14' 4""",387.417,27,-8,Y2016
T65,T65,Emiliano Grillo,93,"14' 4""",386.417,27,1,Y2016
T65,T65,Hudson Swafford,104,"14' 4""",272.5,19,-8,Y2016
68,68,Henrik Norlander,71,"14' 5""",230.667,16,-2,Y2016
T69,T69,Kevin Kisner,97,"14' 6""",232.25,16,2,Y2016
T69,T69,Webb Simpson,70,"14' 6""",130.25,9,-2,Y2016
T71,T71,Jonas Blixt,79,"14' 7""",232.833,16,-4,Y2016
T71,T71,Kyle Reifers,115,"14' 7""",509.583,35,4,Y2016
73,73,Harris English,97,"14' 9""",250.667,17,3,Y2016
T74,T74,David Hearn,95,"14' 10""",251.667,17,-2,Y2016
T74,T74,William McGirt,98,"14' 10""",251.75,17,-6,Y2016
T76,T76,Patrick Reed,105,"14' 11""",446.333,30,-11,Y2016
T76,T76,Brendan Steele,88,"14' 11""",208.417,14,5,Y2016
T78,T78,Fabián Gómez,82,"15' 0""",284.917,19,E,Y2016
T78,T78,Spencer Levin,104,"15' 0""",329.333,22,-2,Y2016
T78,T78,Phil Mickelson,75,"15' 0""",194.5,13,-1,Y2016
T81,T81,Aaron Baddeley,93,"15' 1""",317.167,21,1,Y2016
T81,T81,D.H. Lee,61,"15' 1""",166.25,11,-1,Y2016
T81,T81,Chez Reavie,90,"15' 1""",241.083,16,-1,Y2016
T81,T81,Nick Taylor,83,"15' 1""",361.083,24,6,Y2016
85,85,Robert Garrigus,69,"15' 2""",121.25,8,-2,Y2016
T86,T86,Freddie Jacobson,86,"15' 3""",243.583,16,E,Y2016
T86,T86,Matt Jones,83,"15' 3""",213.333,14,-1,Y2016
88,88,Gary Woodland,95,"15' 4""",275.667,18,-4,Y2016
T89,T89,Anirban Lahiri,72,"15' 6""",77.5,5,E,Y2016
T89,T89,Brett Stegmaier,87,"15' 6""",341,22,E,Y2016
T91,T91,Brian Harman,104,"15' 7""",359.083,23,-6,Y2016
T91,T91,Martin Piller,59,"15' 7""",124.5,8,2,Y2016
T93,T93,Martin Laird,82,"15' 8""",266.667,17,-1,Y2016
T93,T93,Bryce Molder,80,"15' 8""",407.667,26,-2,Y2016
T95,T95,Charles Howell III,91,"15' 9""",473.167,30,-2,Y2016
T95,T95,Jason Kokrak,89,"15' 9""",236.833,15,E,Y2016
T95,T95,Luke List,79,"15' 9""",157.083,10,-2,Y2016
T98,T98,Daniel Berger,92,"15' 10""",174.333,11,-2,Y2016
T98,T98,Ernie Els,66,"15' 10""",411,26,-1,Y2016
T98,T98,Lucas Glover,75,"15' 10""",206.333,13,-2,Y2016
T101,T101,Erik Compton,65,"15' 11""",254,16,1,Y2016
T101,T101,James Hahn,85,"15' 11""",381.833,24,-3,Y2016
103,103,Keegan Bradley,82,"16' 0""",288.667,18,2,Y2016
T104,T104,Jason Dufner,105,"16' 1""",337.667,21,-2,Y2016
T104,T104,Peter Malnati,85,"16' 1""",497.333,31,-6,Y2016
T106,T106,Tom Hoge,81,"16' 2""",194.417,12,1,Y2016
T106,T106,Rory Sabbatini,57,"16' 2""",129.25,8,-3,Y2016
T108,T108,Chad Campbell,90,"16' 3""",405.75,25,-4,Y2016
T108,T108,Michael Thompson,71,"16' 3""",146.167,9,E,Y2016
T110,T110,Jason Gore,78,"16' 6""",329.25,20,2,Y2016
T110,T110,Sung Kang,89,"16' 6""",198.083,12,-3,Y2016
T112,T112,Jason Day,76,"16' 7""",431.667,26,-8,Y2016
T112,T112,Carlos Ortiz,79,"16' 7""",315.5,19,2,Y2016
T112,T112,Willy Wilcox,67,"16' 7""",231.667,14,-5,Y2016
T115,T115,Ken Duke,58,"16' 8""",233.083,14,6,Y2016
T115,T115,Rob Oppenheim,67,"16' 8""",183.583,11,6,Y2016
T115,T115,Vaughn Taylor,72,"16' 8""",400.25,24,E,Y2016
118,118,Robert Streb,87,"16' 10""",353.75,21,E,Y2016
T119,T119,Morgan Hoffmann,71,"16' 11""",389.583,23,3,Y2016
T119,T119,Francesco Molinari,64,"16' 11""",186.5,11,2,Y2016
T121,T121,Brooks Koepka,75,"17' 0""",390.917,23,-2,Y2016
T121,T121,Boo Weekley,83,"17' 0""",373.333,22,-1,Y2016
123,123,Harold Varner III,92,"17' 1""",376.5,22,2,Y2016
124,124,Charl Schwartzel,73,"17' 4""",243.083,14,-2,Y2016
T125,T125,Ricky Barnes,97,"17' 5""",261,15,-1,Y2016
T125,T125,Ben Martin,92,"17' 5""",435.167,25,2,Y2016
T125,T125,Louis Oosthuizen,63,"17' 5""",295.917,17,E,Y2016
T125,T125,Dicky Pride,55,"17' 5""",104.417,6,2,Y2016
129,129,Scott Stallings,74,"17' 6""",297.417,17,E,Y2016
130,130,Jerry Kelly,76,"17' 7""",403.833,23,-3,Y2016
131,131,Russell Henley,76,"17' 8""",299.75,17,1,Y2016
132,132,Sean O'Hair,89,"17' 11""",448.167,25,2,Y2016
133,133,Kyle Stanley,92,"18' 0""",324.583,18,-3,Y2016
134,134,Scott Pinckney,87,"18' 2""",254,14,-3,Y2016
135,135,Steve Wheatcroft,85,"18' 3""",384,21,3,Y2016
T136,T136,Jim Herman,93,"18' 4""",165.167,9,-3,Y2016
T136,T136,Scott Langley,65,"18' 4""",220.167,12,-2,Y2016
T136,T136,Vijay Singh,72,"18' 4""",403,22,-6,Y2016
139,139,J.J. Henry,68,"18' 6""",424.583,23,3,Y2016
T140,T140,Andrew Loupe,75,"18' 7""",315.417,17,-1,Y2016
T140,T140,D.A. Points,55,"18' 7""",93.083,5,-2,Y2016
142,142,Retief Goosen,55,"18' 9""",281.833,15,3,Y2016
143,143,George McNeill,51,"18' 10""",207.417,11,1,Y2016
144,144,Jhonattan Vegas,97,"19' 1""",286.083,15,E,Y2016
T145,T145,Whee Kim,82,"19' 2""",326.083,17,2,Y2016
T145,T145,Danny Lee,93,"19' 2""",421.333,22,1,Y2016
147,147,Padraig Harrington,54,"19' 3""",250.5,13,-3,Y2016
T148,T148,Scott Brown,88,"19' 5""",348.917,18,-3,Y2016
T148,T148,Tony Finau,95,"19' 5""",252.333,13,-1,Y2016
T148,T148,Sam Saunders,69,"19' 5""",252.667,13,4,Y2016
T151,T151,Patton Kizzire,93,"19' 6""",410.083,21,-5,Y2016
T151,T151,Kelly Kraft,63,"19' 6""",331.917,17,E,Y2016
153,153,Ángel Cabrera,62,"19' 8""",137.917,7,2,Y2016
154,154,Andres Gonzales,80,"19' 9""",435,22,1,Y2016
155,155,Greg Owen,85,"19' 10""",237.833,12,-1,Y2016
T156,T156,Tyler Aldridge,83,"20' 0""",299.667,15,5,Y2016
T156,T156,Patrick Rodgers,89,"20' 0""",460.333,23,-5,Y2016
T158,T158,David Lingmerth,84,"20' 1""",342.083,17,-2,Y2016
T158,T158,Shawn Stefani,91,"20' 1""",541.75,27,1,Y2016
160,160,Johnson Wagner,86,"20' 3""",283.167,14,-4,Y2016
161,161,Robert Allenby,51,"20' 4""",81.167,4,E,Y2016
162,162,Shane Lowry,57,"20' 5""",224.583,11,E,Y2016
T163,T163,John Huh,86,"20' 7""",432.75,21,3,Y2016
T163,T163,Michael Kim,100,"20' 7""",515.417,25,4,Y2016
T163,T163,Graeme McDowell,63,"20' 7""",287.833,14,-1,Y2016
T166,T166,Steven Bowditch,71,"20' 9""",373.083,18,9,Y2016
T166,T166,Russell Knox,92,"20' 9""",415.25,20,2,Y2016
T168,T168,Derek Ernst,59,"20' 11""",167.333,8,2,Y2016
T168,T168,Rhein Gibson,58,"20' 11""",167.25,8,E,Y2016
170,170,Alex Cejka,71,"21' 0""",272.833,13,-1,Y2016
171,171,Dawie van der Walt,72,"21' 3""",339.5,16,E,Y2016
172,172,Charley Hoffman,91,"21' 4""",468.667,22,E,Y2016
173,173,Thomas Aiken,70,"21' 5""",171.417,8,1,Y2016
174,174,Steve Marino,72,"21' 7""",345.75,16,5,Y2016
T175,T175,Kevin Chappell,93,"21' 10""",218.667,10,E,Y2016
T175,T175,Chesson Hadley,81,"21' 10""",196.583,9,1,Y2016
177,177,Branden Grace,63,"21' 11""",241.25,11,2,Y2016
178,178,Daniel Summerhays,99,"22' 1""",243,11,1,Y2016
T179,T179,Ben Crane,80,"22' 5""",471,21,-7,Y2016
T179,T179,Andrew Landry,53,"22' 5""",246.583,11,3,Y2016
T179,T179,Scott Piercy,87,"22' 5""",626.833,28,-6,Y2016
T179,T179,Justin Rose,65,"22' 5""",157.083,7,-3,Y2016
183,183,Paul Casey,77,"24' 0""",263.667,11,3,Y2016
184,184,Abraham Ancer,51,"26' 11""",350.333,13,-1,Y2016
185,185,Brian Stuard,66,"33' 6""",301.667,9,3,Y2016
1,1,Jimmy Walker,89,"8' 10""",202.25,23,-7,Y2015
2,2,Greg Owen,58,"9' 6""",85.833,9,-2,Y2015
3,3,Webb Simpson,81,"9' 7""",171.833,18,E,Y2015
4,4,Chad Collins,79,"10' 1""",140.583,14,3,Y2015
5,5,Seung-Yul Noh,65,"10' 3""",143.417,14,E,Y2015
6,6,D.A. Points,72,"10' 6""",94.5,9,-4,Y2015
7,7,Martin Flores,95,"10' 7""",159,15,-3,Y2015
8,8,Heath Slocum,57,"10' 9""",75.167,7,E,Y2015
9,9,Lee Westwood,56,"10' 10""",86.833,8,E,Y2015
10,10,Brandt Snedeker,98,"11' 0""",298,27,-7,Y2015
11,11,Scott Langley,94,"11' 3""",293.333,26,-10,Y2015
12,12,David Toms,62,"11' 9""",246,21,-5,Y2015
13,13,Phil Mickelson,70,"11' 11""",310.833,26,-3,Y2015
14,14,Greg Chalmers,58,"12' 0""",72.083,6,-1,Y2015
15,15,Hideki Matsuyama,95,"12' 1""",278.583,23,-4,Y2015
16,16,Jeff Overton,94,"12' 2""",304.083,25,-7,Y2015
T17,T17,Chad Campbell,97,"12' 3""",294.5,24,-1,Y2015
T17,T17,Matt Kuchar,97,"12' 3""",367.75,30,-13,Y2015
T19,T19,Matt Jones,89,"12' 4""",209.833,17,-5,Y2015
T19,T19,Justin Rose,69,"12' 4""",172.583,14,-4,Y2015
21,21,Sam Saunders,83,"12' 5""",174.083,14,1,Y2015
22,22,Nick Taylor,91,"12' 6""",325.5,26,-9,Y2015
T23,T23,Russell Henley,87,"12' 8""",228.083,18,E,Y2015
T23,T23,Dustin Johnson,75,"12' 8""",366.75,29,-11,Y2015
T23,T23,Whee Kim,71,"12' 8""",203.083,16,-7,Y2015
T23,T23,Chris Kirk,76,"12' 8""",202.167,16,-2,Y2015
27,27,Francesco Molinari,56,"12' 10""",141.583,11,E,Y2015
28,28,Jonas Blixt,78,"13' 0""",259.917,20,-2,Y2015
T29,T29,Charlie Beljan,76,"13' 1""",209.167,16,-2,Y2015
T29,T29,Sergio Garcia,59,"13' 1""",170.083,13,-1,Y2015
31,31,Rickie Fowler,76,"13' 2""",144.417,11,-1,Y2015
T32,T32,Roberto Castro,54,"13' 3""",79.25,6,-2,Y2015
T32,T32,Ryan Moore,81,"13' 3""",172.667,13,-5,Y2015
T32,T32,Tim Wilkinson,73,"13' 3""",145.333,11,-1,Y2015
T35,T35,Geoff Ogilvy,50,"13' 4""",200.583,15,-3,Y2015
T35,T35,Scott Piercy,90,"13' 4""",320.667,24,-4,Y2015
37,37,K.J. Choi,66,"13' 5""",201.667,15,1,Y2015
T38,T38,Luke Donald,71,"13' 6""",230,17,1,Y2015
T38,T38,Andres Gonzales,90,"13' 6""",216.25,16,E,Y2015
T38,T38,John Senden,80,"13' 6""",283.417,21,1,Y2015
41,41,Jason Dufner,76,"13' 7""",216.833,16,-4,Y2015
42,42,Tyrone Van Aswegen,58,"13' 8""",123.333,9,5,Y2015
T43,T43,Daniel Berger,97,"13' 9""",412,30,-6,Y2015
T43,T43,Bryce Molder,91,"13' 9""",357.333,26,1,Y2015
T45,T45,Jason Day,75,"13' 10""",400.417,29,-6,Y2015
T45,T45,Tom Hoge,83,"13' 10""",180.167,13,2,Y2015
T45,T45,Pat Perez,96,"13' 10""",359.833,26,-5,Y2015
T45,T45,Charl Schwartzel,67,"13' 10""",124.333,9,-2,Y2015
T45,T45,Bo Van Pelt,81,"13' 10""",207.167,15,1,Y2015
T50,T50,David Lingmerth,90,"13' 11""",460.083,33,-10,Y2015
T50,T50,Robert Streb,110,"13' 11""",471.75,34,-1,Y2015
52,52,Scott Pinckney,88,"14' 0""",266.667,19,4,Y2015
T53,T53,Jon Curran,83,"14' 2""",212.25,15,E,Y2015
T53,T53,Bill Haas,89,"14' 2""",240.5,17,1,Y2015
T53,T53,Ryan Palmer,80,"14' 2""",254.75,18,-1,Y2015
56,56,Ken Duke,93,"14' 3""",341.333,24,-4,Y2015
T57,T57,Davis Love III,51,"14' 4""",171.75,12,-3,Y2015
T57,T57,Louis Oosthuizen,68,"14' 4""",243.083,17,1,Y2015
T57,T57,Cameron Percy,72,"14' 4""",157.75,11,1,Y2015
T60,T60,Ricky Barnes,82,"14' 5""",172.917,12,2,Y2015
T60,T60,Matt Every,73,"14' 5""",287.583,20,-1,Y2015
T60,T60,J.J. Henry,94,"14' 5""",287.833,20,7,Y2015
T60,T60,Charley Hoffman,97,"14' 5""",403.667,28,-3,Y2015
T60,T60,Brendon Todd,96,"14' 5""",404.417,28,-4,Y2015
T65,T65,Jonathan Byrd,69,"14' 7""",160.417,11,-2,Y2015
T65,T65,Luke Guthrie,84,"14' 7""",233.333,16,6,Y2015
T65,T65,Kevin Na,98,"14' 7""",393,27,-2,Y2015
T68,T68,Steven Bowditch,103,"14' 8""",497.583,34,-9,Y2015
T68,T68,James Hahn,94,"14' 8""",455.833,31,-2,Y2015
T70,T70,Ernie Els,57,"14' 9""",251.333,17,6,Y2015
T70,T70,Chesson Hadley,101,"14' 9""",458.25,31,-4,Y2015
T70,T70,Adam Scott,51,"14' 9""",235.583,16,-6,Y2015
73,73,Jim Furyk,71,"14' 11""",268.333,18,-2,Y2015
T74,T74,Kevin Chappell,86,"15' 0""",270.667,18,-1,Y2015
T74,T74,Adam Hadwin,95,"15' 0""",254.583,17,E,Y2015
T74,T74,Jason Kokrak,88,"15' 0""",255,17,E,Y2015
T74,T74,Sean O'Hair,86,"15' 0""",420.833,28,-1,Y2015
T74,T74,Gary Woodland,81,"15' 0""",254.333,17,2,Y2015
T79,T79,Max Homa,78,"15' 1""",225.75,15,-4,Y2015
T79,T79,Steve Wheatcroft,87,"15' 1""",362.5,24,-5,Y2015
81,81,Andres Romero,69,"15' 2""",287.667,19,-1,Y2015
T82,T82,Retief Goosen,81,"15' 6""",279,18,-2,Y2015
T82,T82,Brendan Steele,88,"15' 6""",325,21,1,Y2015
T84,T84,Stewart Cink,77,"15' 7""",217.75,14,2,Y2015
T84,T84,Russell Knox,96,"15' 7""",388.75,25,E,Y2015
T84,T84,Danny Lee,120,"15' 7""",578,37,-7,Y2015
T84,T84,Alex Prugh,84,"15' 7""",218.25,14,1,Y2015
T88,T88,Brian Harman,90,"15' 8""",407.083,26,-4,Y2015
T88,T88,Jim Renner,68,"15' 8""",250.083,16,2,Y2015
T88,T88,Hudson Swafford,97,"15' 8""",250.75,16,2,Y2015
T91,T91,Zach Johnson,90,"15' 10""",284.75,18,-2,Y2015
T91,T91,Justin Leonard,61,"15' 10""",221.333,14,-2,Y2015
T93,T93,Ryo Ishikawa,90,"15' 11""",143.583,9,-2,Y2015
T93,T93,William McGirt,103,"15' 11""",365.167,23,-2,Y2015
T93,T93,Cameron Tringale,96,"15' 11""",349.5,22,-4,Y2015
96,96,Andrew Svoboda,80,"16' 1""",321.083,20,3,Y2015
97,97,Zac Blair,108,"16' 3""",340.833,21,-2,Y2015
98,98,John Merrick,78,"16' 4""",359.083,22,-4,Y2015
T99,T99,Carl Pettersson,106,"16' 5""",409.917,25,-5,Y2015
T99,T99,Rory Sabbatini,81,"16' 5""",294.833,18,1,Y2015
T99,T99,Johnson Wagner,68,"16' 5""",262.25,16,-1,Y2015
102,102,Charles Howell III,105,"16' 6""",429.083,26,-4,Y2015
103,103,Paul Casey,87,"16' 7""",331.25,20,E,Y2015
T104,T104,Roger Sloan,56,"16' 8""",100,6,4,Y2015
T104,T104,Mark Wilson,89,"16' 8""",600.417,36,-5,Y2015
T106,T106,Alex Cejka,94,"16' 9""",352.083,21,E,Y2015
T106,T106,Lucas Glover,79,"16' 9""",184,11,E,Y2015
T106,T106,Morgan Hoffmann,85,"16' 9""",368.083,22,2,Y2015
109,109,Padraig Harrington,60,"16' 10""",218.583,13,3,Y2015
T110,T110,Jamie Donaldson,50,"16' 11""",118.667,7,-2,Y2015
T110,T110,Henrik Stenson,63,"16' 11""",237.167,14,1,Y2015
T110,T110,Boo Weekley,79,"16' 11""",337.5,20,-8,Y2015
113,113,John Huh,102,"17' 0""",374.5,22,-3,Y2015
T114,T114,Bill Lunde,50,"17' 1""",119.667,7,-1,Y2015
T114,T114,Michael Putnam,87,"17' 1""",204.5,12,-1,Y2015
T116,T116,Sangmoon Bae,98,"17' 2""",583.417,34,E,Y2015
T116,T116,Billy Hurley III,83,"17' 2""",343.417,20,2,Y2015
118,118,Marc Leishman,74,"17' 4""",173.583,10,5,Y2015
119,119,Keegan Bradley,87,"17' 6""",210.417,12,2,Y2015
120,120,Justin Thomas,106,"17' 7""",562.083,32,-3,Y2015
121,121,Brooks Koepka,84,"17' 8""",229.25,13,7,Y2015
T122,T122,Brian Davis,86,"17' 9""",568.833,32,E,Y2015
T122,T122,Jason Gore,76,"17' 9""",177.25,10,E,Y2015
T124,T124,Fabián Gómez,83,"17' 10""",392.583,22,4,Y2015
T124,T124,Shawn Stefani,94,"17' 10""",482.25,27,-5,Y2015
126,126,Eric Axley,57,"17' 11""",268.333,15,2,Y2015
T127,T127,Byron Smith,59,"18' 0""",126.25,7,5,Y2015
T127,T127,Scott Stallings,60,"18' 0""",198.25,11,-1,Y2015
T129,T129,Jason Bohn,95,"18' 2""",1069.67,59,-12,Y2015
T129,T129,Derek Ernst,75,"18' 2""",235.917,13,-1,Y2015
T129,T129,Martin Laird,77,"18' 2""",435.083,24,-7,Y2015
T132,T132,David Hearn,97,"18' 3""",347.5,19,E,Y2015
T132,T132,Jerry Kelly,79,"18' 3""",437.833,24,-10,Y2015
T134,T134,Spencer Levin,99,"18' 4""",440.25,24,-2,Y2015
T134,T134,Jonathan Randolph,72,"18' 4""",348.833,19,-3,Y2015
T136,T136,Kevin Kisner,104,"18' 6""",351.5,19,-5,Y2015
T136,T136,Jordan Spieth,91,"18' 6""",462.417,25,-2,Y2015
T138,T138,Graham DeLaet,65,"18' 7""",148.583,8,3,Y2015
T138,T138,Brian Stuard,97,"18' 7""",353.25,19,4,Y2015
140,140,Camilo Villegas,83,"18' 8""",317,17,-2,Y2015
141,141,Derek Fathauer,81,"18' 10""",282.667,15,3,Y2015
142,142,Blayne Barber,76,"18' 11""",397.25,21,-3,Y2015
143,143,Vijay Singh,78,"19' 1""",305.917,16,E,Y2015
144,144,Brendon de Jonge,106,"19' 2""",422.25,22,1,Y2015
145,145,Nick Watney,91,"19' 3""",443.25,23,3,Y2015
T146,T146,Patrick Reed,103,"19' 4""",503.583,26,-2,Y2015
T146,T146,Kevin Streelman,95,"19' 4""",348.5,18,-5,Y2015
148,148,Chris Stroud,84,"19' 5""",271.583,14,3,Y2015
T149,T149,Erik Compton,86,"19' 6""",292.417,15,3,Y2015
T149,T149,Hunter Mahan,88,"19' 6""",409.333,21,1,Y2015
151,151,Tony Finau,106,"19' 7""",587.583,30,8,Y2015
152,152,Gonzalo Fernandez-Castaño,81,"19' 8""",275.667,14,2,Y2015
153,153,Mark Hubbard,79,"19' 10""",337,17,1,Y2015
T154,T154,Ian Poulter,68,"20' 0""",259.75,13,-3,Y2015
T154,T154,Andrew Putnam,68,"20' 0""",339.917,17,4,Y2015
156,156,J.B. Holmes,89,"20' 2""",483.917,24,-5,Y2015
157,157,Steven Alker,62,"20' 3""",202.333,10,-2,Y2015
158,158,Nicholas Thompson,90,"20' 5""",408.417,20,E,Y2015
T159,T159,Scott Brown,97,"20' 6""",307.5,15,5,Y2015
T159,T159,Troy Merritt,91,"20' 6""",409.583,20,3,Y2015
T161,T161,Harris English,105,"20' 10""",333.083,16,-1,Y2015
T161,T161,Carlos Ortiz,100,"20' 10""",333.417,16,-3,Y2015
T163,T163,George McNeill,93,"20' 11""",396.75,19,-1,Y2015
T163,T163,Michael Thompson,83,"20' 11""",188,9,-2,Y2015
T163,T163,Willy Wilcox,58,"20' 11""",167.083,8,-2,Y2015
166,166,John Peterson,84,"21' 2""",126.833,6,-3,Y2015
167,167,Robert Allenby,63,"21' 6""",150.667,7,4,Y2015
168,168,Billy Horschel,99,"21' 8""",499.25,23,5,Y2015
169,169,Jhonattan Vegas,90,"21' 10""",196.75,9,2,Y2015
170,170,Jim Herman,88,"22' 1""",331.333,15,1,Y2015
171,171,Aaron Baddeley,76,"22' 5""",448,20,E,Y2015
172,172,Colt Knost,90,"22' 6""",427.417,19,-2,Y2015
T173,T173,Sung Joon Park,79,"22' 9""",273.25,12,-1,Y2015
T173,T173,Kyle Reifers,96,"22' 9""",568.5,25,4,Y2015
T175,T175,Brice Garnett,81,"23' 1""",253.833,11,1,Y2015
T175,T175,Robert Garrigus,70,"23' 1""",277.167,12,1,Y2015
177,177,Daniel Summerhays,101,"23' 7""",566.167,24,-1,Y2015
178,178,Ben Crane,62,"24' 6""",367.5,15,-1,Y2015
179,179,Chez Reavie,56,"24' 8""",271.25,11,3,Y2015
180,180,Oscar Fraustro,58,"25' 1""",100.417,4,1,Y2015
T181,T181,Patrick Rodgers,57,"25' 4""",431.333,17,4,Y2015
T181,T181,Bubba Watson,71,"25' 4""",734.333,29,-6,Y2015
183,183,Ben Martin,93,"26' 4""",421.083,16,4,Y2015
184,184,Ángel Cabrera,53,"54' 3""",325.667,6,3,Y2015
1,1,Jason Kokrak,65,"8' 5""",84.417,10,-2,Y2014
2,2,Sean O'Hair,77,"10' 2""",162.667,16,-5,Y2014
3,3,Matt Kuchar,91,"10' 6""",378.917,36,-12,Y2014
4,4,Justin Leonard,75,"10' 8""",170.75,16,-5,Y2014
5,5,Woody Austin,63,"10' 10""",194.5,18,-5,Y2014
6,6,Bryce Molder,77,"11' 3""",236.75,21,-6,Y2014
7,7,Chad Campbell,57,"11' 8""",93.5,8,1,Y2014
T8,T8,Jonathan Byrd,76,"11' 9""",176.25,15,-3,Y2014
T8,T8,K.J. Choi,80,"11' 9""",223.667,19,-3,Y2014
T10,T10,Zach Johnson,97,"11' 10""",283.167,24,-1,Y2014
T10,T10,Vijay Singh,83,"11' 10""",283.667,24,-3,Y2014
12,12,Mark Wilson,69,"12' 0""",239.833,20,E,Y2014
T13,T13,Bud Cauley,56,"12' 1""",205,17,-3,Y2014
T13,T13,Lucas Glover,68,"12' 1""",120.5,10,1,Y2014
T13,T13,Kevin Stadler,90,"12' 1""",277.667,23,-5,Y2014
T13,T13,Michael Thompson,74,"12' 1""",144.75,12,2,Y2014
T13,T13,Cameron Tringale,111,"12' 1""",424.167,35,-5,Y2014
T13,T13,Mike Weir,69,"12' 1""",303,25,3,Y2014
19,19,Tyrone Van Aswegen,79,"12' 2""",243.25,20,-3,Y2014
20,20,Jason Dufner,57,"12' 5""",161.75,13,-4,Y2014
21,21,Kevin Kisner,85,"12' 6""",187.667,15,3,Y2014
22,22,Stewart Cink,91,"12' 7""",238.417,19,2,Y2014
23,23,Andres Romero,81,"12' 8""",215.583,17,-1,Y2014
T24,T24,Sergio Garcia,61,"12' 9""",178.75,14,-2,Y2014
T24,T24,Jimmy Walker,98,"12' 9""",241.5,19,-6,Y2014
T26,T26,Spencer Levin,59,"12' 10""",154.417,12,-3,Y2014
T26,T26,Ian Poulter,57,"12' 10""",166.667,13,-2,Y2014
T26,T26,Hudson Swafford,75,"12' 10""",141.583,11,-1,Y2014
29,29,Lee Westwood,57,"12' 11""",90.417,7,E,Y2014
T30,T30,Tim Clark,75,"13' 1""",589,45,-7,Y2014
T30,T30,Jim Herman,62,"13' 1""",91.833,7,3,Y2014
32,32,Freddie Jacobson,91,"13' 2""",422.333,32,-8,Y2014
