RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK,YEAR
1,,Louis Oosthuizen,62,"6' 6""",581.583,89,3,Y2018
T2,,Alex Cejka,77,"7' 4""",769.583,105,6,Y2018
T2,,Webb Simpson,95,"7' 4""",867.083,118,1,Y2018
4,,Bud Cauley,55,"7' 6""",564.667,75,56,Y2018
5,,Zac Blair,64,"7' 7""",517.667,68,33,Y2018
6,,Ben Crane,65,"7' 8""",559.25,73,16,Y2018
T7,,Danny Lee,88,"7' 9""",1022.833,132,46,Y2018
T7,,D.A. Points,63,"7' 9""",658,85,182,Y2018
9,,Matt Kuchar,88,"7' 10""",932.833,119,9,Y2018
T10,,Jonas Blixt,67,"7' 11""",553.75,70,130,Y2018
T10,,Brooks Koepka,64,"7' 11""",588.25,74,12,Y2018
T12,,Jason Day,75,"8' 0""",798.667,100,25,Y2018
T12,,Henrik Stenson,60,"8' 0""",393.5,49,48,Y2018
T12,,Kyle Thompson,50,"8' 0""",407.5,51,178,Y2018
15,,Aaron Baddeley,84,"8' 1""",926.5,115,39,Y2018
16,,Cameron Smith,85,"8' 2""",934.5,115,38,Y2018
T17,,Si Woo Kim,108,"8' 3""",1176.667,143,118,Y2018
T17,,Rory Sabbatini,91,"8' 3""",1261,153,35,Y2018
T17,,Justin Thomas,91,"8' 3""",815.583,99,24,Y2018
T20,,Wesley Bryan,69,"8' 4""",714.083,86,53,Y2018
T20,,Jonathan Byrd,70,"8' 4""",567.917,68,93,Y2018
T20,,Billy Hurley III,70,"8' 4""",651.833,78,164,Y2018
T20,,Patrick Reed,94,"8' 4""",981.75,118,18,Y2018
T24,,Talor Gooch,78,"8' 5""",881.083,105,69,Y2018
T24,,Adam Hadwin,92,"8' 5""",914.333,109,85,Y2018
T24,,Chris Kirk,108,"8' 5""",1269.5,151,10,Y2018
T24,,Phil Mickelson,90,"8' 5""",975.083,116,91,Y2018
T24,,Kevin Na,91,"8' 5""",856.167,102,8,Y2018
T24,,Seamus Power,86,"8' 5""",804.25,96,7,Y2018
T30,,J.B. Holmes,77,"8' 6""",991.75,117,122,Y2018
T30,,Anirban Lahiri,82,"8' 6""",1070.333,126,92,Y2018
T30,,Rob Oppenheim,74,"8' 6""",733.25,86,68,Y2018
T33,,Matt Atkins,56,"8' 7""",540.417,63,107,Y2018
T33,,Stewart Cink,87,"8' 7""",767.25,89,152,Y2018
T33,,Tyrrell Hatton,58,"8' 7""",534.167,62,21,Y2018
T33,,Peter Malnati,87,"8' 7""",1094.75,128,36,Y2018
T33,,Sam Saunders,80,"8' 7""",992.333,116,147,Y2018
T33,,Nick Taylor,94,"8' 7""",807.417,94,29,Y2018
T39,,Abraham Ancer,98,"8' 8""",1243.917,143,20,Y2018
T39,,Rafa Cabrera Bello,75,"8' 8""",647.583,75,99,Y2018
T39,,Greg Chalmers,56,"8' 8""",750.417,87,185,Y2018
T39,,Rickie Fowler,74,"8' 8""",880.75,102,14,Y2018
T39,,Tom Hoge,101,"8' 8""",1018.5,118,34,Y2018
T39,,Chris Stroud,81,"8' 8""",910.25,105,60,Y2018
T45,,Cameron Percy,56,"8' 9""",465,53,117,Y2018
T45,,Andrew Yun,51,"8' 9""",351.333,40,193,Y2018
T47,,Tommy Fleetwood,73,"8' 10""",878.25,99,148,Y2018
T47,,Charley Hoffman,87,"8' 10""",950.417,108,143,Y2018
T47,,Luke List,98,"8' 10""",1169.833,133,90,Y2018
T47,,Ollie Schniederjans,91,"8' 10""",1216.75,138,126,Y2018
T47,,Adam Scott,78,"8' 10""",863.917,98,168,Y2018
T47,,Peter Uihlein,83,"8' 10""",822.333,93,102,Y2018
T53,,Emiliano Grillo,94,"8' 11""",1094.75,123,41,Y2018
T53,,Charles Howell III,104,"8' 11""",1137.167,127,44,Y2018
T53,,Rory McIlroy,64,"8' 11""",768.583,86,17,Y2018
T56,,Ryan Armour,109,"9' 0""",1292.333,143,55,Y2018
T56,,Ricky Barnes,65,"9' 0""",593.333,66,115,Y2018
T56,,Patrick Cantlay,87,"9' 0""",808,90,109,Y2018
T56,,Jason Dufner,71,"9' 0""",753.667,84,94,Y2018
T56,,Graeme McDowell,67,"9' 0""",631.083,70,61,Y2018
T56,,"Ted Potter, Jr.",87,"9' 0""",1126.833,125,113,Y2018
T56,,Justin Rose,70,"9' 0""",893.417,99,15,Y2018
T56,,Conrad Shindler,60,"9' 0""",551.333,61,58,Y2018
T56,,Tiger Woods,68,"9' 0""",792.5,88,4,Y2018
T65,,Fabián Gómez,88,"9' 1""",939.5,103,79,Y2018
T65,,Jamie Lovemark,92,"9' 1""",1299.5,143,40,Y2018
T65,,Andrew Putnam,97,"9' 1""",948.833,104,32,Y2018
T68,,Brian Gay,103,"9' 2""",1184.667,129,13,Y2018
T68,,Dustin Johnson,77,"9' 2""",633.333,69,23,Y2018
T68,,Kelly Kraft,94,"9' 2""",1116.75,122,77,Y2018
T68,,Tom Lovelady,87,"9' 2""",1009,110,190,Y2018
T68,,Sean O'Hair,67,"9' 2""",1027,112,110,Y2018
T73,,Roberto Díaz,72,"9' 3""",909,98,87,Y2018
T73,,James Hahn,85,"9' 3""",922.417,100,67,Y2018
T73,,Brian Harman,94,"9' 3""",941.583,102,126,Y2018
T73,,Marc Leishman,93,"9' 3""",1090.333,118,75,Y2018
T73,,Pat Perez,82,"9' 3""",730,79,155,Y2018
T73,,Vaughn Taylor,83,"9' 3""",1112.833,120,62,Y2018
T73,,Xinjun Zhang,81,"9' 3""",889.833,96,95,Y2018
T80,,Blayne Barber,69,"9' 4""",890.417,95,114,Y2018
T80,,Chad Campbell,87,"9' 4""",987.333,106,71,Y2018
T80,,Retief Goosen,60,"9' 4""",484.417,52,124,Y2018
T80,,John Huh,94,"9' 4""",1203.083,129,100,Y2018
T80,,Shane Lowry,64,"9' 4""",719.417,77,181,Y2018
T80,,J.T. Poston,73,"9' 4""",814.333,87,111,Y2018
T80,,Xander Schauffele,96,"9' 4""",1155.083,124,104,Y2018
T80,,Tyrone Van Aswegen,101,"9' 4""",1180.25,127,97,Y2018
T88,,Austin Cook,107,"9' 6""",1378.833,145,28,Y2018
T88,,Derek Fathauer,84,"9' 6""",1055.333,111,163,Y2018
T88,,Hideki Matsuyama,75,"9' 6""",714,75,47,Y2018
T88,,Denny McCarthy,71,"9' 6""",600.833,63,64,Y2018
T88,,Charl Schwartzel,65,"9' 6""",777.583,82,101,Y2018
T88,,Scott Stallings,96,"9' 6""",1208.083,127,45,Y2018
T88,,Jimmy Walker,81,"9' 6""",1108.583,117,74,Y2018
T95,,Bryson DeChambeau,93,"9' 7""",1035.917,108,63,Y2018
T95,,William McGirt,84,"9' 7""",1142.917,119,19,Y2018
T95,,Patrick Rodgers,97,"9' 7""",1052.417,110,119,Y2018
T95,,Harold Varner III,91,"9' 7""",1154.833,120,96,Y2018
T99,,Jim Furyk,50,"9' 8""",617.75,64,21,Y2018
T99,,Zach Johnson,94,"9' 8""",1016.25,105,25,Y2018
T99,,Russell Knox,94,"9' 8""",1034.167,107,70,Y2018
T99,,Rod Pampling,62,"9' 8""",861.583,89,134,Y2018
T99,,C.T. Pan,104,"9' 8""",1037.167,107,128,Y2018
T99,,Scott Piercy,84,"9' 8""",991.75,103,145,Y2018
T105,,Joel Dahmen,93,"9' 9""",1057.083,108,11,Y2018
T105,,Zecheng Dou,53,"9' 9""",587.167,60,191,Y2018
T105,,Whee Kim,93,"9' 9""",1281.583,131,87,Y2018
T105,,Martin Laird,73,"9' 9""",800.667,82,73,Y2018
T105,,Troy Merritt,89,"9' 9""",1300.667,133,107,Y2018
T105,,Martin Piller,79,"9' 9""",1099.917,113,106,Y2018
T105,,Ian Poulter,73,"9' 9""",781.333,80,123,Y2018
T105,,Sam Ryder,82,"9' 9""",898.417,92,139,Y2018
T113,,Cody Gribble,71,"9' 10""",933.583,95,183,Y2018
T113,,Matt Jones,70,"9' 10""",773.75,79,54,Y2018
T113,,Sung Kang,89,"9' 10""",1067.75,109,189,Y2018
T113,,Shawn Stefani,76,"9' 10""",846.333,86,89,Y2018
T113,,Kevin Streelman,94,"9' 10""",1356.333,138,43,Y2018
T113,,Brian Stuard,103,"9' 10""",1272.5,129,72,Y2018
T119,,Harris English,84,"9' 11""",1266.083,128,103,Y2018
T119,,David Hearn,66,"9' 11""",612.667,62,154,Y2018
T121,,Kiradech Aphibarnrat,51,"10' 0""",640.083,64,157,Y2018
T121,,Chesson Hadley,103,"10' 0""",1262.417,126,136,Y2018
T121,,Billy Horschel,86,"10' 0""",972,97,98,Y2018
T121,,Keith Mitchell,99,"10' 0""",1234.917,124,137,Y2018
T121,,Francesco Molinari,73,"10' 0""",918.167,92,82,Y2018
T121,,Hudson Swafford,73,"10' 0""",639.917,64,179,Y2018
T127,,Byeong Hun An,86,"10' 1""",989.333,98,37,Y2018
T127,,Ryan Palmer,69,"10' 1""",1101,109,159,Y2018
T127,,Brandt Snedeker,84,"10' 1""",1280.833,127,57,Y2018
T127,,Robert Streb,78,"10' 1""",929.167,92,184,Y2018
T131,,Ryan Moore,78,"10' 2""",1071.833,105,4,Y2018
T131,,Grayson Murray,72,"10' 2""",1206.25,119,176,Y2018
T131,,Jonathan Randolph,71,"10' 2""",1059.167,104,64,Y2018
T134,,Keegan Bradley,98,"10' 3""",1543.833,151,131,Y2018
T134,,Tony Finau,105,"10' 3""",1380.333,135,119,Y2018
T134,,Lanto Griffin,80,"10' 3""",914.833,89,150,Y2018
T137,,Scott Brown,102,"10' 4""",1251.417,121,170,Y2018
T137,,Brandon Harkins,101,"10' 4""",1363.583,132,146,Y2018
T137,,Beau Hossler,104,"10' 4""",1481.333,143,58,Y2018
T137,,Steve Wheatcroft,60,"10' 4""",649.5,63,42,Y2018
T137,,Aaron Wise,90,"10' 4""",1280.5,124,141,Y2018
142,,Alex Noren,67,"10' 5""",876.417,84,30,Y2018
T143,,Robert Garrigus,80,"10' 6""",986.667,94,129,Y2018
T143,,Michael Kim,74,"10' 6""",904.917,86,144,Y2018
T143,,Brendan Steele,74,"10' 6""",734.167,70,187,Y2018
T146,,Corey Conners,97,"10' 7""",1100.417,104,112,Y2018
T146,,Branden Grace,67,"10' 7""",812.5,77,105,Y2018
T146,,Ben Martin,64,"10' 7""",1101.417,104,81,Y2018
T146,,Ben Silverman,90,"10' 7""",1295.583,122,116,Y2018
T146,,Daniel Summerhays,51,"10' 7""",676.167,64,167,Y2018
T151,,Dominic Bozzelli,65,"10' 8""",1117.75,105,78,Y2018
T151,,Stephan Jaeger,81,"10' 8""",1047.167,98,133,Y2018
T151,,Kyle Stanley,93,"10' 8""",1227.917,115,169,Y2018
T151,,Cameron Tringale,67,"10' 8""",704.583,66,160,Y2018
155,,Patton Kizzire,92,"10' 9""",996.833,93,160,Y2018
T156,,Paul Casey,74,"10' 10""",596.917,55,50,Y2018
T156,,Mackenzie Hughes,80,"10' 10""",1127.417,104,177,Y2018
T156,,Kevin Tway,110,"10' 10""",1486.167,137,132,Y2018
T156,,Nick Watney,94,"10' 10""",1407,130,153,Y2018
T160,,Jon Rahm,71,"10' 11""",788.083,72,121,Y2018
T160,,Adam Schenk,86,"10' 11""",1219.833,112,172,Y2018
T160,,J.J. Spaun,85,"10' 11""",1094.333,100,150,Y2018
163,,Kevin Chappell,77,"11' 0""",1008.833,92,141,Y2018
T164,,Jason Kokrak,99,"11' 1""",1402.583,127,162,Y2018
T164,,Jhonattan Vegas,92,"11' 1""",1099.583,99,84,Y2018
T164,,Gary Woodland,96,"11' 1""",1364,123,173,Y2018
T167,,Bronson Burgoon,69,"11' 2""",840.333,75,156,Y2018
T167,,Brice Garnett,99,"11' 2""",1227.083,110,83,Y2018
T169,,Matt Every,79,"11' 3""",1148.917,102,188,Y2018
T169,,Lucas Glover,65,"11' 3""",1071.167,95,64,Y2018
T169,,Bill Haas,76,"11' 3""",1181.5,105,51,Y2018
T169,,Ethan Tracy,72,"11' 3""",908.917,81,166,Y2018
T169,,Johnson Wagner,75,"11' 3""",699.667,62,2,Y2018
T169,,Richy Werenski,98,"11' 3""",1160.333,103,138,Y2018
175,,Jordan Spieth,81,"11' 4""",1045.333,92,31,Y2018
T176,,Martin Flores,92,"11' 5""",1267.583,111,165,Y2018
T176,,Chez Reavie,93,"11' 5""",938.25,82,27,Y2018
T176,,Brett Stegmaier,67,"11' 5""",457.667,40,140,Y2018
T179,,Satoshi Kodaira,51,"11' 6""",806.5,70,192,Y2018
T179,,Trey Mullinax,75,"11' 6""",1125.25,98,174,Y2018
T181,,David Lingmerth,82,"11' 7""",1207.583,104,86,Y2018
T181,,Hunter Mahan,67,"11' 7""",917.25,79,80,Y2018
183,,Nate Lashley,51,"11' 8""",513.167,44,49,Y2018
184,,Ryan Blaum,81,"11' 9""",1291.333,110,158,Y2018
185,,Nicholas Lindheim,77,"11' 11""",738.333,62,180,Y2018
T186,,Tyler Duncan,97,"12' 1""",1364.583,113,186,Y2018
T186,,Michael Thompson,62,"12' 1""",751.417,62,148,Y2018
188,,Kevin Kisner,89,"12' 2""",1070.5,88,52,Y2018
T189,,Daniel Berger,81,"12' 6""",1139.5,91,76,Y2018
T189,,Russell Henley,77,"12' 6""",1148.083,92,175,Y2018
T189,,Andrew Landry,82,"12' 6""",1246.167,100,125,Y2018
T192,,J.J. Henry,81,"12' 7""",895.833,71,171,Y2018
T192,,Bubba Watson,90,"12' 7""",1321.833,105,135,Y2018
1,,Jason Day,71,"7' 0""",525.5,75,91,Y2017
T2,,Steven Bowditch,59,"7' 5""",663.833,90,185,Y2017
T2,,Peter Malnati,91,"7' 5""",791.5,107,37,Y2017
T4,,Bill Haas,92,"7' 6""",772.25,103,18,Y2017
T4,,Seung-Yul Noh,91,"7' 6""",781.5,104,87,Y2017
6,,Ian Poulter,72,"7' 8""",682.583,89,1,Y2017
T7,,Aaron Baddeley,61,"7' 10""",574.167,73,73,Y2017
T7,,Brad Fritsch,56,"7' 10""",431.75,55,151,Y2017
T9,,Brian Gay,82,"7' 11""",800.667,101,30,Y2017
T9,,Gary Woodland,94,"7' 11""",722.333,91,118,Y2017
T11,,Danny Lee,93,"8' 0""",883.583,110,167,Y2017
T11,,Phil Mickelson,85,"8' 0""",824.5,103,71,Y2017
T13,,Emiliano Grillo,90,"8' 1""",733.5,91,148,Y2017
T13,,Webb Simpson,102,"8' 1""",990.667,123,4,Y2017
T15,,Steven Alker,69,"8' 2""",675.917,83,76,Y2017
T15,,Ken Duke,77,"8' 2""",832.417,102,150,Y2017
T15,,Rickie Fowler,78,"8' 2""",850.25,104,22,Y2017
T15,,Sergio Garcia,65,"8' 2""",628,77,39,Y2017
T19,,Zac Blair,105,"8' 3""",987.333,120,3,Y2017
T19,,Andres Gonzales,73,"8' 3""",620.833,75,33,Y2017
21,,Kyle Reifers,96,"8' 4""",1013.917,122,114,Y2017
T22,,Chad Campbell,97,"8' 5""",801.25,95,5,Y2017
T22,,Kevin Na,86,"8' 5""",767.417,91,32,Y2017
T22,,Jon Rahm,90,"8' 5""",801.5,95,9,Y2017
T22,,Sam Saunders,76,"8' 5""",774,92,113,Y2017
T22,,Ollie Schniederjans,92,"8' 5""",1084.667,129,102,Y2017
T27,,Harris English,84,"8' 6""",824.917,97,75,Y2017
T27,,Matt Kuchar,95,"8' 6""",926,109,2,Y2017
T27,,Rick Lamb,54,"8' 6""",468.083,55,178,Y2017
T27,,Jamie Lovemark,98,"8' 6""",1123,132,67,Y2017
T31,,Blayne Barber,77,"8' 7""",782.333,91,160,Y2017
T31,,Chad Collins,66,"8' 7""",698.25,81,19,Y2017
T31,,Rory McIlroy,51,"8' 7""",341.833,40,17,Y2017
T31,,Seamus Power,86,"8' 7""",810.5,94,13,Y2017
T31,,Cameron Smith,86,"8' 7""",863.333,101,103,Y2017
T31,,Tim Wilkinson,64,"8' 7""",676.417,79,24,Y2017
T37,,Sung Kang,104,"8' 8""",998.083,115,136,Y2017
T37,,Michael Kim,94,"8' 8""",1017.167,117,98,Y2017
T37,,Justin Rose,66,"8' 8""",800.667,92,80,Y2017
T37,,Vaughn Taylor,90,"8' 8""",1011.333,117,54,Y2017
T41,,Scott Brown,95,"8' 9""",1093.167,125,90,Y2017
T41,,David Lingmerth,79,"8' 9""",933.75,107,108,Y2017
T41,,Luke List,102,"8' 9""",1155.5,132,152,Y2017
T41,,Adam Scott,58,"8' 9""",480.833,55,83,Y2017
T41,,Cameron Tringale,89,"8' 9""",752.333,86,97,Y2017
T46,,Ricky Barnes,100,"8' 10""",938.167,106,68,Y2017
T46,,Patrick Cantlay,52,"8' 10""",698.417,79,62,Y2017
T46,,Ben Crane,86,"8' 10""",932.75,106,93,Y2017
T46,,Geoff Ogilvy,80,"8' 10""",951.333,108,49,Y2017
T50,,Wesley Bryan,95,"8' 11""",1003.083,112,37,Y2017
T50,,John Huh,92,"8' 11""",1253.25,141,10,Y2017
T50,,Ryan Palmer,61,"8' 11""",569.917,64,124,Y2017
T50,,Jordan Spieth,85,"8' 11""",650.667,73,36,Y2017
T54,,Greg Chalmers,75,"9' 0""",1127.75,125,84,Y2017
T54,,Adam Hadwin,98,"9' 0""",1192.833,133,12,Y2017
T54,,Brian Harman,104,"9' 0""",1353.5,150,25,Y2017
T54,,Sebastián Muñoz,51,"9' 0""",502.917,56,139,Y2017
T54,,Rory Sabbatini,71,"9' 0""",704.917,78,115,Y2017
T59,,Paul Casey,94,"9' 1""",756.917,83,6,Y2017
T59,,J.B. Holmes,83,"9' 1""",655.333,72,156,Y2017
T59,,Zach Johnson,81,"9' 1""",837,92,69,Y2017
T59,,Dustin Johnson,77,"9' 1""",582,64,26,Y2017
T59,,Grayson Murray,94,"9' 1""",1212.5,133,181,Y2017
T59,,Rod Pampling,71,"9' 1""",1070.583,118,184,Y2017
T59,,Carl Pettersson,63,"9' 1""",709.917,78,179,Y2017
T59,,Charl Schwartzel,63,"9' 1""",652.167,72,56,Y2017
T67,,Bud Cauley,92,"9' 2""",1063.333,116,86,Y2017
T67,,Luke Donald,50,"9' 2""",735.167,80,74,Y2017
T67,,Retief Goosen,52,"9' 2""",487.417,53,60,Y2017
T67,,James Hahn,96,"9' 2""",1037.083,113,52,Y2017
T67,,Si Woo Kim,80,"9' 2""",903.417,99,169,Y2017
T67,,Kevin Streelman,90,"9' 2""",1086,118,70,Y2017
T67,,Jimmy Walker,68,"9' 2""",794.333,87,122,Y2017
T74,,Jason Dufner,89,"9' 3""",930.833,101,127,Y2017
T74,,Brandon Hagy,85,"9' 3""",992.583,107,61,Y2017
T74,,D.A. Points,68,"9' 3""",711.917,77,162,Y2017
T74,,Tyrone Van Aswegen,105,"9' 3""",1093.167,118,95,Y2017
T78,,Keegan Bradley,104,"9' 4""",1265.167,135,79,Y2017
T78,,Brett Drewitt,57,"9' 4""",446.917,48,85,Y2017
T78,,Tony Finau,106,"9' 4""",1098,118,81,Y2017
T78,,Charles Howell III,86,"9' 4""",870.417,93,26,Y2017
T78,,Matt Jones,64,"9' 4""",763,82,16,Y2017
T78,,Ben Martin,86,"9' 4""",1165.333,125,108,Y2017
T78,,Xander Schauffele,96,"9' 4""",875.833,94,137,Y2017
T78,,Chris Stroud,67,"9' 4""",749,80,82,Y2017
T78,,Brian Stuard,93,"9' 4""",964.75,103,121,Y2017
T78,,Jhonattan Vegas,95,"9' 4""",923.417,99,119,Y2017
T78,,Camilo Villegas,76,"9' 4""",852.25,91,29,Y2017
T89,,Mark Anderson,54,"9' 5""",546.167,58,42,Y2017
T89,,Brian Campbell,55,"9' 5""",459.75,49,144,Y2017
T89,,C.T. Pan,88,"9' 5""",1162.667,124,58,Y2017
T89,,Kevin Tway,96,"9' 5""",1078.167,115,92,Y2017
T93,,Jonas Blixt,74,"9' 6""",1258.25,133,107,Y2017
T93,,Marc Leishman,94,"9' 6""",1149.333,121,46,Y2017
T93,,Hideki Matsuyama,83,"9' 6""",781.25,82,41,Y2017
T93,,Bryce Molder,74,"9' 6""",1184.25,125,88,Y2017
T93,,Francesco Molinari,75,"9' 6""",627.667,66,20,Y2017
T98,,Gonzalo Fernandez-Castaño,63,"9' 7""",585.417,61,7,Y2017
T98,,Chris Kirk,89,"9' 7""",954.833,100,174,Y2017
T98,,Scott Stallings,81,"9' 7""",882.083,92,165,Y2017
T101,,Byeong Hun An,77,"9' 8""",862.167,89,158,Y2017
T101,,Fabián Gómez,61,"9' 8""",908.25,94,101,Y2017
T101,,David Hearn,93,"9' 8""",1205.917,125,33,Y2017
T101,,Søren Kjeldsen,58,"9' 8""",636.5,66,186,Y2017
T101,,Patrick Reed,107,"9' 8""",1388.25,144,48,Y2017
T101,,Kyle Stanley,104,"9' 8""",1493.833,155,116,Y2017
T101,,Nick Watney,75,"9' 8""",635.25,66,94,Y2017
T108,,Alex Cejka,85,"9' 9""",829.25,85,44,Y2017
T108,,Martin Flores,88,"9' 9""",841,86,135,Y2017
T108,,Russell Knox,75,"9' 9""",846.75,87,130,Y2017
T108,,Louis Oosthuizen,69,"9' 9""",695.083,71,21,Y2017
T112,,Dominic Bozzelli,69,"9' 10""",787.417,80,125,Y2017
T112,,Miguel Angel Carballo,63,"9' 10""",590,60,175,Y2017
