RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
4,4,Robert Garrigus,69,"41' 6""",1453.58,35,-17,Y2016
5,5,Dustin Johnson,87,"42' 0""",1386.08,33,-12,Y2016
6,6,Kelly Kraft,63,"43' 0""",1374.75,32,-15,Y2016
7,7,Jordan Spieth,80,"43' 4""",2385.25,55,-17,Y2016
8,8,Scott Brown,88,"43' 5""",1998.33,46,-8,Y2016
9,9,Ken Duke,58,"43' 8""",1748.08,40,-15,Y2016
T10,T10,Paul Casey,77,"44' 3""",2344.67,53,-19,Y2016
T10,T10,Steve Wheatcroft,85,"44' 3""",2169.17,49,-5,Y2016
12,12,Brian Stuard,66,"44' 4""",2038.58,46,-14,Y2016
13,13,Billy Hurley III,66,"44' 10""",1928.5,43,-11,Y2016
14,14,Tyler Aldridge,83,"44' 11""",1977.25,44,-11,Y2016
15,15,Adam Scott,79,"45' 1""",2299.42,51,-18,Y2016
16,16,Brendan Steele,88,"45' 2""",2619.08,58,-20,Y2016
17,17,Harold Varner III,92,"45' 6""",2457.25,54,-23,Y2016
18,18,Phil Mickelson,75,"45' 8""",2055.42,45,-19,Y2016
19,19,Ryan Moore,86,"45' 11""",2941.17,64,-9,Y2016
T20,T20,Webb Simpson,70,"46' 0""",2206.92,48,-9,Y2016
T20,T20,Brett Stegmaier,87,"46' 0""",2437.17,53,-14,Y2016
22,22,Jason Kokrak,89,"46' 1""",2535.33,55,-18,Y2016
23,23,Mark Wilson,66,"46' 2""",1663.08,36,-8,Y2016
24,24,Charley Hoffman,91,"46' 6""",2838.25,61,-21,Y2016
25,25,Jason Dufner,105,"46' 7""",2468,53,-7,Y2016
26,26,Tim Wilkinson,72,"46' 9""",1027.58,22,-6,Y2016
27,27,Chesson Hadley,81,"46' 11""",2253.5,48,-17,Y2016
T28,T28,Stuart Appleby,71,"47' 2""",1840.08,39,-4,Y2016
T28,T28,Seung-Yul Noh,85,"47' 2""",1556.75,33,-5,Y2016
T28,T28,Chez Reavie,90,"47' 2""",2546.25,54,-12,Y2016
31,31,Mark Hubbard,101,"47' 3""",2552.5,54,-12,Y2016
T32,T32,Zac Blair,99,"47' 7""",3093.5,65,-15,Y2016
T32,T32,Zach Johnson,90,"47' 7""",2615.58,55,-7,Y2016
T32,T32,Martin Laird,82,"47' 7""",2519.92,53,-18,Y2016
35,35,Louis Oosthuizen,63,"47' 10""",1675.25,35,-9,Y2016
T36,T36,Hiroshi Iwata,85,"47' 11""",2155.42,45,-9,Y2016
T36,T36,Marc Leishman,89,"47' 11""",2203.42,46,-10,Y2016
T36,T36,David Lingmerth,84,"47' 11""",2253.58,47,-17,Y2016
T36,T36,Chris Stroud,82,"47' 11""",2155.5,45,-12,Y2016
T36,T36,Michael Thompson,71,"47' 11""",1293.67,27,-12,Y2016
41,41,Rob Oppenheim,67,"48' 0""",1488.83,31,-4,Y2016
42,42,Danny Lee,93,"48' 2""",3224.83,67,-20,Y2016
43,43,Rod Pampling,54,"48' 5""",1210.42,25,-9,Y2016
T44,T44,Jerry Kelly,76,"48' 8""",2386.17,49,-16,Y2016
T44,T44,Will MacKenzie,84,"48' 8""",1947.08,40,-8,Y2016
T44,T44,William McGirt,98,"48' 8""",3262.58,67,-22,Y2016
47,47,Keegan Bradley,82,"48' 9""",2682.58,55,-14,Y2016
T48,T48,J.B. Holmes,77,"48' 10""",2295.58,47,-9,Y2016
T48,T48,Russell Knox,92,"48' 10""",2883.42,59,-15,Y2016
50,50,Justin Thomas,99,"49' 1""",2700.5,55,-12,Y2016
T51,T51,Kevin Chappell,93,"49' 2""",3193.5,65,-22,Y2016
T51,T51,Rickie Fowler,80,"49' 2""",2214.08,45,-16,Y2016
T51,T51,Patton Kizzire,93,"49' 2""",2706.42,55,-10,Y2016
T51,T51,Henrik Norlander,71,"49' 2""",1425,29,-12,Y2016
55,55,Vaughn Taylor,72,"49' 3""",2315.83,47,-3,Y2016
56,56,Jimmy Walker,85,"49' 5""",2373.25,48,-14,Y2016
57,57,Harris English,97,"49' 6""",2722.08,55,-7,Y2016
58,58,Chad Collins,73,"49' 7""",2082.42,42,-3,Y2016
T59,T59,Andres Gonzales,80,"49' 8""",1885.83,38,-8,Y2016
T59,T59,Tom Hoge,81,"49' 8""",1837.5,37,-9,Y2016
T59,T59,Cameron Smith,73,"49' 8""",1489.08,30,-1,Y2016
62,62,Emiliano Grillo,93,"49' 9""",3284.33,66,-18,Y2016
63,63,Willy Wilcox,67,"50' 0""",2399.25,48,-11,Y2016
T64,T64,Daniel Berger,92,"50' 1""",3354,67,-15,Y2016
T64,T64,Brian Harman,104,"50' 1""",3404.83,68,-19,Y2016
T66,T66,Francesco Molinari,64,"50' 2""",2407.75,48,-9,Y2016
T66,T66,Sam Saunders,69,"50' 2""",1556,31,-11,Y2016
68,68,Matt Kuchar,100,"50' 3""",3065.92,61,-13,Y2016
T69,T69,Ángel Cabrera,62,"50' 4""",2416.75,48,-16,Y2016
T69,T69,Hudson Swafford,104,"50' 4""",3169.5,63,-6,Y2016
T71,T71,Ben Martin,92,"50' 6""",3638.58,72,-21,Y2016
T71,T71,Hideki Matsuyama,76,"50' 6""",2726.42,54,-4,Y2016
73,73,David Toms,62,"50' 7""",1973.83,39,E,Y2016
T74,T74,Robert Allenby,51,"50' 8""",1317.08,26,1,Y2016
T74,T74,Chad Campbell,90,"50' 8""",3396,67,-18,Y2016
T76,T76,Alex Cejka,71,"50' 9""",2282.5,45,-16,Y2016
T76,T76,Retief Goosen,55,"50' 9""",1574.42,31,-7,Y2016
T76,T76,John Senden,88,"50' 9""",2839.83,56,-6,Y2016
T79,T79,Abraham Ancer,51,"50' 10""",1169,23,-6,Y2016
T79,T79,Colt Knost,90,"50' 10""",3100.17,61,-4,Y2016
T79,T79,Andrew Landry,53,"50' 10""",1169.5,23,-5,Y2016
T79,T79,Dawie van der Walt,72,"50' 10""",1830.25,36,-16,Y2016
T83,T83,Thomas Aiken,70,"50' 11""",1883.5,37,-10,Y2016
T83,T83,Stewart Cink,61,"50' 11""",1781.08,35,-3,Y2016
85,85,Martin Piller,59,"51' 0""",1427.92,28,-5,Y2016
T86,T86,John Huh,86,"51' 1""",2860.33,56,-11,Y2016
T86,T86,Anirban Lahiri,72,"51' 1""",1787.17,35,-12,Y2016
T86,T86,Patrick Reed,105,"51' 1""",3269.5,64,-23,Y2016
T89,T89,Derek Ernst,59,"51' 2""",1227.67,24,-5,Y2016
T89,T89,Brooks Koepka,75,"51' 2""",2456.92,48,-19,Y2016
T89,T89,Patrick Rodgers,89,"51' 2""",2915.5,57,-7,Y2016
T89,T89,Jhonattan Vegas,97,"51' 2""",2812.75,55,-14,Y2016
T93,T93,Jason Gore,78,"51' 3""",1589.25,31,-2,Y2016
T93,T93,Kevin Kisner,97,"51' 3""",2919.92,57,-10,Y2016
T95,T95,Graeme McDowell,63,"51' 5""",2365.92,46,-13,Y2016
T95,T95,Nick Taylor,83,"51' 5""",2518.75,49,-10,Y2016
T95,T95,Cameron Tringale,81,"51' 5""",2518.75,49,-1,Y2016
T98,T98,Blayne Barber,84,"51' 6""",3036.92,59,-12,Y2016
T98,T98,Troy Merritt,77,"51' 6""",2986.58,58,-13,Y2016
T98,T98,Johnson Wagner,86,"51' 6""",2573.25,50,-7,Y2016
101,101,Michael Kim,100,"51' 7""",2632.67,51,-10,Y2016
T102,T102,Bronson Burgoon,83,"51' 9""",2433.42,47,-11,Y2016
T102,T102,George McNeill,51,"51' 9""",1706.58,33,-3,Y2016
T102,T102,Kevin Na,96,"51' 9""",3257.92,63,-4,Y2016
105,105,Charl Schwartzel,73,"51' 10""",2281.5,44,-11,Y2016
106,106,Kyle Reifers,115,"51' 11""",3789.5,73,-9,Y2016
T107,T107,David Hearn,95,"52' 1""",2760.25,53,-11,Y2016
T107,T107,Boo Weekley,83,"52' 1""",3178.08,61,-11,Y2016
T109,T109,Smylie Kaufman,91,"52' 2""",2766.25,53,-16,Y2016
T109,T109,Tyrone Van Aswegen,105,"52' 2""",3077.83,59,-14,Y2016
T111,T111,James Hahn,85,"52' 3""",2664.08,51,-5,Y2016
T111,T111,Jim Herman,93,"52' 3""",2507.75,48,-9,Y2016
T111,T111,Si Woo Kim,113,"52' 3""",4338.75,83,-27,Y2016
T114,T114,Brendon de Jonge,83,"52' 4""",2406.75,46,-5,Y2016
T114,T114,Scott Stallings,74,"52' 4""",2094.33,40,-12,Y2016
T114,T114,Gary Woodland,95,"52' 4""",3348.5,64,-13,Y2016
117,117,Chris Kirk,90,"52' 5""",3145,60,-10,Y2016
T118,T118,Adam Hadwin,93,"52' 6""",3570.25,68,-24,Y2016
T118,T118,Scott Langley,65,"52' 6""",2151.42,41,-9,Y2016
120,120,Brandt Snedeker,93,"52' 7""",3258.75,62,-25,Y2016
121,121,Graham DeLaet,70,"52' 8""",1948.17,37,-1,Y2016
T122,T122,D.H. Lee,61,"53' 0""",1379,26,2,Y2016
T122,T122,Hunter Mahan,61,"53' 0""",1696.5,32,-1,Y2016
T122,T122,Robert Streb,87,"53' 0""",2277.75,43,E,Y2016
125,125,Ryan Palmer,86,"53' 1""",3080,58,-14,Y2016
T126,T126,Tony Finau,95,"53' 2""",2447.42,46,-5,Y2016
T126,T126,Matt Jones,83,"53' 2""",2659.92,50,-13,Y2016
T128,T128,K.J. Choi,73,"53' 5""",2885.17,54,-13,Y2016
T128,T128,Scott Pinckney,87,"53' 5""",3153.75,59,-17,Y2016
T130,T130,Padraig Harrington,54,"53' 7""",2090.75,39,-5,Y2016
T130,T130,Camilo Villegas,83,"53' 7""",2573.42,48,-11,Y2016
132,132,Jonas Blixt,79,"53' 9""",3064.83,57,-18,Y2016
133,133,Spencer Levin,104,"53' 11""",3503,65,-13,Y2016
T134,T134,Luke List,79,"54' 0""",2323,43,-11,Y2016
T134,T134,Kyle Stanley,92,"54' 0""",3239.08,60,-12,Y2016
136,136,Jason Bohn,67,"54' 1""",2705.17,50,3,Y2016
T137,T137,Morgan Hoffmann,71,"54' 2""",2490.83,46,-8,Y2016
T137,T137,Greg Owen,85,"54' 2""",2493.25,46,-1,Y2016
139,139,Steve Stricker,53,"54' 3""",1573.17,29,-5,Y2016
140,140,Sung Kang,89,"54' 4""",2989.17,55,-12,Y2016
141,141,Roberto Castro,97,"54' 6""",3870.5,71,-13,Y2016
T142,T142,Luke Guthrie,57,"54' 7""",1419.92,26,-8,Y2016
T142,T142,Shane Lowry,57,"54' 7""",1692,31,-5,Y2016
T144,T144,Aaron Baddeley,93,"54' 9""",3120.83,57,-19,Y2016
T144,T144,Bubba Watson,72,"54' 9""",2243.42,41,-8,Y2016
146,146,Luke Donald,81,"54' 11""",2470,45,-7,Y2016
147,147,Russell Henley,76,"55' 5""",3325.33,60,-15,Y2016
148,148,Vijay Singh,72,"55' 7""",2334.58,42,-8,Y2016
149,149,D.A. Points,55,"55' 10""",1228.83,22,E,Y2016
150,150,Branden Grace,63,"55' 11""",1453.08,26,-1,Y2016
151,151,Sean O'Hair,89,"56' 0""",3137,56,-2,Y2016
T152,T152,Sergio Garcia,54,"56' 1""",1682.5,30,-7,Y2016
T152,T152,Justin Rose,65,"56' 1""",2635.58,47,-8,Y2016
T154,T154,Jim Furyk,52,"56' 2""",2414.83,43,-6,Y2016
T154,T154,Bryce Molder,80,"56' 2""",2810.08,50,-9,Y2016
T154,T154,Daniel Summerhays,99,"56' 2""",3255.58,58,-16,Y2016
157,157,Andrew Loupe,75,"56' 4""",2760.17,49,-14,Y2016
158,158,Erik Compton,65,"56' 5""",1917.75,34,3,Y2016
159,159,Bill Haas,86,"56' 8""",3058.75,54,-12,Y2016
160,160,Charles Howell III,91,"56' 10""",2671.42,47,-9,Y2016
161,161,Whee Kim,82,"57' 0""",2335.42,41,2,Y2016
T162,T162,Freddie Jacobson,86,"57' 8""",3058.17,53,-10,Y2016
T162,T162,Jamie Lovemark,91,"57' 8""",3864.5,67,-20,Y2016
164,164,Dicky Pride,55,"58' 0""",1450.92,25,-3,Y2016
T165,T165,Jon Curran,99,"58' 4""",3209.17,55,-11,Y2016
T165,T165,Carlos Ortiz,79,"58' 4""",2390.33,41,-12,Y2016
167,167,Lucas Glover,75,"58' 5""",2802.42,48,-12,Y2016
T168,T168,Ben Crane,80,"59' 3""",2487.17,42,-5,Y2016
T168,T168,Derek Fathauer,94,"59' 3""",2547.92,43,-1,Y2016
170,170,Fabián Gómez,82,"59' 6""",3333.42,56,-8,Y2016
171,171,Jason Day,76,"59' 8""",2087.83,35,-7,Y2016
172,172,Rhein Gibson,58,"59' 10""",1375.33,23,-2,Y2016
173,173,Scott Piercy,87,"60' 0""",3418.58,57,-18,Y2016
174,174,Billy Horschel,73,"60' 5""",2839.42,47,-8,Y2016
175,175,Jeff Overton,69,"60' 7""",2059.58,34,-4,Y2016
176,176,Ernie Els,66,"61' 3""",1898.75,31,1,Y2016
177,177,Brendon Todd,66,"62' 5""",1811,29,E,Y2016
178,178,J.J. Henry,68,"62' 7""",2880.08,46,-12,Y2016
179,179,Ricky Barnes,97,"63' 11""",3193.92,50,-4,Y2016
180,180,Kevin Streelman,82,"64' 7""",2970.5,46,2,Y2016
181,181,Shawn Stefani,91,"64' 8""",4008.08,62,-5,Y2016
182,182,Steven Bowditch,71,"65' 3""",2543.33,39,E,Y2016
183,183,Peter Malnati,85,"66' 2""",3508.75,53,5,Y2016
184,184,Rory Sabbatini,57,"66' 3""",1656.25,25,-2,Y2016
185,185,Steve Marino,72,"67' 9""",2371.83,35,-5,Y2016
T1,T1,Rickie Fowler,76,"41' 11""",1969.17,47,-21,Y2015
T1,T1,Davis Love III,51,"41' 11""",1256.67,30,E,Y2015
3,3,Webb Simpson,81,"42' 0""",2732,65,-20,Y2015
4,4,Keegan Bradley,87,"43' 0""",2450.5,57,-12,Y2015
5,5,Jason Bohn,95,"43' 4""",2684.67,62,-17,Y2015
6,6,Kevin Kisner,104,"43' 6""",3044.83,70,-10,Y2015
T7,T7,Colt Knost,90,"44' 2""",2691.83,61,-14,Y2015
T7,T7,Russell Knox,96,"44' 2""",2563.58,58,-10,Y2015
9,9,Paul Casey,87,"44' 7""",2096.08,47,-5,Y2015
10,10,Scott Pinckney,88,"44' 11""",1929.92,43,-13,Y2015
11,11,Matt Every,73,"45' 1""",1982.42,44,-3,Y2015
12,12,Justin Leonard,61,"45' 3""",1085.08,24,-3,Y2015
13,13,Ángel Cabrera,53,"45' 4""",1405.25,31,-2,Y2015
14,14,Heath Slocum,57,"45' 5""",1316.58,29,-6,Y2015
15,15,Sean O'Hair,86,"45' 6""",2594.42,57,-14,Y2015
16,16,Jim Herman,88,"45' 10""",2476.5,54,-22,Y2015
17,17,Hideki Matsuyama,95,"46' 3""",2915.08,63,-13,Y2015
T18,T18,Roberto Castro,54,"46' 5""",1438.33,31,-13,Y2015
T18,T18,Luke Guthrie,84,"46' 5""",2133.42,46,-7,Y2015
T20,T20,D.A. Points,72,"46' 6""",1581.08,34,-6,Y2015
T20,T20,Jonathan Randolph,72,"46' 6""",1766.5,38,-7,Y2015
22,22,Hudson Swafford,97,"46' 8""",2754.5,59,-15,Y2015
23,23,Jimmy Walker,89,"46' 10""",2480.42,53,-17,Y2015
24,24,Daniel Berger,97,"46' 11""",3097.67,66,-24,Y2015
T25,T25,Lucas Glover,79,"47' 0""",2210.5,47,-16,Y2015
T25,T25,Mark Hubbard,79,"47' 0""",1785.75,38,-15,Y2015
T27,T27,Dustin Johnson,75,"47' 3""",2172.5,46,-12,Y2015
T27,T27,Geoff Ogilvy,50,"47' 3""",1700.17,36,-7,Y2015
29,29,Michael Putnam,87,"47' 6""",1947.25,41,-10,Y2015
30,30,Brian Stuard,97,"47' 10""",2724.5,57,-9,Y2015
T31,T31,Scott Piercy,90,"48' 0""",2834.42,59,-11,Y2015
T31,T31,Jim Renner,68,"48' 0""",1486.83,31,-1,Y2015
33,33,Patrick Reed,103,"48' 3""",3230.25,67,-20,Y2015
34,34,Kevin Chappell,86,"48' 4""",2175.92,45,-12,Y2015
35,35,Henrik Stenson,63,"48' 6""",2377,49,-10,Y2015
T36,T36,David Toms,62,"48' 8""",1848.25,38,-6,Y2015
T36,T36,Bubba Watson,71,"48' 8""",2580.42,53,-13,Y2015
T38,T38,Alex Cejka,94,"48' 10""",3126.75,64,-15,Y2015
T38,T38,Derek Fathauer,81,"48' 10""",2050.17,42,-11,Y2015
T38,T38,Carlos Ortiz,100,"48' 10""",2830.58,58,-20,Y2015
T41,T41,Chad Collins,79,"48' 11""",2056.17,42,-7,Y2015
T41,T41,Phil Mickelson,70,"48' 11""",2248.42,46,-15,Y2015
43,43,David Lingmerth,90,"49' 0""",2745.08,56,-14,Y2015
T44,T44,Chez Reavie,56,"49' 1""",1912.83,39,-16,Y2015
T44,T44,Willy Wilcox,58,"49' 1""",1471.33,30,-14,Y2015
T46,T46,Robert Allenby,63,"49' 2""",1426.67,29,-5,Y2015
T46,T46,Zach Johnson,90,"49' 2""",2800.5,57,-9,Y2015
48,48,Retief Goosen,81,"49' 4""",1874.75,38,-9,Y2015
49,49,Ryan Moore,81,"49' 8""",2831.25,57,-12,Y2015
50,50,Justin Rose,69,"49' 9""",2240.25,45,-9,Y2015
T51,T51,Brice Garnett,81,"49' 10""",1993.08,40,-10,Y2015
T51,T51,Boo Weekley,79,"49' 10""",2939.75,59,-23,Y2015
53,53,Danny Lee,120,"50' 0""",3996.83,80,-16,Y2015
54,54,Jason Kokrak,88,"50' 3""",3164.42,63,-22,Y2015
T55,T55,Brooks Koepka,84,"50' 5""",2772.42,55,-15,Y2015
T55,T55,Andres Romero,69,"50' 5""",1713.25,34,-9,Y2015
T57,T57,Jon Curran,83,"50' 6""",2069.67,41,4,Y2015
T57,T57,Jason Day,75,"50' 6""",2474,49,-22,Y2015
T57,T57,Nick Watney,91,"50' 6""",3433.33,68,-20,Y2015
60,60,James Hahn,94,"50' 9""",2180.92,43,-2,Y2015
61,61,Louis Oosthuizen,68,"50' 11""",2240.25,44,-13,Y2015
T62,T62,Jerry Kelly,79,"51' 0""",2857.58,56,-15,Y2015
T62,T62,Daniel Summerhays,101,"51' 0""",3414.92,67,-13,Y2015
64,64,Charley Hoffman,97,"51' 1""",2555,50,-1,Y2015
T65,T65,Steven Alker,62,"51' 2""",2201.5,43,-13,Y2015
T65,T65,Charlie Beljan,76,"51' 2""",1943.17,38,-7,Y2015
T65,T65,Tony Finau,106,"51' 2""",3273.83,64,-9,Y2015
T65,T65,Russell Henley,87,"51' 2""",2815.83,55,-16,Y2015
T65,T65,Spencer Levin,99,"51' 2""",3532.67,69,-9,Y2015
T65,T65,Brandt Snedeker,98,"51' 2""",3121.08,61,-7,Y2015
71,71,Ryo Ishikawa,90,"51' 3""",2356.17,46,-5,Y2015
72,72,Greg Chalmers,58,"51' 4""",1334.75,26,-5,Y2015
73,73,Scott Langley,94,"51' 6""",2884.08,56,-17,Y2015
T74,T74,Derek Ernst,75,"51' 7""",2424.58,47,-9,Y2015
T74,T74,Marc Leishman,74,"51' 7""",2061.83,40,-7,Y2015
T76,T76,Sangmoon Bae,98,"51' 8""",3306.33,64,-16,Y2015
T76,T76,Harris English,105,"51' 8""",3979.58,77,-15,Y2015
T76,T76,Jim Furyk,71,"51' 8""",2533,49,-11,Y2015
T76,T76,Ian Poulter,68,"51' 8""",1963.5,38,-2,Y2015
80,80,Brendan Steele,88,"51' 10""",3936.42,76,-8,Y2015
T81,T81,Morgan Hoffmann,85,"51' 11""",3168.58,61,-14,Y2015
T81,T81,Alex Prugh,84,"51' 11""",3009.67,58,-20,Y2015
T83,T83,George McNeill,93,"52' 0""",2859.75,55,-16,Y2015
T83,T83,Jordan Spieth,91,"52' 0""",2754.08,53,-15,Y2015
85,85,John Senden,80,"52' 1""",2084.25,40,-11,Y2015
86,86,Ryan Palmer,80,"52' 2""",1721.25,33,-7,Y2015
T87,T87,Troy Merritt,91,"52' 4""",2618.5,50,-1,Y2015
T87,T87,Lee Westwood,56,"52' 4""",1621.92,31,-6,Y2015
T89,T89,Oscar Fraustro,58,"52' 5""",1571.5,30,-5,Y2015
T89,T89,Shawn Stefani,94,"52' 5""",3249.92,62,-11,Y2015
T89,T89,Cameron Tringale,96,"52' 5""",3250.67,62,-12,Y2015
T92,T92,Seung-Yul Noh,65,"52' 6""",1837.83,35,-8,Y2015
T92,T92,Michael Thompson,83,"52' 6""",2466.5,47,-13,Y2015
T94,T94,Steven Bowditch,103,"52' 7""",3733.92,71,-22,Y2015
T94,T94,Gonzalo Fernandez-Castaño,81,"52' 7""",2681.83,51,-11,Y2015
96,96,Robert Streb,110,"52' 8""",4263.5,81,-27,Y2015
97,97,Tom Hoge,83,"52' 9""",2374.92,45,-9,Y2015
T98,T98,K.J. Choi,66,"52' 10""",2270.5,43,-7,Y2015
T98,T98,Stewart Cink,77,"52' 10""",1638.58,31,-5,Y2015
T100,T100,Adam Hadwin,95,"52' 11""",3335.75,63,-15,Y2015
T100,T100,Bryce Molder,91,"52' 11""",2803.33,53,-5,Y2015
T100,T100,Charl Schwartzel,67,"52' 11""",2379.92,45,-3,Y2015
T103,T103,Brian Davis,86,"53' 1""",2387.83,45,-13,Y2015
T103,T103,Ben Martin,93,"53' 1""",2812.58,53,-8,Y2015
T103,T103,Cameron Percy,72,"53' 1""",1858.42,35,-5,Y2015
106,106,Gary Woodland,81,"53' 3""",2608.83,49,-6,Y2015
T107,T107,Erik Compton,86,"53' 4""",2612.08,49,-7,Y2015
T107,T107,Jason Dufner,76,"53' 4""",2134.25,40,-7,Y2015
T109,T109,Billy Hurley III,83,"53' 5""",2295.25,43,-4,Y2015
T109,T109,Martin Laird,77,"53' 5""",2724.75,51,-11,Y2015
T109,T109,Johnson Wagner,68,"53' 5""",2137.67,40,-12,Y2015
112,112,Bo Van Pelt,81,"53' 6""",2620.33,49,-12,Y2015
113,113,Ken Duke,93,"53' 7""",3109.08,58,2,Y2015
T114,T114,Brian Harman,90,"53' 8""",2738,51,-7,Y2015
T114,T114,Chris Kirk,76,"53' 8""",2681.58,50,-17,Y2015
T116,T116,Byron Smith,59,"53' 9""",1613.25,30,-10,Y2015
T116,T116,Steve Wheatcroft,87,"53' 9""",2635,49,-16,Y2015
T118,T118,Chesson Hadley,101,"53' 10""",3554.08,66,-11,Y2015
T118,T118,Pat Perez,96,"53' 10""",3068.25,57,-12,Y2015
120,120,Billy Horschel,99,"53' 11""",3341.83,62,-7,Y2015
T121,T121,Luke Donald,71,"54' 0""",2593.92,48,-5,Y2015
T121,T121,Jeff Overton,94,"54' 0""",2213.75,41,-10,Y2015
T121,T121,Greg Owen,58,"54' 0""",972.333,18,-7,Y2015
124,124,Graham DeLaet,65,"54' 1""",2325.33,43,-18,Y2015
125,125,Scott Stallings,60,"54' 2""",2113.17,39,-10,Y2015
T126,T126,Martin Flores,95,"54' 5""",3319.33,61,-21,Y2015
T126,T126,Camilo Villegas,83,"54' 5""",2992.5,55,-5,Y2015
T128,T128,Bill Haas,89,"54' 6""",3703.5,68,-19,Y2015
T128,T128,Kevin Na,98,"54' 6""",2887.42,53,-17,Y2015
130,130,Matt Jones,89,"54' 7""",3001.67,55,-13,Y2015
131,131,Matt Kuchar,97,"54' 8""",3555.92,65,-19,Y2015
132,132,Vijay Singh,78,"54' 9""",2846.17,52,-8,Y2015
T133,T133,Brendon de Jonge,106,"54' 10""",3562.33,65,-15,Y2015
T133,T133,Ernie Els,57,"54' 10""",2083.25,38,-5,Y2015
T135,T135,Scott Brown,97,"54' 11""",3404.58,62,-7,Y2015
T135,T135,Carl Pettersson,106,"54' 11""",4064.75,74,-17,Y2015
137,137,Charles Howell III,105,"55' 0""",3957.92,72,-11,Y2015
T138,T138,William McGirt,103,"55' 1""",3910.25,71,-13,Y2015
T138,T138,Sam Saunders,83,"55' 1""",2256.92,41,-11,Y2015
140,140,Chad Campbell,97,"55' 2""",3530.58,64,-15,Y2015
141,141,Nick Taylor,91,"55' 4""",3430.67,62,-9,Y2015
142,142,Mark Wilson,89,"55' 5""",2992.42,54,-10,Y2015
T143,T143,Jonas Blixt,78,"55' 6""",1887.08,34,-14,Y2015
T143,T143,Max Homa,78,"55' 6""",2387,43,-8,Y2015
T143,T143,Kyle Reifers,96,"55' 6""",2997.42,54,-8,Y2015
T146,T146,Andrew Svoboda,80,"55' 7""",2388.83,43,-11,Y2015
T146,T146,Justin Thomas,106,"55' 7""",4999.92,90,-28,Y2015
148,148,Andres Gonzales,90,"55' 8""",2559.92,46,-5,Y2015
149,149,Rory Sabbatini,81,"55' 11""",2515.5,45,-3,Y2015
T150,T150,Francesco Molinari,56,"56' 0""",2353.08,42,4,Y2015
T150,T150,Chris Stroud,84,"56' 0""",2857.75,51,-2,Y2015
T150,T150,Jhonattan Vegas,90,"56' 0""",3245.58,58,-12,Y2015
153,153,John Peterson,84,"56' 3""",2532.92,45,-6,Y2015
T154,T154,Robert Garrigus,70,"56' 4""",2308.08,41,-4,Y2015
T154,T154,Hunter Mahan,88,"56' 4""",3212.33,57,-4,Y2015
156,156,Kevin Streelman,95,"56' 6""",3162.75,56,-8,Y2015
157,157,Adam Scott,51,"56' 9""",1702,30,3,Y2015
158,158,Blayne Barber,76,"56' 11""",2619.33,46,-8,Y2015
T159,T159,Ricky Barnes,82,"57' 0""",2109.67,37,-11,Y2015
T159,T159,David Hearn,97,"57' 0""",3133.42,55,-2,Y2015
T159,T159,Brendon Todd,96,"57' 0""",3989.5,70,-16,Y2015
162,162,Nicholas Thompson,90,"57' 1""",2455.58,43,-11,Y2015
163,163,Tyrone Van Aswegen,58,"57' 2""",1829.08,32,-6,Y2015
T164,T164,John Huh,102,"57' 3""",3436.75,60,-7,Y2015
T164,T164,Bill Lunde,50,"57' 3""",1601.83,28,-10,Y2015
166,166,Padraig Harrington,60,"57' 6""",2128.92,37,-2,Y2015
167,167,Fabián Gómez,83,"57' 7""",2189.42,38,-1,Y2015
T168,T168,Sergio Garcia,59,"57' 9""",2252.58,39,-6,Y2015
T168,T168,J.B. Holmes,89,"57' 9""",3465.83,60,-8,Y2015
170,170,Tim Wilkinson,73,"58' 5""",1985.67,34,E,Y2015
171,171,Whee Kim,71,"58' 8""",1701.42,29,-2,Y2015
172,172,Zac Blair,108,"58' 9""",3583.92,61,-6,Y2015
173,173,Patrick Rodgers,57,"58' 10""",1882.75,32,-7,Y2015
174,174,Roger Sloan,56,"59' 1""",1595.75,27,-3,Y2015
175,175,Andrew Putnam,68,"59' 6""",2023.33,34,-8,Y2015
176,176,Jason Gore,76,"59' 10""",2392.25,40,-9,Y2015
177,177,John Merrick,78,"60' 0""",2819.92,47,-13,Y2015
T178,T178,Jonathan Byrd,69,"60' 7""",2060.08,34,-6,Y2015
T178,T178,Sung Joon Park,79,"60' 7""",2240.83,37,-1,Y2015
180,180,Eric Axley,57,"61' 6""",1783.25,29,-3,Y2015
181,181,J.J. Henry,94,"61' 10""",2904.25,47,-5,Y2015
182,182,Aaron Baddeley,76,"65' 0""",2926.58,45,-11,Y2015
183,183,Jamie Donaldson,50,"66' 4""",1990.33,30,-4,Y2015
184,184,Ben Crane,62,"67' 7""",3109.25,46,-3,Y2015
1,1,Graham DeLaet,80,"41' 2""",2100.75,51,-14,Y2014
2,2,Sergio Garcia,61,"42' 8""",1579.75,37,-3,Y2014
3,3,Andrew Svoboda,77,"43' 1""",2152.92,50,-18,Y2014
4,4,Keegan Bradley,89,"43' 8""",2796.83,64,-7,Y2014
5,5,Ernie Els,85,"44' 3""",2522.5,57,-16,Y2014
6,6,Jason Kokrak,65,"44' 6""",2181,49,-7,Y2014
T7,T7,Jeff Maggert,54,"45' 1""",1488.58,33,E,Y2014
