RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T22,T22,Ken Duke,58,"18' 7""",204.083,11,-1,Y2016
T22,T22,Colt Knost,90,"18' 7""",334.333,18,-2,Y2016
T24,T24,Will MacKenzie,84,"18' 8""",261.08,14,E,Y2016
T24,T24,Dawie van der Walt,72,"18' 8""",484.5,26,3,Y2016
26,26,Rhein Gibson,58,"18' 9""",206.08,11,-1,Y2016
27,27,Brendon Todd,66,"18' 11""",208.333,11,E,Y2016
28,28,Luke Donald,81,"19' 2""",210.833,11,E,Y2016
29,29,Jason Bohn,67,"19' 3""",154.083,8,-3,Y2016
30,30,Geoff Ogilvy,63,"19' 4""",270.083,14,-4,Y2016
T31,T31,Andrew Landry,53,"19' 11""",139.167,7,-4,Y2016
T31,T31,Francesco Molinari,64,"19' 11""",238.667,12,-4,Y2016
T31,T31,D.A. Points,55,"19' 11""",179,9,-1,Y2016
34,34,Jamie Lovemark,91,"20' 0""",479.083,24,-2,Y2016
T35,T35,Scott Brown,88,"20' 2""",261.92,13,-1,Y2016
T35,T35,Sung Kang,89,"20' 2""",141.167,7,-2,Y2016
37,37,Scott Langley,65,"20' 4""",243.5,12,E,Y2016
T38,T38,Ernie Els,66,"20' 9""",269.5,13,3,Y2016
T38,T38,Brendan Steele,88,"20' 9""",249.25,12,-2,Y2016
40,40,Michael Kim,100,"20' 11""",313.33,15,E,Y2016
T41,T41,Sergio Garcia,54,"21' 4""",63.917,3,1,Y2016
T41,T41,Jerry Kelly,76,"21' 4""",256.25,12,1,Y2016
T43,T43,Jason Kokrak,89,"21' 6""",451.333,21,3,Y2016
T43,T43,Rory McIlroy,69,"21' 6""",215.083,10,-4,Y2016
T43,T43,Rory Sabbatini,57,"21' 6""",236.75,11,3,Y2016
46,46,Boo Weekley,83,"21' 7""",259.083,12,-2,Y2016
47,47,Shawn Stefani,91,"21' 9""",478.33,22,E,Y2016
48,48,Graeme McDowell,63,"21' 10""",131,6,E,Y2016
T49,T49,James Hahn,85,"21' 11""",241.167,11,2,Y2016
T49,T49,Hudson Swafford,104,"21' 11""",481.75,22,-2,Y2016
51,51,Kevin Na,96,"22' 0""",241.83,11,-3,Y2016
T52,T52,Roberto Castro,97,"22' 1""",441.167,20,-5,Y2016
T52,T52,Matt Kuchar,100,"22' 1""",442.25,20,-5,Y2016
54,54,Luke List,79,"22' 2""",354.75,16,1,Y2016
T55,T55,Justin Rose,65,"22' 4""",223.417,10,1,Y2016
T55,T55,Kevin Streelman,82,"22' 4""",335.167,15,1,Y2016
T57,T57,Russell Henley,76,"22' 5""",201.667,9,E,Y2016
T57,T57,Patrick Reed,105,"22' 5""",448.33,20,6,Y2016
T59,T59,Fabián Gómez,82,"22' 6""",225.083,10,-1,Y2016
T59,T59,Billy Hurley III,66,"22' 6""",337.5,15,-2,Y2016
T59,T59,Chris Kirk,90,"22' 6""",225.333,10,E,Y2016
T62,T62,Abraham Ancer,51,"22' 7""",248.33,11,E,Y2016
T62,T62,Branden Grace,63,"22' 7""",248.5,11,E,Y2016
T64,T64,Matt Jones,83,"22' 9""",318.25,14,3,Y2016
T64,T64,Bubba Watson,72,"22' 9""",296,13,E,Y2016
66,66,Johnson Wagner,86,"22' 10""",342.75,15,E,Y2016
67,67,Phil Mickelson,75,"23' 1""",415.667,18,-3,Y2016
68,68,Jim Herman,93,"23' 3""",372.333,16,E,Y2016
69,69,Charl Schwartzel,73,"23' 5""",351.75,15,2,Y2016
70,70,Greg Owen,85,"23' 11""",287.167,12,4,Y2016
71,71,Gary Woodland,95,"24' 0""",504.083,21,1,Y2016
T72,T72,Tony Finau,95,"24' 1""",313.5,13,-1,Y2016
T72,T72,Martin Piller,59,"24' 1""",265,11,-3,Y2016
T72,T72,Patrick Rodgers,89,"24' 1""",505.417,21,-2,Y2016
75,75,Scott Piercy,87,"24' 2""",193.08,8,2,Y2016
76,76,Ángel Cabrera,62,"24' 3""",290.5,12,1,Y2016
77,77,Harold Varner III,92,"24' 4""",559.75,23,E,Y2016
T78,T78,Stuart Appleby,71,"24' 5""",414.5,17,-3,Y2016
T78,T78,Harris English,97,"24' 5""",414.583,17,-1,Y2016
80,80,Nick Taylor,83,"24' 6""",588.167,24,4,Y2016
81,81,Brett Stegmaier,87,"24' 7""",491.417,20,-2,Y2016
T82,T82,Bill Haas,86,"24' 9""",197.75,8,4,Y2016
T82,T82,David Hearn,95,"24' 9""",322,13,4,Y2016
T82,T82,Kyle Reifers,115,"24' 9""",816.5,33,-2,Y2016
T82,T82,Camilo Villegas,83,"24' 9""",346.5,14,6,Y2016
T86,T86,Graham DeLaet,70,"24' 10""",297.667,12,1,Y2016
T86,T86,Mark Hubbard,101,"24' 10""",372.5,15,2,Y2016
T88,T88,Adam Hadwin,93,"25' 0""",550.5,22,E,Y2016
T88,T88,William McGirt,98,"25' 0""",400.417,16,2,Y2016
T90,T90,J.J. Henry,68,"25' 1""",125.25,5,1,Y2016
T90,T90,Vaughn Taylor,72,"25' 1""",376.42,15,E,Y2016
T92,T92,Robert Garrigus,69,"25' 2""",252,10,1,Y2016
T92,T92,Padraig Harrington,54,"25' 2""",201.58,8,3,Y2016
94,94,Ricky Barnes,97,"25' 3""",505.75,20,E,Y2016
T95,T95,Andrew Loupe,75,"25' 4""",685,27,3,Y2016
T95,T95,Ben Martin,92,"25' 4""",481.17,19,-2,Y2016
97,97,Patton Kizzire,93,"25' 5""",330.75,13,E,Y2016
98,98,Brandt Snedeker,93,"25' 6""",560.83,22,E,Y2016
99,99,Scott Pinckney,87,"25' 9""",360.917,14,1,Y2016
100,100,Spencer Levin,104,"25' 10""",284.33,11,E,Y2016
101,101,Si Woo Kim,113,"26' 0""",832.5,32,7,Y2016
T102,T102,Shane Lowry,57,"26' 3""",367.5,14,1,Y2016
T102,T102,Wes Roach,59,"26' 3""",235.92,9,-1,Y2016
104,104,Tom Hoge,81,"26' 4""",527.333,20,-2,Y2016
105,105,Justin Thomas,99,"26' 5""",449.583,17,-2,Y2016
106,106,Alex Cejka,71,"26' 6""",397.5,15,E,Y2016
107,107,Chez Reavie,90,"26' 9""",534.167,20,6,Y2016
T108,T108,Blayne Barber,84,"26' 11""",403.917,15,4,Y2016
T108,T108,Jeff Overton,69,"26' 11""",349.83,13,1,Y2016
110,110,Whee Kim,82,"27' 0""",323.833,12,1,Y2016
T111,T111,Chad Collins,73,"27' 1""",487.75,18,-1,Y2016
T111,T111,Hideki Matsuyama,76,"27' 1""",324.5,12,1,Y2016
T113,T113,Ben Crane,80,"27' 2""",516.833,19,E,Y2016
T113,T113,Derek Ernst,59,"27' 2""",217.417,8,-1,Y2016
115,115,Morgan Hoffmann,71,"27' 3""",544.167,20,2,Y2016
116,116,Kevin Kisner,97,"27' 5""",411.417,15,1,Y2016
117,117,Brian Harman,104,"27' 7""",773.17,28,E,Y2016
118,118,Charles Howell III,91,"27' 8""",359.917,13,1,Y2016
119,119,Robert Streb,87,"27' 11""",474.75,17,-3,Y2016
120,120,Tyrone Van Aswegen,105,"28' 1""",364.75,13,E,Y2016
T121,T121,Peter Malnati,85,"28' 2""",732,26,3,Y2016
T121,T121,Cameron Tringale,81,"28' 2""",450.33,16,2,Y2016
123,123,Jim Furyk,52,"28' 3""",169.58,6,2,Y2016
124,124,Scott Stallings,74,"28' 4""",453.17,16,3,Y2016
T125,T125,Jason Gore,78,"28' 9""",430.75,15,2,Y2016
T125,T125,David Lingmerth,84,"28' 9""",430.833,15,1,Y2016
T127,T127,Rickie Fowler,80,"28' 10""",374.75,13,4,Y2016
T127,T127,Smylie Kaufman,91,"28' 10""",691.08,24,3,Y2016
T129,T129,Thomas Aiken,70,"29' 0""",260.833,9,-1,Y2016
T129,T129,Troy Merritt,77,"29' 0""",464.583,16,3,Y2016
T131,T131,Retief Goosen,55,"29' 2""",291.333,10,2,Y2016
T131,T131,Ryan Moore,86,"29' 2""",262.417,9,-1,Y2016
T133,T133,D.H. Lee,61,"29' 3""",526.42,18,4,Y2016
T133,T133,George McNeill,51,"29' 3""",233.75,8,2,Y2016
T135,T135,Jason Day,76,"29' 4""",644.5,22,E,Y2016
T135,T135,John Senden,88,"29' 4""",616.5,21,2,Y2016
T135,T135,Webb Simpson,70,"29' 4""",411,14,E,Y2016
138,138,Charley Hoffman,91,"29' 6""",560.583,19,-1,Y2016
139,139,Zac Blair,99,"29' 9""",684.5,23,6,Y2016
140,140,Hiroshi Iwata,85,"29' 10""",387.83,13,4,Y2016
141,141,Aaron Baddeley,93,"30' 1""",541.5,18,10,Y2016
T142,T142,Jon Curran,99,"30' 2""",301.917,10,1,Y2016
T142,T142,Martin Laird,82,"30' 2""",723.417,24,E,Y2016
T144,T144,Marc Leishman,89,"30' 7""",673.67,22,3,Y2016
T144,T144,Ryan Palmer,86,"30' 7""",580.92,19,7,Y2016
146,146,Erik Compton,65,"30' 8""",459.417,15,E,Y2016
147,147,Bryce Molder,80,"30' 10""",523.5,17,5,Y2016
148,148,Louis Oosthuizen,63,"31' 1""",404.417,13,-2,Y2016
149,149,Carlos Ortiz,79,"31' 2""",685.583,22,6,Y2016
T150,T150,Daniel Berger,92,"31' 3""",499.92,16,2,Y2016
T150,T150,Jhonattan Vegas,97,"31' 3""",468.83,15,4,Y2016
T150,T150,Jimmy Walker,85,"31' 3""",624.333,20,1,Y2016
T153,T153,Zach Johnson,90,"31' 7""",537.58,17,8,Y2016
T153,T153,Russell Knox,92,"31' 7""",316.17,10,E,Y2016
T153,T153,Adam Scott,79,"31' 7""",347,11,1,Y2016
156,156,Freddie Jacobson,86,"31' 8""",474.58,15,3,Y2016
157,157,Sean O'Hair,89,"31' 11""",861.58,27,6,Y2016
158,158,Steve Marino,72,"32' 3""",451.75,14,E,Y2016
159,159,Cameron Smith,73,"32' 7""",781.333,24,9,Y2016
160,160,Luke Guthrie,57,"32' 8""",359.25,11,4,Y2016
161,161,Vijay Singh,72,"32' 10""",525.25,16,E,Y2016
162,162,Dustin Johnson,87,"33' 0""",692.75,21,3,Y2016
163,163,Kyle Stanley,92,"33' 4""",466.75,14,6,Y2016
164,164,Chesson Hadley,81,"33' 8""",370.583,11,5,Y2016
165,165,J.B. Holmes,77,"34' 2""",820,24,4,Y2016
166,166,John Huh,86,"35' 2""",456.67,13,-1,Y2016
167,167,Brian Stuard,66,"35' 7""",284.42,8,3,Y2016
168,168,Andres Gonzales,80,"35' 10""",895.75,25,E,Y2016
169,169,Jason Dufner,105,"36' 0""",395.833,11,2,Y2016
170,170,Chad Campbell,90,"36' 1""",396.83,11,5,Y2016
171,171,Danny Lee,93,"36' 2""",289.5,8,4,Y2016
172,172,Michael Thompson,71,"36' 4""",399.5,11,3,Y2016
173,173,Emiliano Grillo,93,"36' 10""",405.333,11,3,Y2016
174,174,Brooks Koepka,75,"36' 11""",590.667,16,1,Y2016
175,175,Jonas Blixt,79,"37' 2""",817,22,5,Y2016
176,176,Sam Saunders,69,"37' 3""",260.833,7,2,Y2016
177,177,Robert Allenby,51,"37' 7""",150.33,4,-1,Y2016
178,178,Bronson Burgoon,83,"39' 5""",669.667,17,2,Y2016
179,179,Keegan Bradley,82,"39' 8""",396.833,10,2,Y2016
180,180,Steven Bowditch,71,"39' 9""",556.25,14,5,Y2016
181,181,Willy Wilcox,67,"40' 8""",365.833,9,5,Y2016
182,182,Anirban Lahiri,72,"42' 2""",463.5,11,4,Y2016
183,183,Kevin Chappell,93,"42' 6""",467.417,11,5,Y2016
184,184,Billy Horschel,73,"46' 10""",327.583,7,2,Y2016
185,185,Paul Casey,77,"48' 2""",288.833,6,1,Y2016
1,1,Bill Lunde,50,"14' 6""",116,8,-1,Y2015
T2,T2,Rickie Fowler,76,"15' 10""",205.583,13,-1,Y2015
T2,T2,Jordan Spieth,91,"15' 10""",237.5,15,-2,Y2015
4,4,Seung-Yul Noh,65,"15' 11""",222.417,14,1,Y2015
5,5,Ken Duke,93,"16' 7""",215.75,13,-1,Y2015
6,6,Steven Alker,62,"16' 8""",83.5,5,2,Y2015
7,7,Jamie Donaldson,50,"17' 1""",102.333,6,4,Y2015
8,8,Tim Wilkinson,73,"17' 4""",277.833,16,-5,Y2015
9,9,Colt Knost,90,"17' 6""",175.333,10,1,Y2015
10,10,John Peterson,84,"17' 7""",193.5,11,E,Y2015
11,11,Jason Gore,76,"17' 8""",176.5,10,4,Y2015
12,12,Jason Dufner,76,"18' 1""",144.67,8,-3,Y2015
T13,T13,Blayne Barber,76,"18' 8""",316.833,17,2,Y2015
T13,T13,Sung Joon Park,79,"18' 8""",205.08,11,1,Y2015
T15,T15,Eric Axley,57,"18' 10""",188,10,-1,Y2015
T15,T15,Brendan Steele,88,"18' 10""",263.5,14,-3,Y2015
17,17,Chad Campbell,97,"19' 0""",379.417,20,1,Y2015
18,18,Sam Saunders,83,"19' 10""",158.667,8,1,Y2015
T19,T19,Brian Davis,86,"19' 11""",419,21,E,Y2015
T19,T19,Jason Day,75,"19' 11""",417.58,21,-7,Y2015
T19,T19,Henrik Stenson,63,"19' 11""",79.58,4,-1,Y2015
T22,T22,Bill Haas,89,"20' 0""",339.33,17,-6,Y2015
T22,T22,David Toms,62,"20' 0""",179.75,9,3,Y2015
T24,T24,Ricky Barnes,82,"20' 2""",261.75,13,3,Y2015
T24,T24,Ben Crane,62,"20' 2""",242.333,12,-4,Y2015
T24,T24,Lucas Glover,79,"20' 2""",181.417,9,2,Y2015
T24,T24,Louis Oosthuizen,68,"20' 2""",282.25,14,-3,Y2015
28,28,Roberto Castro,54,"20' 3""",81.083,4,-2,Y2015
29,29,Scott Langley,94,"21' 1""",590.333,28,-7,Y2015
30,30,Cameron Tringale,96,"21' 2""",338.58,16,4,Y2015
T31,T31,Jim Renner,68,"21' 4""",298.25,14,5,Y2015
T31,T31,Steve Wheatcroft,87,"21' 4""",511.92,24,6,Y2015
T33,T33,Aaron Baddeley,76,"21' 5""",214.417,10,-2,Y2015
T33,T33,Hunter Mahan,88,"21' 5""",492.75,23,E,Y2015
T35,T35,John Huh,102,"21' 8""",130.167,6,1,Y2015
T35,T35,Jerry Kelly,79,"21' 8""",216.83,10,1,Y2015
37,37,Brandt Snedeker,98,"21' 10""",327.25,15,1,Y2015
T38,T38,George McNeill,93,"22' 0""",330.417,15,3,Y2015
T38,T38,Rory Sabbatini,81,"22' 0""",198.167,9,-2,Y2015
T40,T40,Jonas Blixt,78,"22' 1""",220.58,10,1,Y2015
T40,T40,Jim Furyk,71,"22' 1""",176.67,8,2,Y2015
42,42,Paul Casey,87,"22' 2""",221.75,10,E,Y2015
43,43,Matt Kuchar,97,"22' 4""",447.083,20,3,Y2015
44,44,Sean O'Hair,86,"22' 7""",338.92,15,3,Y2015
T45,T45,Scott Brown,97,"22' 11""",527.667,23,1,Y2015
T45,T45,Derek Ernst,75,"22' 11""",274.583,12,2,Y2015
T45,T45,Matt Jones,89,"22' 11""",297.917,13,4,Y2015
T48,T48,Jonathan Byrd,69,"23' 1""",230.417,10,1,Y2015
T48,T48,Byron Smith,59,"23' 1""",138.333,6,E,Y2015
50,50,Spencer Levin,99,"23' 2""",231.33,10,2,Y2015
T51,T51,Brendon de Jonge,106,"23' 3""",418.5,18,-1,Y2015
T51,T51,Bryce Molder,91,"23' 3""",348.833,15,1,Y2015
53,53,Stewart Cink,77,"23' 4""",303.667,13,1,Y2015
T54,T54,Morgan Hoffmann,85,"23' 8""",450.08,19,2,Y2015
T54,T54,Carlos Ortiz,100,"23' 8""",354.417,15,-1,Y2015
T56,T56,Ángel Cabrera,53,"23' 9""",190.25,8,3,Y2015
T56,T56,Chris Stroud,84,"23' 9""",237.583,10,5,Y2015
58,58,Brice Garnett,81,"23' 10""",309.583,13,2,Y2015
T59,T59,Chesson Hadley,101,"23' 11""",430.83,18,E,Y2015
T59,T59,Adam Scott,51,"23' 11""",334.58,14,7,Y2015
T59,T59,Daniel Summerhays,101,"23' 11""",334.25,14,-1,Y2015
T62,T62,Luke Guthrie,84,"24' 2""",338.5,14,2,Y2015
T62,T62,Hudson Swafford,97,"24' 2""",411,17,1,Y2015
T62,T62,Mark Wilson,89,"24' 2""",410.67,17,2,Y2015
T65,T65,David Lingmerth,90,"24' 5""",390.417,16,E,Y2015
T65,T65,Cameron Percy,72,"24' 5""",365.83,15,-1,Y2015
67,67,Willy Wilcox,58,"24' 6""",73.5,3,1,Y2015
T68,T68,John Merrick,78,"24' 9""",297.33,12,-2,Y2015
T68,T68,Ryan Palmer,80,"24' 9""",395.75,16,-3,Y2015
70,70,Michael Putnam,87,"25' 0""",324.92,13,2,Y2015
71,71,Alex Cejka,94,"25' 1""",452,18,4,Y2015
72,72,Daniel Berger,97,"25' 2""",528.58,21,-3,Y2015
73,73,Sangmoon Bae,98,"25' 3""",479.92,19,-2,Y2015
74,74,Jimmy Walker,89,"25' 4""",455.917,18,E,Y2015
75,75,Phil Mickelson,70,"25' 5""",304.75,12,2,Y2015
T76,T76,Robert Garrigus,70,"25' 6""",382.92,15,4,Y2015
T76,T76,Davis Love III,51,"25' 6""",152.917,6,E,Y2015
T76,T76,Justin Thomas,106,"25' 6""",790.417,31,4,Y2015
79,79,Kevin Kisner,104,"25' 7""",460.83,18,6,Y2015
T80,T80,Andres Gonzales,90,"25' 8""",512.83,20,5,Y2015
T80,T80,Scott Stallings,60,"25' 8""",230.75,9,E,Y2015
82,82,Jeff Overton,94,"25' 9""",463.58,18,5,Y2015
83,83,Charlie Beljan,76,"25' 10""",361.67,14,E,Y2015
84,84,Jim Herman,88,"25' 11""",284.83,11,1,Y2015
85,85,Erik Compton,86,"26' 0""",337.92,13,2,Y2015
86,86,Graham DeLaet,65,"26' 1""",287.333,11,3,Y2015
87,87,John Senden,80,"26' 2""",209.25,8,-1,Y2015
T88,T88,Robert Allenby,63,"26' 3""",262.25,10,6,Y2015
T88,T88,Kyle Reifers,96,"26' 3""",393.583,15,1,Y2015
T90,T90,Tom Hoge,83,"26' 4""",394.583,15,1,Y2015
T90,T90,Scott Pinckney,88,"26' 4""",368.167,14,-1,Y2015
92,92,Kevin Streelman,95,"26' 7""",558.08,21,4,Y2015
93,93,Michael Thompson,83,"26' 8""",399.667,15,-1,Y2015
94,94,Alex Prugh,84,"26' 10""",348.5,13,2,Y2015
95,95,Zach Johnson,90,"26' 11""",376.42,14,-3,Y2015
T96,T96,Zac Blair,108,"27' 0""",404.583,15,1,Y2015
T96,T96,Justin Rose,69,"27' 0""",135.167,5,4,Y2015
T96,T96,Robert Streb,110,"27' 0""",808.917,30,E,Y2015
T96,T96,Bubba Watson,71,"27' 0""",648.75,24,-5,Y2015
100,100,Vijay Singh,78,"27' 1""",351.92,13,2,Y2015
T101,T101,Mark Hubbard,79,"27' 4""",218.58,8,2,Y2015
T101,T101,Greg Owen,58,"27' 4""",273.667,10,-1,Y2015
T101,T101,Roger Sloan,56,"27' 4""",383.083,14,7,Y2015
104,104,Keegan Bradley,87,"27' 6""",275,10,E,Y2015
T105,T105,Matt Every,73,"27' 7""",331,12,4,Y2015
T105,T105,Chez Reavie,56,"27' 7""",137.92,5,-1,Y2015
107,107,Whee Kim,71,"27' 8""",304,11,1,Y2015
T108,T108,Martin Flores,95,"27' 9""",554.67,20,1,Y2015
T108,T108,Nick Taylor,91,"27' 9""",693.917,25,4,Y2015
T110,T110,Steven Bowditch,103,"27' 10""",917.25,33,7,Y2015
T110,T110,Retief Goosen,81,"27' 10""",305.833,11,3,Y2015
112,112,Kevin Chappell,86,"27' 11""",447.17,16,-1,Y2015
T113,T113,Tony Finau,106,"28' 0""",728.167,26,2,Y2015
T113,T113,Padraig Harrington,60,"28' 0""",419.5,15,6,Y2015
T115,T115,Billy Hurley III,83,"28' 2""",478.583,17,3,Y2015
T115,T115,Kevin Na,98,"28' 2""",394.833,14,4,Y2015
T115,T115,Shawn Stefani,94,"28' 2""",760.667,27,7,Y2015
T115,T115,Lee Westwood,56,"28' 2""",366.333,13,1,Y2015
T119,T119,David Hearn,97,"28' 3""",593.83,21,-3,Y2015
T119,T119,Charl Schwartzel,67,"28' 3""",282.33,10,1,Y2015
T121,T121,Brian Harman,90,"28' 4""",679.83,24,3,Y2015
T121,T121,Martin Laird,77,"28' 4""",594.25,21,5,Y2015
T123,T123,K.J. Choi,66,"28' 6""",284.833,10,5,Y2015
T123,T123,Billy Horschel,99,"28' 6""",626.917,22,4,Y2015
T123,T123,Scott Piercy,90,"28' 6""",455.92,16,5,Y2015
126,126,Webb Simpson,81,"28' 9""",489.25,17,1,Y2015
127,127,Tyrone Van Aswegen,58,"28' 10""",288.25,10,-2,Y2015
128,128,Charley Hoffman,97,"28' 11""",607.583,21,6,Y2015
129,129,Russell Knox,96,"29' 2""",350.167,12,-1,Y2015
130,130,Gary Woodland,81,"29' 3""",205,7,-1,Y2015
131,131,Jason Bohn,95,"29' 4""",352.167,12,3,Y2015
132,132,Andres Romero,69,"29' 5""",441.5,15,-1,Y2015
T133,T133,Chris Kirk,76,"29' 6""",177.083,6,1,Y2015
T133,T133,Boo Weekley,79,"29' 6""",295.167,10,E,Y2015
135,135,Max Homa,78,"29' 7""",354.83,12,1,Y2015
136,136,Pat Perez,96,"29' 8""",534.25,18,2,Y2015
T137,T137,Ernie Els,57,"29' 10""",358.25,12,1,Y2015
T137,T137,Marc Leishman,74,"29' 10""",447.92,15,3,Y2015
139,139,Camilo Villegas,83,"30' 0""",420.5,14,5,Y2015
140,140,Ryo Ishikawa,90,"30' 1""",391.167,13,3,Y2015
141,141,Carl Pettersson,106,"30' 2""",845.417,28,2,Y2015
142,142,Ryan Moore,81,"30' 3""",332.5,11,2,Y2015
143,143,Patrick Rodgers,57,"30' 5""",639,21,4,Y2015
T144,T144,Danny Lee,120,"30' 7""",794.67,26,1,Y2015
T144,T144,William McGirt,103,"30' 7""",581.25,19,-4,Y2015
146,146,Jason Kokrak,88,"30' 9""",461.17,15,1,Y2015
147,147,Charles Howell III,105,"30' 10""",708.25,23,7,Y2015
148,148,Derek Fathauer,81,"31' 0""",464.5,15,3,Y2015
T149,T149,Harris English,105,"31' 1""",465.83,15,1,Y2015
T149,T149,D.A. Points,72,"31' 1""",341.5,11,1,Y2015
T151,T151,Brooks Koepka,84,"31' 3""",687.92,22,3,Y2015
T151,T151,Nicholas Thompson,90,"31' 3""",562.33,18,13,Y2015
153,153,Nick Watney,91,"31' 4""",219.417,7,E,Y2015
154,154,Ian Poulter,68,"31' 5""",376.5,12,3,Y2015
155,155,Andrew Svoboda,80,"31' 7""",347.167,11,1,Y2015
156,156,Dustin Johnson,75,"31' 9""",603.83,19,1,Y2015
157,157,Adam Hadwin,95,"31' 11""",383,12,5,Y2015
158,158,Troy Merritt,91,"32' 1""",288.83,9,1,Y2015
159,159,Johnson Wagner,68,"32' 11""",164.5,5,2,Y2015
T160,T160,Jon Curran,83,"33' 0""",395.5,12,2,Y2015
T160,T160,Fabián Gómez,83,"33' 0""",561.167,17,5,Y2015
162,162,Greg Chalmers,58,"33' 1""",231.417,7,-1,Y2015
T163,T163,Sergio Garcia,59,"33' 2""",232.08,7,E,Y2015
T163,T163,James Hahn,94,"33' 2""",597,18,4,Y2015
165,165,Gonzalo Fernandez-Castaño,81,"33' 11""",475,14,5,Y2015
166,166,Brendon Todd,96,"34' 4""",617.58,18,3,Y2015
T167,T167,Luke Donald,71,"34' 5""",344.167,10,E,Y2015
T167,T167,J.J. Henry,94,"34' 5""",447.92,13,3,Y2015
T167,T167,Hideki Matsuyama,95,"34' 5""",481.83,14,3,Y2015
T167,T167,Patrick Reed,103,"34' 5""",1067.5,31,9,Y2015
171,171,Chad Collins,79,"35' 2""",316.58,9,1,Y2015
172,172,Brian Stuard,97,"35' 9""",536.833,15,7,Y2015
173,173,Bo Van Pelt,81,"35' 11""",682.833,19,4,Y2015
174,174,Russell Henley,87,"36' 3""",616.92,17,-2,Y2015
175,175,Jonathan Randolph,72,"36' 6""",511.42,14,5,Y2015
176,176,Justin Leonard,61,"36' 7""",292.42,8,1,Y2015
177,177,Heath Slocum,57,"37' 5""",374.167,10,4,Y2015
178,178,Andrew Putnam,68,"38' 1""",456.667,12,3,Y2015
179,179,Geoff Ogilvy,50,"38' 4""",191.833,5,3,Y2015
180,180,Jhonattan Vegas,90,"40' 2""",401.67,10,3,Y2015
181,181,Oscar Fraustro,58,"40' 3""",362.25,9,3,Y2015
182,182,J.B. Holmes,89,"43' 5""",780.92,18,4,Y2015
183,183,Ben Martin,93,"44' 0""",616.5,14,3,Y2015
184,184,Francesco Molinari,56,"47' 10""",191.42,4,-1,Y2015
1,1,Danny Lee,84,"12' 3""",110.25,9,-5,Y2014
2,2,Michael Putnam,106,"13' 7""",163.083,12,-1,Y2014
3,3,Rickie Fowler,91,"15' 0""",150.333,10,-2,Y2014
4,4,Gary Woodland,93,"15' 11""",350.5,22,-8,Y2014
5,5,Phil Mickelson,71,"16' 1""",274.083,17,-3,Y2014
6,6,Bronson La'Cassie,51,"16' 3""",227.333,14,E,Y2014
7,7,Charl Schwartzel,64,"16' 5""",328.917,20,-5,Y2014
8,8,John Merrick,87,"16' 11""",151.917,9,-1,Y2014
9,9,Gonzalo Fernandez-Castaño,83,"17' 0""",118.833,7,-3,Y2014
10,10,William McGirt,96,"17' 7""",387.5,22,-5,Y2014
11,11,Matt Jones,83,"17' 11""",287,16,1,Y2014
12,12,Justin Rose,70,"18' 0""",197.583,11,-4,Y2014
T13,T13,Brian Harman,111,"18' 2""",418.417,23,2,Y2014
T13,T13,Ian Poulter,57,"18' 2""",90.917,5,E,Y2014
15,15,Zach Johnson,97,"19' 1""",267.083,14,1,Y2014
T16,T16,Tommy Gainey,73,"19' 2""",287.917,15,-6,Y2014
T16,T16,Seung-Yul Noh,92,"19' 2""",268.67,14,E,Y2014
T18,T18,Ben Curtis,77,"19' 4""",173.917,9,-2,Y2014
T18,T18,Jason Day,54,"19' 4""",232.167,12,1,Y2014
20,20,Hideki Matsuyama,82,"19' 6""",97.5,5,-1,Y2014
T21,T21,Robert Garrigus,80,"19' 10""",297.583,15,3,Y2014
T21,T21,Chesson Hadley,84,"19' 10""",258.25,13,-1,Y2014
T23,T23,Justin Hicks,103,"19' 11""",279.17,14,-1,Y2014
T23,T23,Y.E. Yang,79,"19' 11""",218.83,11,-1,Y2014
25,25,George McNeill,79,"20' 2""",261.667,13,-5,Y2014
26,26,Jim Furyk,84,"20' 3""",324.417,16,-4,Y2014
27,27,Bo Van Pelt,83,"20' 4""",264.083,13,1,Y2014
28,28,Marc Leishman,81,"20' 5""",244.583,12,1,Y2014
29,29,Henrik Stenson,56,"20' 6""",123,6,-2,Y2014
30,30,Scott Langley,95,"20' 8""",206.58,10,-1,Y2014
31,31,Jonathan Byrd,76,"20' 10""",208.5,10,-2,Y2014
32,32,Stewart Cink,91,"20' 11""",480.42,23,-2,Y2014
T33,T33,Ángel Cabrera,69,"21' 3""",319.083,15,-1,Y2014
T33,T33,Erik Compton,88,"21' 3""",466.583,22,-1,Y2014
T33,T33,Hunter Mahan,88,"21' 3""",382.083,18,-2,Y2014
T33,T33,John Senden,99,"21' 3""",275.75,13,-1,Y2014
T37,T37,Martin Laird,66,"21' 5""",192.417,9,2,Y2014
T37,T37,Kevin Tway,64,"21' 5""",171.42,8,E,Y2014
T39,T39,Jhonattan Vegas,77,"21' 6""",172,8,3,Y2014
T39,T39,Camilo Villegas,95,"21' 6""",322.583,15,3,Y2014
41,41,Cameron Tringale,111,"21' 8""",607.333,28,1,Y2014
42,42,Luke Donald,57,"21' 11""",153.5,7,E,Y2014
43,43,Hudson Swafford,75,"22' 0""",132.08,6,-1,Y2014
T44,T44,Stuart Appleby,92,"22' 1""",397.833,18,-1,Y2014
