RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
16,16,Danny Lee,93,"54' 8""",1093,20,-3,Y2016
17,17,Colt Knost,90,"55' 0""",1265.42,23,-1,Y2016
18,18,Henrik Norlander,71,"55' 2""",1323.17,24,5,Y2016
19,19,Patrick Rodgers,89,"55' 5""",1108.67,20,-3,Y2016
20,20,Tony Finau,95,"55' 9""",947.42,17,-1,Y2016
21,21,Tim Wilkinson,72,"55' 10""",1060.08,19,2,Y2016
22,22,Brian Stuard,66,"56' 0""",896.25,16,2,Y2016
23,23,Brendon Todd,66,"56' 3""",1350.42,24,3,Y2016
24,24,Rory McIlroy,69,"56' 7""",339.5,6,-4,Y2016
25,25,Jason Kokrak,89,"56' 8""",963.83,17,-5,Y2016
26,26,Boo Weekley,83,"56' 9""",1191.75,21,5,Y2016
27,27,William McGirt,98,"57' 8""",2363,41,3,Y2016
28,28,Luke List,79,"58' 0""",1508.33,26,-10,Y2016
29,29,Shane Lowry,57,"58' 4""",758.5,13,-2,Y2016
30,30,Martin Laird,82,"58' 5""",1519.83,26,-4,Y2016
31,31,Mark Wilson,66,"58' 8""",1348.92,23,6,Y2016
32,32,Dustin Johnson,87,"58' 9""",646.67,11,-3,Y2016
T33,T33,Kevin Chappell,93,"58' 10""",1236.08,21,-4,Y2016
T33,T33,Ken Duke,58,"58' 10""",1177.17,20,5,Y2016
35,35,Alex Cejka,71,"59' 4""",771,13,1,Y2016
36,36,Shawn Stefani,91,"59' 7""",1548.42,26,5,Y2016
37,37,Thomas Aiken,70,"59' 8""",1133.92,19,1,Y2016
38,38,John Senden,88,"59' 11""",1737.92,29,2,Y2016
39,39,Aaron Baddeley,93,"60' 1""",2043.33,34,4,Y2016
40,40,Robert Garrigus,69,"60' 2""",1263.58,21,2,Y2016
T41,T41,Graham DeLaet,70,"60' 3""",963.58,16,6,Y2016
T41,T41,Lucas Glover,75,"60' 3""",1084.17,18,E,Y2016
T41,T41,Charley Hoffman,91,"60' 3""",1023.83,17,7,Y2016
T44,T44,Jason Gore,78,"60' 5""",725.17,12,5,Y2016
T44,T44,Justin Rose,65,"60' 5""",967,16,1,Y2016
46,46,Jonas Blixt,79,"60' 8""",1879.75,31,4,Y2016
47,47,Steve Wheatcroft,85,"60' 9""",1518.75,25,2,Y2016
T48,T48,Jon Curran,99,"61' 1""",2688.25,44,11,Y2016
T48,T48,Harold Varner III,92,"61' 1""",1161.33,19,5,Y2016
50,50,Ángel Cabrera,62,"61' 2""",916.92,15,-3,Y2016
51,51,Jason Dufner,105,"61' 3""",1591.42,26,1,Y2016
52,52,Charles Howell III,91,"61' 4""",1411.42,23,2,Y2016
53,53,Spencer Levin,104,"61' 5""",2089.08,34,10,Y2016
54,54,Cameron Smith,73,"61' 6""",1045.25,17,3,Y2016
T55,T55,Russell Knox,92,"61' 7""",1232.25,20,4,Y2016
T55,T55,Cameron Tringale,81,"61' 7""",2094.92,34,4,Y2016
57,57,Paul Casey,77,"61' 8""",925.08,15,1,Y2016
58,58,Scott Brown,88,"61' 10""",1360.58,22,5,Y2016
59,59,Johnson Wagner,86,"62' 0""",1673.42,27,1,Y2016
T60,T60,Harris English,97,"62' 1""",1862.33,30,-3,Y2016
T60,T60,Ryan Palmer,86,"62' 1""",1552.08,25,4,Y2016
T62,T62,Stuart Appleby,71,"62' 3""",1493.92,24,7,Y2016
T62,T62,Rod Pampling,54,"62' 3""",622.42,10,2,Y2016
64,64,Bronson Burgoon,83,"62' 6""",1749.92,28,4,Y2016
T65,T65,Retief Goosen,55,"62' 7""",1940.5,31,4,Y2016
T65,T65,Bill Haas,86,"62' 7""",1501.75,24,3,Y2016
T65,T65,Adam Hadwin,93,"62' 7""",1814.42,29,6,Y2016
68,68,Tyler Aldridge,83,"62' 11""",1195.5,19,1,Y2016
T69,T69,Jhonattan Vegas,97,"63' 7""",1845.08,29,-5,Y2016
T69,T69,Jimmy Walker,85,"63' 7""",1525.58,24,-6,Y2016
T69,T69,Bubba Watson,72,"63' 7""",1334.83,21,-3,Y2016
72,72,Gary Woodland,95,"63' 8""",1654.75,26,-3,Y2016
73,73,Steve Marino,72,"63' 9""",955.67,15,-3,Y2016
74,74,D.H. Lee,61,"63' 10""",829.83,13,4,Y2016
75,75,Wes Roach,59,"63' 11""",1086.25,17,2,Y2016
76,76,Brooks Koepka,75,"64' 0""",1343.42,21,-7,Y2016
T77,T77,Emiliano Grillo,93,"64' 4""",1029.75,16,5,Y2016
T77,T77,Kyle Reifers,115,"64' 4""",2186.5,34,15,Y2016
T77,T77,Brendan Steele,88,"64' 4""",1028.92,16,E,Y2016
80,80,Kevin Streelman,82,"64' 7""",904.17,14,4,Y2016
T81,T81,Chad Campbell,90,"64' 8""",2069.42,32,6,Y2016
T81,T81,Chris Kirk,90,"64' 8""",1486.67,23,2,Y2016
T81,T81,Matt Kuchar,100,"64' 8""",1293,20,E,Y2016
T81,T81,Sean O'Hair,89,"64' 8""",1163.83,18,1,Y2016
85,85,Mark Hubbard,101,"64' 9""",1878.33,29,1,Y2016
86,86,Ben Crane,80,"64' 10""",1686,26,5,Y2016
87,87,Luke Guthrie,57,"64' 11""",973.42,15,8,Y2016
88,88,John Huh,86,"65' 1""",1367.25,21,5,Y2016
89,89,Francesco Molinari,64,"65' 2""",1368.5,21,E,Y2016
90,90,Russell Henley,76,"65' 5""",1243.58,19,-2,Y2016
91,91,Freddie Jacobson,86,"65' 6""",1572.25,24,3,Y2016
T92,T92,Branden Grace,63,"65' 7""",852.33,13,-2,Y2016
T92,T92,Brandt Snedeker,93,"65' 7""",1836.08,28,-2,Y2016
94,94,Roberto Castro,97,"65' 9""",1249.25,19,2,Y2016
95,95,Graeme McDowell,63,"66' 0""",924.42,14,1,Y2016
T96,T96,Brian Harman,104,"66' 1""",1783.83,27,4,Y2016
T96,T96,Padraig Harrington,54,"66' 1""",1717.42,26,E,Y2016
T96,T96,Sung Kang,89,"66' 1""",1915.67,29,6,Y2016
T96,T96,Rory Sabbatini,57,"66' 1""",792.92,12,4,Y2016
100,100,Jim Furyk,52,"66' 2""",1125,17,7,Y2016
T101,T101,Billy Hurley III,66,"66' 3""",1655.83,25,4,Y2016
T101,T101,Jordan Spieth,80,"66' 3""",1259.08,19,2,Y2016
T101,T101,Justin Thomas,99,"66' 3""",1920.75,29,-1,Y2016
104,104,K.J. Choi,73,"66' 4""",2056.75,31,12,Y2016
105,105,J.J. Henry,68,"66' 6""",1661.5,25,5,Y2016
106,106,Rickie Fowler,80,"66' 9""",1535.75,23,-4,Y2016
T107,T107,Robert Allenby,51,"66' 11""",1003.75,15,5,Y2016
T107,T107,Michael Kim,100,"66' 11""",1940.25,29,8,Y2016
T107,T107,Peter Malnati,85,"66' 11""",2075.25,31,9,Y2016
110,110,Tom Hoge,81,"67' 2""",1142.42,17,6,Y2016
111,111,Kelly Kraft,63,"67' 4""",942.83,14,1,Y2016
112,112,Daniel Summerhays,99,"67' 5""",2089.33,31,3,Y2016
T113,T113,Hideki Matsuyama,76,"67' 6""",1147.33,17,2,Y2016
T113,T113,Tyrone Van Aswegen,105,"67' 6""",2632.83,39,15,Y2016
115,115,Jeff Overton,69,"67' 7""",1487.58,22,9,Y2016
116,116,Hudson Swafford,104,"67' 8""",1489,22,2,Y2016
117,117,Jason Day,76,"67' 10""",1288.83,19,4,Y2016
118,118,Troy Merritt,77,"68' 0""",1971.92,29,4,Y2016
119,119,Zach Johnson,90,"68' 1""",1771.08,26,2,Y2016
120,120,Chesson Hadley,81,"68' 3""",1638.42,24,5,Y2016
121,121,Derek Ernst,59,"68' 5""",820.83,12,2,Y2016
122,122,Will MacKenzie,84,"68' 8""",1786,26,2,Y2016
123,123,Ricky Barnes,97,"68' 9""",1924.75,28,5,Y2016
T124,T124,Ben Martin,92,"68' 10""",1788.67,26,13,Y2016
T124,T124,David Toms,62,"68' 10""",1377.17,20,7,Y2016
126,126,Brendon de Jonge,83,"69' 0""",1517.42,22,7,Y2016
T127,T127,Andres Gonzales,80,"69' 1""",1311.83,19,12,Y2016
T127,T127,Scott Langley,65,"69' 1""",1242.83,18,7,Y2016
T129,T129,Vijay Singh,72,"69' 5""",1666.33,24,E,Y2016
T129,T129,Nick Taylor,83,"69' 5""",971.42,14,4,Y2016
131,131,Matt Jones,83,"69' 6""",1529.5,22,10,Y2016
132,132,Chris Stroud,82,"69' 9""",2301.25,33,17,Y2016
133,133,Brett Stegmaier,87,"70' 0""",1190.67,17,4,Y2016
134,134,Carlos Ortiz,79,"70' 1""",1961.17,28,4,Y2016
135,135,Steven Bowditch,71,"70' 2""",2103.83,30,10,Y2016
T136,T136,Andrew Landry,53,"70' 5""",140.75,2,2,Y2016
T136,T136,Robert Streb,87,"70' 5""",1196.75,17,2,Y2016
138,138,Jamie Lovemark,91,"70' 7""",1552.17,22,-5,Y2016
139,139,Anirban Lahiri,72,"70' 8""",1554.58,22,7,Y2016
140,140,Smylie Kaufman,91,"70' 9""",1626.33,23,-3,Y2016
T141,T141,Chad Collins,73,"70' 11""",2693.67,38,16,Y2016
T141,T141,Adam Scott,79,"70' 11""",1205.25,17,4,Y2016
T143,T143,James Hahn,85,"71' 1""",1847.92,26,11,Y2016
T143,T143,George McNeill,51,"71' 1""",1350.75,19,9,Y2016
145,145,Derek Fathauer,94,"71' 2""",1922.58,27,6,Y2016
146,146,Stewart Cink,61,"71' 4""",1354.83,19,4,Y2016
147,147,Kyle Stanley,92,"71' 6""",1786.92,25,8,Y2016
148,148,Michael Thompson,71,"71' 7""",859.25,12,4,Y2016
149,149,Patrick Reed,105,"71' 9""",2295.75,32,1,Y2016
150,150,Bryce Molder,80,"71' 10""",1795.08,25,4,Y2016
151,151,Keegan Bradley,82,"71' 11""",1222.42,17,1,Y2016
152,152,Greg Owen,85,"72' 4""",1736.08,24,5,Y2016
153,153,Morgan Hoffmann,71,"72' 9""",1309.75,18,4,Y2016
154,154,David Hearn,95,"73' 2""",1463.75,20,11,Y2016
T155,T155,Blayne Barber,84,"73' 3""",1098.25,15,2,Y2016
T155,T155,Chez Reavie,90,"73' 3""",1611.83,22,8,Y2016
157,157,Hunter Mahan,61,"73' 5""",1248.42,17,6,Y2016
158,158,Dawie van der Walt,72,"74' 0""",1628.08,22,12,Y2016
159,159,Jason Bohn,67,"74' 3""",1187.67,16,10,Y2016
T160,T160,Si Woo Kim,113,"74' 4""",2676.08,36,7,Y2016
T160,T160,Charl Schwartzel,73,"74' 4""",1636.08,22,3,Y2016
162,162,Whee Kim,82,"74' 5""",1563.58,21,7,Y2016
163,163,Camilo Villegas,83,"74' 9""",2241.92,30,10,Y2016
164,164,Ryan Moore,86,"74' 11""",974.17,13,5,Y2016
165,165,Marc Leishman,89,"75' 9""",2044.42,27,6,Y2016
166,166,Sam Saunders,69,"75' 11""",1214.83,16,5,Y2016
167,167,Vaughn Taylor,72,"76' 0""",1595.33,21,4,Y2016
168,168,J.B. Holmes,77,"76' 2""",1295.33,17,E,Y2016
169,169,Patton Kizzire,93,"76' 5""",1986.67,26,3,Y2016
170,170,Seung-Yul Noh,85,"76' 11""",2539.42,33,5,Y2016
171,171,Ernie Els,66,"77' 0""",2232.17,29,6,Y2016
172,172,Willy Wilcox,67,"77' 1""",1619.33,21,2,Y2016
173,173,Billy Horschel,73,"77' 4""",1314.33,17,6,Y2016
174,174,Daniel Berger,92,"77' 9""",1399.67,18,E,Y2016
175,175,Fabián Gómez,82,"78' 0""",1638.67,21,4,Y2016
176,176,David Lingmerth,84,"78' 7""",707,9,4,Y2016
177,177,Jim Herman,93,"78' 10""",788.17,10,1,Y2016
178,178,Geoff Ogilvy,63,"79' 2""",791.83,10,-1,Y2016
179,179,Dicky Pride,55,"80' 0""",959.75,12,4,Y2016
180,180,Abraham Ancer,51,"82' 6""",412.58,5,4,Y2016
181,181,Scott Piercy,87,"83' 0""",1328.33,16,5,Y2016
182,182,Kevin Kisner,97,"83' 5""",1751.25,21,4,Y2016
183,183,Martin Piller,59,"84' 3""",1348.33,16,6,Y2016
184,184,Scott Pinckney,87,"85' 4""",938.5,11,4,Y2016
185,185,Louis Oosthuizen,63,"87' 7""",612.83,7,4,Y2016
1,1,Justin Rose,69,"41' 1""",328.67,8,1,Y2015
2,2,John Merrick,78,"45' 7""",546.58,12,1,Y2015
3,3,Ryo Ishikawa,90,"45' 8""",776.25,17,-3,Y2015
4,4,Andrew Putnam,68,"49' 11""",1347.92,27,2,Y2015
5,5,Charl Schwartzel,67,"50' 1""",450.83,9,2,Y2015
6,6,Max Homa,78,"50' 5""",1260.42,25,-5,Y2015
7,7,George McNeill,93,"50' 6""",1615.67,32,-3,Y2015
T8,T8,Daniel Berger,97,"51' 3""",1127.5,22,-1,Y2015
T8,T8,Ben Crane,62,"51' 3""",769.25,15,7,Y2015
10,10,Louis Oosthuizen,68,"51' 8""",620.08,12,-3,Y2015
11,11,Geoff Ogilvy,50,"52' 2""",886.42,17,E,Y2015
12,12,Jim Herman,88,"52' 4""",1151,22,3,Y2015
13,13,Charley Hoffman,97,"52' 5""",891,17,-3,Y2015
14,14,Ryan Moore,81,"53' 2""",1063.92,20,5,Y2015
15,15,Zac Blair,108,"53' 8""",1126.75,21,1,Y2015
16,16,Kevin Streelman,95,"53' 9""",914,17,1,Y2015
17,17,Justin Thomas,106,"53' 10""",1237.25,23,6,Y2015
18,18,Ben Martin,93,"54' 3""",651.17,12,5,Y2015
19,19,Eric Axley,57,"54' 5""",978.92,18,3,Y2015
20,20,Martin Flores,95,"54' 8""",1147.33,21,-3,Y2015
21,21,Charlie Beljan,76,"54' 10""",931.58,17,-2,Y2015
T22,T22,Ángel Cabrera,53,"55' 4""",940.83,17,-1,Y2015
T22,T22,Jim Furyk,71,"55' 4""",940.92,17,2,Y2015
T24,T24,Tom Hoge,83,"55' 8""",1390.92,25,-5,Y2015
T24,T24,Andres Romero,69,"55' 8""",1001.83,18,2,Y2015
26,26,Jon Curran,83,"55' 11""",1453.75,26,11,Y2015
27,27,Danny Lee,120,"56' 1""",1177.58,21,3,Y2015
28,28,Ricky Barnes,82,"56' 3""",1855.75,33,8,Y2015
T29,T29,Andres Gonzales,90,"56' 7""",1188.92,21,7,Y2015
T29,T29,Heath Slocum,57,"56' 7""",791.75,14,3,Y2015
31,31,Johnson Wagner,68,"56' 10""",795.75,14,1,Y2015
32,32,Spencer Levin,99,"57' 1""",1370.92,24,3,Y2015
T33,T33,Billy Hurley III,83,"57' 9""",1327.75,23,1,Y2015
T33,T33,Nick Taylor,91,"57' 9""",1327.33,23,2,Y2015
35,35,Keegan Bradley,87,"57' 10""",520.5,9,1,Y2015
36,36,Kyle Reifers,96,"58' 0""",985.5,17,2,Y2015
37,37,John Senden,80,"58' 1""",697.33,12,3,Y2015
38,38,Byron Smith,59,"58' 2""",1163.42,20,3,Y2015
T39,T39,Michael Putnam,87,"58' 3""",1806.25,31,11,Y2015
T39,T39,Brendon Todd,96,"58' 3""",1631.58,28,3,Y2015
41,41,Greg Chalmers,58,"58' 5""",584.5,10,4,Y2015
42,42,Michael Thompson,83,"59' 0""",1533.08,26,7,Y2015
43,43,Martin Laird,77,"59' 7""",953.75,16,-1,Y2015
44,44,Brendon de Jonge,106,"59' 10""",1615.5,27,-3,Y2015
T45,T45,Graham DeLaet,65,"60' 0""",720.25,12,-4,Y2015
T45,T45,Rickie Fowler,76,"60' 0""",900.08,15,2,Y2015
T45,T45,Pat Perez,96,"60' 0""",1439.83,24,1,Y2015
48,48,Brendan Steele,88,"60' 1""",1382.25,23,1,Y2015
T49,T49,John Huh,102,"60' 3""",1445,24,11,Y2015
T49,T49,Vijay Singh,78,"60' 3""",1505.58,25,-1,Y2015
51,51,Chris Stroud,84,"60' 6""",1392.33,23,6,Y2015
52,52,Willy Wilcox,58,"60' 8""",667,11,E,Y2015
53,53,Adam Hadwin,95,"60' 10""",1216.58,20,1,Y2015
54,54,Paul Casey,87,"61' 0""",1097.75,18,-4,Y2015
55,55,Oscar Fraustro,58,"61' 1""",794.58,13,-6,Y2015
56,56,Stewart Cink,77,"61' 2""",1100.5,18,2,Y2015
57,57,Mark Wilson,89,"61' 10""",1978.67,32,7,Y2015
58,58,Justin Leonard,61,"62' 0""",1053.42,17,3,Y2015
T59,T59,Whee Kim,71,"62' 1""",869.58,14,7,Y2015
T59,T59,Kevin Na,98,"62' 1""",2172.17,35,7,Y2015
T59,T59,Jim Renner,68,"62' 1""",1428.25,23,4,Y2015
62,62,Sergio Garcia,59,"62' 2""",621.5,10,3,Y2015
63,63,Chad Collins,79,"62' 4""",1621.33,26,7,Y2015
64,64,Cameron Percy,72,"62' 5""",1186.67,19,7,Y2015
T65,T65,Robert Allenby,63,"62' 6""",812.92,13,3,Y2015
T65,T65,Harris English,105,"62' 6""",2187.08,35,E,Y2015
T65,T65,J.B. Holmes,89,"62' 6""",1062.67,17,-4,Y2015
T65,T65,Nicholas Thompson,90,"62' 6""",749.67,12,3,Y2015
69,69,Jason Dufner,76,"62' 7""",813.75,13,2,Y2015
70,70,Morgan Hoffmann,85,"62' 8""",1442.25,23,-1,Y2015
T71,T71,Colt Knost,90,"62' 10""",1571,25,6,Y2015
T71,T71,Ian Poulter,68,"62' 10""",1005.58,16,6,Y2015
T71,T71,Brian Stuard,97,"62' 10""",1194.08,19,3,Y2015
T74,T74,Blayne Barber,76,"62' 11""",944.08,15,-1,Y2015
T74,T74,J.J. Henry,94,"62' 11""",1383.5,22,5,Y2015
76,76,Brian Davis,86,"63' 2""",1452.75,23,7,Y2015
T77,T77,Tony Finau,106,"63' 3""",1835.25,29,-4,Y2015
T77,T77,Adam Scott,51,"63' 3""",379.67,6,5,Y2015
79,79,Bill Haas,89,"63' 5""",1331,21,3,Y2015
T80,T80,Fabián Gómez,83,"63' 7""",1652.58,26,10,Y2015
T80,T80,Carl Pettersson,106,"63' 7""",1780,28,11,Y2015
82,82,Alex Prugh,84,"63' 8""",1336.67,21,9,Y2015
T83,T83,Dustin Johnson,75,"64' 1""",640.92,10,E,Y2015
T83,T83,Troy Merritt,91,"64' 1""",2372.58,37,8,Y2015
85,85,Shawn Stefani,94,"64' 3""",1670.75,26,-1,Y2015
86,86,Sung Joon Park,79,"64' 6""",903.33,14,E,Y2015
87,87,Scott Stallings,60,"64' 7""",1097.25,17,2,Y2015
T88,T88,Luke Guthrie,84,"64' 8""",1615.92,25,-2,Y2015
T88,T88,Gary Woodland,81,"64' 8""",970,15,-1,Y2015
90,90,D.A. Points,72,"64' 9""",2200.92,34,4,Y2015
91,91,Luke Donald,71,"64' 11""",1557.42,24,5,Y2015
T92,T92,Scott Brown,97,"65' 0""",910.17,14,8,Y2015
T92,T92,Matt Jones,89,"65' 0""",1429.67,22,2,Y2015
T92,T92,Scott Piercy,90,"65' 0""",974.42,15,3,Y2015
95,95,Jason Kokrak,88,"65' 2""",1890.83,29,2,Y2015
96,96,Tim Wilkinson,73,"65' 3""",1240.25,19,4,Y2015
T97,T97,K.J. Choi,66,"65' 4""",2155,33,13,Y2015
T97,T97,Gonzalo Fernandez-Castaño,81,"65' 4""",1044.75,16,2,Y2015
99,99,Matt Every,73,"65' 5""",2029.08,31,11,Y2015
100,100,Patrick Rodgers,57,"65' 6""",917,14,E,Y2015
101,101,Chad Campbell,97,"65' 7""",2033.25,31,7,Y2015
102,102,Jhonattan Vegas,90,"65' 8""",1378.92,21,5,Y2015
T103,T103,Jason Bohn,95,"65' 10""",921.75,14,4,Y2015
T103,T103,Scott Langley,94,"65' 10""",1580.75,24,4,Y2015
T103,T103,David Toms,62,"65' 10""",1447.92,22,9,Y2015
106,106,Brooks Koepka,84,"65' 11""",1450.33,22,-3,Y2015
107,107,Steven Bowditch,103,"66' 0""",1981.17,30,3,Y2015
T108,T108,Carlos Ortiz,100,"66' 2""",1522.25,23,-3,Y2015
T108,T108,Jimmy Walker,89,"66' 2""",1588.5,24,-3,Y2015
110,110,Derek Fathauer,81,"66' 4""",2254.5,34,5,Y2015
T111,T111,Retief Goosen,81,"66' 6""",1596.92,24,2,Y2015
T111,T111,Padraig Harrington,60,"66' 6""",1396.67,21,1,Y2015
113,113,Boo Weekley,79,"66' 7""",1598.58,24,-3,Y2015
114,114,Chris Kirk,76,"66' 8""",1534.17,23,3,Y2015
T115,T115,Sangmoon Bae,98,"66' 9""",2535.42,38,11,Y2015
T115,T115,Brandt Snedeker,98,"66' 9""",1602.17,24,9,Y2015
T115,T115,Daniel Summerhays,101,"66' 9""",3004.42,45,7,Y2015
118,118,Jordan Spieth,91,"67' 2""",940,14,E,Y2015
119,119,David Hearn,97,"67' 6""",2025.5,30,5,Y2015
T120,T120,Lucas Glover,79,"67' 10""",1831.92,27,2,Y2015
T120,T120,Camilo Villegas,83,"67' 10""",2035.17,30,8,Y2015
122,122,Erik Compton,86,"68' 1""",1089.92,16,5,Y2015
123,123,James Hahn,94,"68' 3""",1434.08,21,-3,Y2015
T124,T124,Hideki Matsuyama,95,"68' 4""",956.92,14,5,Y2015
T124,T124,Scott Pinckney,88,"68' 4""",1297.92,19,8,Y2015
126,126,Jonas Blixt,78,"68' 5""",1367.83,20,4,Y2015
127,127,Billy Horschel,99,"68' 6""",1438.33,21,1,Y2015
T128,T128,Derek Ernst,75,"68' 8""",1029.75,15,4,Y2015
T128,T128,Mark Hubbard,79,"68' 8""",1235.92,18,9,Y2015
130,130,Jonathan Randolph,72,"68' 10""",1790.58,26,3,Y2015
131,131,David Lingmerth,90,"69' 4""",1179.08,17,5,Y2015
132,132,Chez Reavie,56,"69' 5""",416.5,6,5,Y2015
133,133,Webb Simpson,81,"69' 6""",1667.67,24,6,Y2015
T134,T134,Jason Gore,76,"69' 7""",1043.25,15,8,Y2015
T134,T134,Jeff Overton,94,"69' 7""",1670.42,24,3,Y2015
136,136,Davis Love III,51,"69' 9""",418.42,6,E,Y2015
137,137,Nick Watney,91,"69' 10""",1256.83,18,4,Y2015
138,138,Ernie Els,57,"70' 0""",1540,22,8,Y2015
139,139,Patrick Reed,103,"70' 2""",1755.17,25,E,Y2015
140,140,Hudson Swafford,97,"70' 3""",1897,27,1,Y2015
141,141,Bryce Molder,91,"70' 4""",1476.67,21,6,Y2015
T142,T142,Alex Cejka,94,"70' 5""",2182.5,31,6,Y2015
T142,T142,Phil Mickelson,70,"70' 5""",1619.33,23,6,Y2015
144,144,Charles Howell III,105,"70' 6""",1833.17,26,E,Y2015
145,145,Aaron Baddeley,76,"70' 9""",2123.58,30,8,Y2015
146,146,Matt Kuchar,97,"70' 10""",2124.08,30,-1,Y2015
147,147,Sam Saunders,83,"71' 0""",1562.67,22,8,Y2015
148,148,Robert Streb,110,"71' 4""",2425.08,34,8,Y2015
149,149,Brice Garnett,81,"71' 7""",1359.58,19,3,Y2015
150,150,Tyrone Van Aswegen,58,"72' 0""",1368.42,19,5,Y2015
151,151,Kevin Chappell,86,"72' 8""",1815.83,25,9,Y2015
152,152,Cameron Tringale,96,"73' 1""",1680.08,23,10,Y2015
153,153,Ryan Palmer,80,"73' 4""",880.42,12,-4,Y2015
154,154,Zach Johnson,90,"73' 5""",1027.92,14,6,Y2015
155,155,Rory Sabbatini,81,"73' 9""",2211.83,30,9,Y2015
156,156,Steve Wheatcroft,87,"74' 0""",1554,21,10,Y2015
157,157,Andrew Svoboda,80,"74' 2""",1335.67,18,4,Y2015
158,158,Jason Day,75,"74' 6""",1117.83,15,3,Y2015
159,159,Hunter Mahan,88,"74' 7""",1491,20,3,Y2015
160,160,Bo Van Pelt,81,"74' 11""",1273.92,17,5,Y2015
161,161,Seung-Yul Noh,65,"75' 0""",1799,24,9,Y2015
162,162,Jerry Kelly,79,"75' 2""",826.5,11,3,Y2015
163,163,Marc Leishman,74,"75' 6""",1735.67,23,7,Y2015
164,164,Chesson Hadley,101,"76' 4""",2061.17,27,4,Y2015
165,165,Russell Knox,96,"76' 5""",1375.5,18,5,Y2015
166,166,Brian Harman,90,"76' 10""",1536.83,20,1,Y2015
167,167,Bill Lunde,50,"77' 1""",847.58,11,1,Y2015
168,168,Henrik Stenson,63,"77' 6""",929.58,12,6,Y2015
T169,T169,Roberto Castro,54,"78' 1""",703.08,9,1,Y2015
T169,T169,Ken Duke,93,"78' 1""",2187.33,28,9,Y2015
T171,T171,William McGirt,103,"78' 9""",1732,22,10,Y2015
T171,T171,Bubba Watson,71,"78' 9""",944.83,12,-1,Y2015
173,173,Robert Garrigus,70,"78' 10""",1497.17,19,2,Y2015
174,174,Lee Westwood,56,"79' 0""",631.92,8,5,Y2015
175,175,Steven Alker,62,"79' 8""",956.17,12,4,Y2015
176,176,Greg Owen,58,"79' 10""",478.83,6,6,Y2015
177,177,Jamie Donaldson,50,"80' 3""",962.67,12,2,Y2015
178,178,Kevin Kisner,104,"80' 7""",1772.83,22,3,Y2015
179,179,Jonathan Byrd,69,"80' 9""",1211.17,15,6,Y2015
180,180,John Peterson,84,"81' 2""",1704.5,21,7,Y2015
181,181,Roger Sloan,56,"82' 4""",1070.08,13,5,Y2015
182,182,Francesco Molinari,56,"82' 6""",660.17,8,3,Y2015
183,183,Russell Henley,87,"83' 1""",1495.25,18,4,Y2015
184,184,Sean O'Hair,86,"89' 7""",1612.25,18,3,Y2015
1,1,Kevin Na,94,"46' 5""",1021.67,22,1,Y2014
2,2,Brendan Steele,89,"46' 6""",884.17,19,3,Y2014
3,3,Vijay Singh,83,"46' 9""",1121.67,24,-3,Y2014
4,4,Brooks Koepka,56,"47' 4""",757.08,16,1,Y2014
5,5,Adam Scott,68,"48' 3""",917.08,19,-5,Y2014
6,6,Paul Casey,56,"48' 9""",536.33,11,3,Y2014
7,7,Jamie Lovemark,64,"49' 2""",639.33,13,3,Y2014
8,8,Robert Streb,75,"50' 0""",1100.5,22,-1,Y2014
9,9,Scott Stallings,77,"50' 1""",1051,21,7,Y2014
10,10,Brad Fritsch,50,"50' 4""",654.25,13,1,Y2014
11,11,Matt Kuchar,91,"50' 7""",1264.08,25,2,Y2014
T12,T12,Rory McIlroy,66,"51' 4""",564.42,11,-2,Y2014
T12,T12,John Senden,99,"51' 4""",1077.58,21,E,Y2014
14,14,Brendon de Jonge,109,"52' 2""",1357.17,26,3,Y2014
15,15,Jimmy Walker,98,"52' 3""",1723.08,33,-2,Y2014
16,16,Steven Bowditch,93,"52' 5""",1152.83,22,3,Y2014
T17,T17,Heath Slocum,71,"52' 8""",947.42,18,2,Y2014
T17,T17,Hudson Swafford,75,"52' 8""",632.17,12,E,Y2014
19,19,David Lingmerth,80,"52' 9""",1213.92,23,7,Y2014
T20,T20,Sergio Garcia,61,"53' 0""",635.5,12,3,Y2014
T20,T20,Jhonattan Vegas,77,"53' 0""",847.92,16,3,Y2014
22,22,Ian Poulter,57,"53' 4""",692.92,13,1,Y2014
23,23,Jim Furyk,84,"53' 8""",751,14,3,Y2014
24,24,Rory Sabbatini,82,"54' 9""",1313.42,24,E,Y2014
25,25,Kevin Tway,64,"54' 10""",822.5,15,2,Y2014
26,26,Dustin Johnson,58,"54' 11""",824.33,15,-1,Y2014
27,27,Louis Oosthuizen,50,"55' 0""",439.75,8,E,Y2014
T28,T28,Troy Matteson,62,"55' 1""",991.75,18,4,Y2014
T28,T28,Y.E. Yang,79,"55' 1""",1211.17,22,6,Y2014
30,30,William McGirt,96,"55' 2""",2151.92,39,4,Y2014
T31,T31,Retief Goosen,94,"55' 5""",2160.83,39,10,Y2014
T31,T31,"Ted Potter, Jr.",68,"55' 5""",1274.17,23,4,Y2014
33,33,Phil Mickelson,71,"55' 6""",722,13,3,Y2014
34,34,Russell Knox,92,"55' 8""",1613.75,29,9,Y2014
35,35,Charlie Beljan,76,"56' 0""",952.42,17,-1,Y2014
