RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG DTP,TOTAL DISTANCE (FEET),# OF SHOTS,SCRAMBLING RANK,YEAR
1,,Johnson Wagner,75,"1' 7""",71,45,2,Y2018
2,,Cameron Smith,85,"1' 10""",59.667,32,38,Y2018
T3,,Stewart Cink,87,"1' 11""",75.083,40,152,Y2018
T3,,Kevin Na,91,"1' 11""",78.583,41,8,Y2018
T3,,Louis Oosthuizen,62,"1' 11""",66.417,34,3,Y2018
T6,,Blayne Barber,69,"2' 0""",67.167,34,114,Y2018
T6,,D.A. Points,63,"2' 0""",65.167,33,182,Y2018
T6,,Seamus Power,86,"2' 0""",103.833,52,7,Y2018
T9,,Keegan Bradley,98,"2' 1""",110.917,53,131,Y2018
T9,,Alex Cejka,77,"2' 1""",75.5,36,6,Y2018
T9,,Mackenzie Hughes,80,"2' 1""",81.333,39,177,Y2018
T9,,David Lingmerth,82,"2' 1""",89.333,43,86,Y2018
T9,,Justin Rose,70,"2' 1""",67.833,33,15,Y2018
T9,,Robert Streb,78,"2' 1""",91.167,43,184,Y2018
T9,,Daniel Summerhays,51,"2' 1""",62.417,30,167,Y2018
T9,,Steve Wheatcroft,60,"2' 1""",52.333,25,42,Y2018
T17,,Hunter Mahan,67,"2' 2""",77.25,35,80,Y2018
T17,,Ryan Moore,78,"2' 2""",82.75,38,4,Y2018
T19,,Bud Cauley,55,"2' 3""",68.833,31,56,Y2018
T19,,Austin Cook,107,"2' 3""",141.167,63,28,Y2018
T19,,Brice Garnett,99,"2' 3""",117.667,52,83,Y2018
T19,,Danny Lee,88,"2' 3""",96.333,43,46,Y2018
T19,,Graeme McDowell,67,"2' 3""",74.75,33,61,Y2018
T19,,Rory McIlroy,64,"2' 3""",82.333,36,17,Y2018
T19,,Conrad Shindler,60,"2' 3""",73,32,58,Y2018
T19,,Justin Thomas,91,"2' 3""",100.75,45,24,Y2018
T27,,Patrick Cantlay,87,"2' 4""",86.083,37,109,Y2018
T27,,Ben Martin,64,"2' 4""",75.75,32,81,Y2018
T27,,Phil Mickelson,90,"2' 4""",99.5,43,91,Y2018
T27,,Keith Mitchell,99,"2' 4""",107.583,46,137,Y2018
T27,,Chez Reavie,93,"2' 4""",109.083,46,27,Y2018
T27,,Kevin Streelman,94,"2' 4""",87.333,38,43,Y2018
T27,,Hudson Swafford,73,"2' 4""",72.167,31,179,Y2018
T27,,Kevin Tway,110,"2' 4""",157.917,67,132,Y2018
T27,,Peter Uihlein,83,"2' 4""",80.917,35,102,Y2018
T36,,Byeong Hun An,86,"2' 5""",99.75,41,37,Y2018
T36,,Kiradech Aphibarnrat,51,"2' 5""",60.333,25,157,Y2018
T36,,Zac Blair,64,"2' 5""",77.083,32,33,Y2018
T36,,J.J. Henry,81,"2' 5""",84,35,171,Y2018
T36,,Ian Poulter,73,"2' 5""",69.5,29,123,Y2018
T36,,Rory Sabbatini,91,"2' 5""",115,47,35,Y2018
T36,,Brandt Snedeker,84,"2' 5""",103,42,57,Y2018
T36,,Xinjun Zhang,81,"2' 5""",77.833,32,95,Y2018
T44,,Branden Grace,67,"2' 6""",57.583,23,105,Y2018
T44,,Russell Henley,77,"2' 6""",73.917,30,175,Y2018
T44,,Brooks Koepka,64,"2' 6""",79.167,32,12,Y2018
T44,,Marc Leishman,93,"2' 6""",118.833,47,75,Y2018
T44,,Alex Noren,67,"2' 6""",76.417,31,30,Y2018
T44,,Rod Pampling,62,"2' 6""",83.833,33,134,Y2018
T44,,Sam Saunders,80,"2' 6""",121.583,48,147,Y2018
T44,,Webb Simpson,95,"2' 6""",145.917,58,1,Y2018
T44,,Brett Stegmaier,67,"2' 6""",106.167,42,140,Y2018
T53,,Dominic Bozzelli,65,"2' 7""",100,39,78,Y2018
T53,,Zecheng Dou,53,"2' 7""",43.917,17,191,Y2018
T53,,Robert Garrigus,80,"2' 7""",140.75,55,129,Y2018
T53,,Adam Hadwin,92,"2' 7""",105.833,41,85,Y2018
T53,,Kelly Kraft,94,"2' 7""",99.167,39,77,Y2018
T53,,Luke List,98,"2' 7""",166,64,90,Y2018
T53,,William McGirt,84,"2' 7""",142.667,55,19,Y2018
T53,,Chris Stroud,81,"2' 7""",75.083,29,60,Y2018
T53,,Michael Thompson,62,"2' 7""",84.25,33,148,Y2018
T62,,Jonas Blixt,67,"2' 8""",86.75,33,130,Y2018
T62,,Bryson DeChambeau,93,"2' 8""",89.667,34,63,Y2018
T62,,Harris English,84,"2' 8""",111.5,42,103,Y2018
T62,,Brian Harman,94,"2' 8""",131.75,50,126,Y2018
T62,,Charley Hoffman,87,"2' 8""",130.667,49,143,Y2018
T62,,Tom Hoge,101,"2' 8""",159,60,34,Y2018
T62,,Satoshi Kodaira,51,"2' 8""",74.833,28,192,Y2018
T62,,Martin Laird,73,"2' 8""",110.917,42,73,Y2018
T62,,Sean O'Hair,67,"2' 8""",97.5,37,110,Y2018
T62,,J.T. Poston,73,"2' 8""",73.75,28,111,Y2018
T62,,Jordan Spieth,81,"2' 8""",111,42,31,Y2018
T73,,Bronson Burgoon,69,"2' 9""",102.667,37,156,Y2018
T73,,Brian Gay,103,"2' 9""",144.333,52,13,Y2018
T73,,Billy Horschel,86,"2' 9""",106.417,39,98,Y2018
T73,,Zach Johnson,94,"2' 9""",126,46,25,Y2018
T73,,Matt Jones,70,"2' 9""",79.917,29,54,Y2018
T73,,Whee Kim,93,"2' 9""",105.417,38,87,Y2018
T73,,Si Woo Kim,108,"2' 9""",179.917,65,118,Y2018
T73,,Troy Merritt,89,"2' 9""",138.25,51,107,Y2018
T73,,Cameron Percy,56,"2' 9""",77.583,28,117,Y2018
T73,,Andrew Putnam,97,"2' 9""",117.333,43,32,Y2018
T73,,Ollie Schniederjans,91,"2' 9""",140.917,51,126,Y2018
T73,,Adam Scott,78,"2' 9""",112.5,41,168,Y2018
T73,,J.J. Spaun,85,"2' 9""",105.75,39,150,Y2018
T73,,Richy Werenski,98,"2' 9""",109.167,40,138,Y2018
T73,,Tiger Woods,68,"2' 9""",110.167,40,4,Y2018
T88,,Scott Brown,102,"2' 10""",157.167,55,170,Y2018
T88,,Rafa Cabrera Bello,75,"2' 10""",87.833,31,99,Y2018
T88,,Joel Dahmen,93,"2' 10""",117.583,41,11,Y2018
T88,,Jason Day,75,"2' 10""",78.917,28,25,Y2018
T88,,Roberto Díaz,72,"2' 10""",100.583,36,87,Y2018
T88,,Rickie Fowler,74,"2' 10""",98.583,35,14,Y2018
T88,,Emiliano Grillo,94,"2' 10""",124.25,44,41,Y2018
T88,,Beau Hossler,104,"2' 10""",156.583,56,58,Y2018
T88,,Sung Kang,89,"2' 10""",116.417,41,189,Y2018
T88,,Chris Kirk,108,"2' 10""",177.667,62,10,Y2018
T88,,Jason Kokrak,99,"2' 10""",150.417,53,162,Y2018
T88,,Scott Piercy,84,"2' 10""",126.083,45,145,Y2018
T88,,"Ted Potter, Jr.",87,"2' 10""",122.667,43,113,Y2018
T88,,Jhonattan Vegas,92,"2' 10""",129.25,45,84,Y2018
T88,,Aaron Wise,90,"2' 10""",137.167,48,141,Y2018
T103,,Ryan Armour,109,"2' 11""",196.25,67,55,Y2018
T103,,Aaron Baddeley,84,"2' 11""",192,65,39,Y2018
T103,,Ricky Barnes,65,"2' 11""",81.917,28,115,Y2018
T103,,Ryan Blaum,81,"2' 11""",121.917,42,158,Y2018
T103,,Wesley Bryan,69,"2' 11""",97.167,33,53,Y2018
T103,,Jonathan Byrd,70,"2' 11""",136.167,47,93,Y2018
T103,,Paul Casey,74,"2' 11""",78.083,27,50,Y2018
T103,,Kevin Chappell,77,"2' 11""",124.5,43,141,Y2018
T103,,Cody Gribble,71,"2' 11""",97.917,34,183,Y2018
T103,,J.B. Holmes,77,"2' 11""",113,39,122,Y2018
T103,,Patton Kizzire,92,"2' 11""",123.167,42,160,Y2018
T103,,Jamie Lovemark,92,"2' 11""",156.5,53,40,Y2018
T103,,Peter Malnati,87,"2' 11""",134.75,46,36,Y2018
T103,,Francesco Molinari,73,"2' 11""",89.75,31,82,Y2018
T103,,Jon Rahm,71,"2' 11""",96.833,33,121,Y2018
T103,,Xander Schauffele,96,"2' 11""",121.25,42,104,Y2018
T103,,Scott Stallings,96,"2' 11""",130.75,45,45,Y2018
T103,,Nick Taylor,94,"2' 11""",138,48,29,Y2018
T103,,Jimmy Walker,81,"2' 11""",118.833,41,74,Y2018
T103,,Nick Watney,94,"2' 11""",166.333,57,153,Y2018
T103,,Gary Woodland,96,"2' 11""",110.333,38,173,Y2018
T124,,Daniel Berger,81,"3' 0""",87.25,29,76,Y2018
T124,,Corey Conners,97,"3' 0""",190.5,63,112,Y2018
T124,,Matt Every,79,"3' 0""",160.25,54,188,Y2018
T124,,Retief Goosen,60,"3' 0""",104.5,35,124,Y2018
T124,,Matt Kuchar,88,"3' 0""",106.167,35,9,Y2018
T124,,Andrew Landry,82,"3' 0""",164.083,55,125,Y2018
T124,,Trey Mullinax,75,"3' 0""",111.167,37,174,Y2018
T124,,Grayson Murray,72,"3' 0""",145.75,48,176,Y2018
T124,,C.T. Pan,104,"3' 0""",137.417,46,128,Y2018
T124,,Sam Ryder,82,"3' 0""",165.333,55,139,Y2018
T124,,Kyle Stanley,93,"3' 0""",119.417,40,169,Y2018
T124,,Shawn Stefani,76,"3' 0""",142.333,47,89,Y2018
T124,,Brian Stuard,103,"3' 0""",159.417,53,72,Y2018
T124,,Vaughn Taylor,83,"3' 0""",130.667,44,62,Y2018
T124,,Cameron Tringale,67,"3' 0""",106.5,36,160,Y2018
T124,,Tyrone Van Aswegen,101,"3' 0""",177.5,59,97,Y2018
T140,,Tyler Duncan,97,"3' 1""",137.417,44,186,Y2018
T140,,Tony Finau,105,"3' 1""",157,51,119,Y2018
T140,,Patrick Rodgers,97,"3' 1""",143,46,119,Y2018
T140,,Ben Silverman,90,"3' 1""",186.333,60,116,Y2018
T144,,Greg Chalmers,56,"3' 2""",95,30,185,Y2018
T144,,Derek Fathauer,84,"3' 2""",174.583,55,163,Y2018
T144,,Lucas Glover,65,"3' 2""",104.917,33,64,Y2018
T144,,Bill Haas,76,"3' 2""",126.833,40,51,Y2018
T144,,Chesson Hadley,103,"3' 2""",203.583,64,136,Y2018
T144,,John Huh,94,"3' 2""",169.083,54,100,Y2018
T144,,Russell Knox,94,"3' 2""",100.417,32,70,Y2018
T144,,Tom Lovelady,87,"3' 2""",120.333,38,190,Y2018
T144,,Jonathan Randolph,71,"3' 2""",135.25,43,64,Y2018
T144,,Henrik Stenson,60,"3' 2""",114.667,36,48,Y2018
T154,,Jason Dufner,71,"3' 3""",148.083,46,94,Y2018
T154,,James Hahn,85,"3' 3""",170.75,52,67,Y2018
T154,,Nicholas Lindheim,77,"3' 3""",122.75,38,180,Y2018
T154,,Harold Varner III,91,"3' 3""",164.417,50,96,Y2018
T158,,Matt Atkins,56,"3' 4""",106.167,32,107,Y2018
T158,,Brandon Harkins,101,"3' 4""",181.833,55,146,Y2018
T158,,David Hearn,66,"3' 4""",105.917,32,154,Y2018
T158,,Charles Howell III,104,"3' 4""",197.167,59,44,Y2018
T158,,Stephan Jaeger,81,"3' 4""",151.167,45,133,Y2018
T158,,Kevin Kisner,89,"3' 4""",117.083,35,52,Y2018
T158,,Martin Piller,79,"3' 4""",116.083,35,106,Y2018
T158,,Bubba Watson,90,"3' 4""",157.083,47,135,Y2018
T166,,Fabián Gómez,88,"3' 5""",152.583,45,79,Y2018
T166,,Nate Lashley,51,"3' 5""",67.667,20,49,Y2018
T166,,Patrick Reed,94,"3' 5""",144.583,42,18,Y2018
T166,,Kyle Thompson,50,"3' 5""",95.083,28,178,Y2018
T170,,Abraham Ancer,98,"3' 6""",238.833,69,20,Y2018
T170,,Ben Crane,65,"3' 6""",104,30,16,Y2018
T170,,Shane Lowry,64,"3' 6""",109.083,31,181,Y2018
T170,,Adam Schenk,86,"3' 6""",137.833,39,172,Y2018
T170,,Charl Schwartzel,65,"3' 6""",152.833,44,101,Y2018
T175,,Chad Campbell,87,"3' 7""",163,46,71,Y2018
T175,,Tommy Fleetwood,73,"3' 7""",110.667,31,148,Y2018
T177,,Jim Furyk,50,"3' 8""",95.5,26,21,Y2018
T177,,Ethan Tracy,72,"3' 8""",124.75,34,166,Y2018
T179,,Martin Flores,92,"3' 9""",160.917,43,165,Y2018
T179,,Talor Gooch,78,"3' 9""",181.667,48,69,Y2018
T179,,Dustin Johnson,77,"3' 9""",108.583,29,23,Y2018
T179,,Michael Kim,74,"3' 9""",109.583,29,144,Y2018
T183,,Tyrrell Hatton,58,"3' 10""",110.083,29,21,Y2018
T183,,Anirban Lahiri,82,"3' 10""",114.5,30,92,Y2018
T183,,Brendan Steele,74,"3' 10""",158.083,41,187,Y2018
T186,,Billy Hurley III,70,"3' 11""",145.833,37,164,Y2018
T186,,Ryan Palmer,69,"3' 11""",218.083,56,159,Y2018
T186,,Pat Perez,82,"3' 11""",106.417,27,155,Y2018
189,,Hideki Matsuyama,75,"4' 0""",115.25,29,47,Y2018
T190,,Lanto Griffin,80,"4' 1""",147.25,36,150,Y2018
T190,,Rob Oppenheim,74,"4' 1""",134.75,33,68,Y2018
192,,Andrew Yun,51,"4' 3""",101.083,24,193,Y2018
193,,Denny McCarthy,71,"4' 5""",123.25,28,64,Y2018
T1,,Russell Knox,75,"1' 11""",63.75,34,130,Y2017
T1,,Steve Wheatcroft,51,"1' 11""",63.917,33,11,Y2017
T3,,Bill Haas,92,"2' 0""",90.833,45,18,Y2017
T3,,Dustin Johnson,77,"2' 0""",69.417,35,26,Y2017
T3,,Bryce Molder,74,"2' 0""",99.333,49,88,Y2017
T3,,Shawn Stefani,72,"2' 0""",88.25,44,78,Y2017
T3,,Camilo Villegas,76,"2' 0""",97.833,49,29,Y2017
T8,,Ryan Palmer,61,"2' 1""",91,44,124,Y2017
T8,,Ollie Schniederjans,92,"2' 1""",139,67,102,Y2017
T10,,Greg Chalmers,75,"2' 2""",132.417,60,84,Y2017
T10,,Luke Donald,50,"2' 2""",37.5,17,74,Y2017
T10,,Tom Hoge,54,"2' 2""",76.833,35,63,Y2017
T10,,Hideki Matsuyama,83,"2' 2""",66,31,41,Y2017
T14,,Byeong Hun An,77,"2' 3""",95.167,42,158,Y2017
T14,,Patrick Cantlay,52,"2' 3""",54.833,24,62,Y2017
T14,,Ben Crane,86,"2' 3""",138,62,93,Y2017
T14,,Charley Hoffman,112,"2' 3""",153,69,141,Y2017
T18,,Brian Harman,104,"2' 4""",152.75,66,25,Y2017
T18,,Charles Howell III,86,"2' 4""",147.417,63,26,Y2017
T18,,Zach Johnson,81,"2' 4""",126.25,54,69,Y2017
T18,,David Lingmerth,79,"2' 4""",137,59,108,Y2017
T18,,Tim Wilkinson,64,"2' 4""",74.167,32,24,Y2017
T23,,Brian Campbell,55,"2' 5""",73.417,30,144,Y2017
T23,,Harris English,84,"2' 5""",131.333,55,75,Y2017
T23,,Søren Kjeldsen,58,"2' 5""",57.083,24,186,Y2017
T23,,Phil Mickelson,85,"2' 5""",117.667,48,71,Y2017
T23,,Tag Ridings,67,"2' 5""",86.083,36,126,Y2017
T23,,Brendan Steele,89,"2' 5""",99.5,41,55,Y2017
T29,,Brett Drewitt,57,"2' 6""",65,26,85,Y2017
T29,,Rickie Fowler,78,"2' 6""",91.083,36,22,Y2017
T29,,John Huh,92,"2' 6""",139.583,56,10,Y2017
T29,,Matt Jones,64,"2' 6""",115.917,46,16,Y2017
T29,,Geoff Ogilvy,80,"2' 6""",86.25,35,49,Y2017
T29,,Hudson Swafford,94,"2' 6""",140.167,57,164,Y2017
T35,,Ryan Armour,63,"2' 7""",95.917,37,117,Y2017
T35,,Ryan Blaum,100,"2' 7""",160.75,63,71,Y2017
T35,,Wesley Bryan,95,"2' 7""",144.5,56,37,Y2017
T35,,Kevin Chappell,95,"2' 7""",153,59,147,Y2017
T35,,Bryson DeChambeau,91,"2' 7""",155.25,60,128,Y2017
T35,,Derek Fathauer,81,"2' 7""",137.5,54,180,Y2017
T35,,Lucas Glover,93,"2' 7""",135.5,52,66,Y2017
T35,,Andres Gonzales,73,"2' 7""",131.167,50,33,Y2017
T35,,Sung Kang,104,"2' 7""",147,57,136,Y2017
T35,,Brooks Koepka,88,"2' 7""",123.583,48,154,Y2017
T35,,Kelly Kraft,75,"2' 7""",120.167,47,183,Y2017
T35,,Sean O'Hair,84,"2' 7""",111.583,43,129,Y2017
T35,,Brian Stuard,93,"2' 7""",146.417,57,121,Y2017
T35,,Jimmy Walker,68,"2' 7""",102.25,39,122,Y2017
T49,,Zac Blair,105,"2' 8""",194.417,72,3,Y2017
T49,,Martin Flores,88,"2' 8""",109.5,41,135,Y2017
T49,,Mackenzie Hughes,106,"2' 8""",152.25,57,103,Y2017
T49,,Ben Martin,86,"2' 8""",148.5,56,108,Y2017
T49,,Ryan Moore,82,"2' 8""",157.167,59,143,Y2017
T49,,Charl Schwartzel,63,"2' 8""",85.083,32,56,Y2017
T55,,Alex Cejka,85,"2' 9""",124.583,45,44,Y2017
T55,,Robert Garrigus,78,"2' 9""",114.417,41,171,Y2017
T55,,Russell Henley,99,"2' 9""",145.167,53,131,Y2017
T55,,Chris Kirk,89,"2' 9""",113.75,41,174,Y2017
T55,,Matt Kuchar,95,"2' 9""",113.917,42,2,Y2017
T55,,Carl Pettersson,63,"2' 9""",103,37,179,Y2017
T55,,Brandt Snedeker,53,"2' 9""",68.417,25,8,Y2017
T55,,J.J. Spaun,92,"2' 9""",158.5,57,88,Y2017
T55,,Chris Stroud,67,"2' 9""",116.25,42,82,Y2017
T55,,Vaughn Taylor,90,"2' 9""",136.75,49,54,Y2017
T55,,Justin Thomas,86,"2' 9""",120.5,44,53,Y2017
T55,,Cameron Tringale,89,"2' 9""",136.75,49,97,Y2017
T67,,Paul Casey,94,"2' 10""",126.583,45,6,Y2017
T67,,Graham DeLaet,82,"2' 10""",186.667,66,149,Y2017
T67,,Ken Duke,77,"2' 10""",140.083,50,150,Y2017
T67,,Jim Furyk,54,"2' 10""",81.25,29,45,Y2017
T67,,David Hearn,93,"2' 10""",129.333,46,33,Y2017
T67,,Hunter Mahan,73,"2' 10""",129.417,46,120,Y2017
T67,,Graeme McDowell,56,"2' 10""",128.75,46,111,Y2017
T67,,Rod Pampling,71,"2' 10""",84.583,30,184,Y2017
T67,,Sam Saunders,76,"2' 10""",157.5,56,113,Y2017
T67,,Tyrone Van Aswegen,105,"2' 10""",180.167,63,95,Y2017
T67,,Boo Weekley,75,"2' 10""",169.083,59,153,Y2017
T78,,Jonas Blixt,74,"2' 11""",105.25,36,107,Y2017
T78,,Jason Bohn,75,"2' 11""",153.917,53,133,Y2017
T78,,Keegan Bradley,104,"2' 11""",210.083,73,79,Y2017
T78,,K.J. Choi,72,"2' 11""",115.333,40,57,Y2017
T78,,Stewart Cink,93,"2' 11""",208,72,108,Y2017
T78,,Matt Every,76,"2' 11""",146.333,50,190,Y2017
T78,,Tony Finau,106,"2' 11""",169.75,58,81,Y2017
T78,,Sergio Garcia,65,"2' 11""",90.083,31,39,Y2017
T78,,Adam Hadwin,98,"2' 11""",176.417,61,12,Y2017
T78,,Smylie Kaufman,76,"2' 11""",149.25,51,168,Y2017
T78,,Martin Laird,83,"2' 11""",131.25,45,47,Y2017
T78,,Peter Malnati,91,"2' 11""",185.917,63,37,Y2017
T78,,Grayson Murray,94,"2' 11""",190.25,65,181,Y2017
T78,,Seung-Yul Noh,91,"2' 11""",170.75,58,87,Y2017
T78,,Ian Poulter,72,"2' 11""",140.417,48,1,Y2017
T78,,Patrick Reed,107,"2' 11""",169.25,58,48,Y2017
T78,,Justin Rose,66,"2' 11""",123.833,42,80,Y2017
T78,,Michael Thompson,60,"2' 11""",112.167,39,100,Y2017
T78,,Harold Varner III,101,"2' 11""",174.417,59,138,Y2017
T78,,Richy Werenski,81,"2' 11""",155.25,53,51,Y2017
T98,,Ricky Barnes,100,"3' 0""",127.417,43,68,Y2017
T98,,Chad Campbell,97,"3' 0""",175.25,58,5,Y2017
T98,,Gonzalo Fernandez-Castaño,63,"3' 0""",127.25,43,7,Y2017
T98,,Ryo Ishikawa,56,"3' 0""",110.417,37,123,Y2017
T98,,Patton Kizzire,84,"3' 0""",141.583,47,177,Y2017
T98,,William McGirt,89,"3' 0""",128.167,43,134,Y2017
T98,,Francesco Molinari,75,"3' 0""",129.833,43,20,Y2017
T98,,Trey Mullinax,88,"3' 0""",176.167,59,159,Y2017
T98,,Cameron Percy,71,"3' 0""",140.917,47,59,Y2017
T98,,Patrick Rodgers,76,"3' 0""",144.667,48,182,Y2017
T98,,Webb Simpson,102,"3' 0""",180.417,60,4,Y2017
T98,,Kyle Stanley,104,"3' 0""",202.25,68,116,Y2017
T98,,Nick Watney,75,"3' 0""",166,55,94,Y2017
T111,,Chad Collins,66,"3' 1""",126.667,41,19,Y2017
T111,,Jason Dufner,89,"3' 1""",134,44,127,Y2017
T111,,Cody Gribble,79,"3' 1""",140.583,46,173,Y2017
T111,,Emiliano Grillo,90,"3' 1""",152.25,50,148,Y2017
T111,,James Hahn,96,"3' 1""",168.417,54,52,Y2017
T111,,Morgan Hoffmann,92,"3' 1""",188.167,61,63,Y2017
T111,,Billy Horschel,88,"3' 1""",167.583,55,176,Y2017
T111,,Michael Kim,94,"3' 1""",167.833,54,98,Y2017
T111,,Kevin Na,86,"3' 1""",156.083,51,32,Y2017
T111,,Louis Oosthuizen,69,"3' 1""",79.583,26,21,Y2017
T111,,J.T. Poston,95,"3' 1""",211.417,68,77,Y2017
T111,,Jordan Spieth,85,"3' 1""",159.667,52,36,Y2017
T111,,Daniel Summerhays,100,"3' 1""",210.75,69,142,Y2017
T111,,Kevin Tway,96,"3' 1""",166.083,54,92,Y2017
T125,,Blayne Barber,77,"3' 2""",214.333,68,160,Y2017
T125,,Kevin Kisner,105,"3' 2""",208.667,66,28,Y2017
T125,,Jason Kokrak,95,"3' 2""",209.333,66,172,Y2017
T125,,Scott Piercy,70,"3' 2""",131.25,41,189,Y2017
T125,,Jon Rahm,90,"3' 2""",134.5,43,9,Y2017
T125,,Xander Schauffele,96,"3' 2""",132.917,42,137,Y2017
T125,,Adam Scott,58,"3' 2""",92.167,29,83,Y2017
T125,,Cameron Smith,86,"3' 2""",163,52,103,Y2017
T125,,Johnson Wagner,71,"3' 2""",148.667,47,161,Y2017
T134,,Aaron Baddeley,61,"3' 3""",140.833,43,73,Y2017
T134,,Daniel Berger,91,"3' 3""",167.667,51,23,Y2017
T134,,Branden Grace,70,"3' 3""",130.333,40,40,Y2017
T134,,Spencer Levin,89,"3' 3""",206.667,64,43,Y2017
T134,,Rory McIlroy,51,"3' 3""",112.75,35,17,Y2017
T134,,Troy Merritt,82,"3' 3""",205.583,63,112,Y2017
T134,,C.T. Pan,88,"3' 3""",178.333,55,58,Y2017
T134,,Seamus Power,86,"3' 3""",212.417,66,13,Y2017
T142,,Ryan Brehm,83,"3' 4""",183.917,55,132,Y2017
T142,,Rafa Cabrera Bello,63,"3' 4""",84.083,25,50,Y2017
T142,,Jason Day,71,"3' 4""",121.333,36,91,Y2017
T142,,Brad Fritsch,56,"3' 4""",107.833,32,151,Y2017
T142,,Retief Goosen,52,"3' 4""",129.917,39,60,Y2017
T142,,J.B. Holmes,83,"3' 4""",96.333,29,156,Y2017
T142,,Whee Kim,74,"3' 4""",177.333,53,31,Y2017
T142,,Si Woo Kim,80,"3' 4""",130.833,39,169,Y2017
T142,,Jamie Lovemark,98,"3' 4""",206,62,67,Y2017
T142,,D.A. Points,68,"3' 4""",142.333,43,162,Y2017
T142,,Jonathan Randolph,68,"3' 4""",122.75,37,140,Y2017
T142,,Robert Streb,98,"3' 4""",179.083,54,96,Y2017
T142,,Nick Taylor,97,"3' 4""",194.417,59,35,Y2017
T155,,Dominic Bozzelli,69,"3' 5""",131.25,38,125,Y2017
T155,,Ernie Els,52,"3' 5""",115.5,34,157,Y2017
T155,,Fabián Gómez,61,"3' 5""",149.667,44,101,Y2017
T155,,Marc Leishman,94,"3' 5""",162.417,47,46,Y2017
T155,,Sebastián Muñoz,51,"3' 5""",74.667,22,139,Y2017
T155,,Pat Perez,93,"3' 5""",161.833,47,14,Y2017
T155,,Chez Reavie,98,"3' 5""",181.25,53,15,Y2017
T155,,Brett Stegmaier,78,"3' 5""",149.75,44,188,Y2017
T155,,Kevin Streelman,90,"3' 5""",213.833,62,70,Y2017
T155,,Bubba Watson,71,"3' 5""",130.333,38,162,Y2017
T165,,Steven Alker,69,"3' 6""",105,30,76,Y2017
T165,,J.J. Henry,92,"3' 6""",173.083,49,145,Y2017
T165,,Jim Herman,77,"3' 6""",177.583,51,155,Y2017
T165,,Luke List,102,"3' 6""",211.167,60,152,Y2017
T165,,Jhonattan Vegas,95,"3' 6""",202.417,58,119,Y2017
T170,,Julián Etulain,68,"3' 7""",148.333,41,105,Y2017
T170,,Brian Gay,82,"3' 7""",191.083,53,30,Y2017
T170,,Mark Hubbard,81,"3' 7""",198.25,55,106,Y2017
T170,,Gary Woodland,94,"3' 7""",100.167,28,118,Y2017
T174,,Steven Bowditch,59,"3' 8""",131.25,36,185,Y2017
T174,,Danny Lee,93,"3' 8""",235.75,64,167,Y2017
T176,,Scott Brown,95,"3' 9""",218.083,58,90,Y2017
T176,,Roberto Castro,70,"3' 9""",160.25,43,63,Y2017
T176,,Billy Hurley III,80,"3' 9""",186.667,50,99,Y2017
T176,,Scott Stallings,81,"3' 9""",166.25,44,165,Y2017
T180,,Andrew Loupe,55,"3' 10""",129.833,34,187,Y2017
T180,,Kyle Reifers,96,"3' 10""",165.75,43,114,Y2017
182,,Bud Cauley,92,"4' 0""",232.833,58,86,Y2017
T183,,Brandon Hagy,85,"4' 2""",197.333,47,61,Y2017
T183,,Anirban Lahiri,72,"4' 2""",158.417,38,170,Y2017
185,,Mark Anderson,54,"4' 3""",130.667,31,42,Y2017
186,,Rory Sabbatini,71,"4' 4""",146.167,34,115,Y2017
187,,Rick Lamb,54,"4' 6""",126.083,28,178,Y2017
188,,Miguel Angel Carballo,63,"4' 9""",142.417,30,175,Y2017
189,,Nicholas Lindheim,58,"4' 10""",169.833,35,146,Y2017
190,,Shane Lowry,52,"5' 4""",85.5,16,165,Y2017
T1,T1,Rickie Fowler,80,"2' 0""",85.917,43,21,Y2016
T1,T1,Francesco Molinari,64,"2' 0""",117.667,58,53,Y2016
T3,T3,Robert Garrigus,69,"2' 1""",97.25,46,172,Y2016
T3,T3,Scott Piercy,87,"2' 1""",114.667,55,117,Y2016
T5,T5,Shane Lowry,57,"2' 2""",77.5,36,169,Y2016
T5,T5,Jordan Spieth,80,"2' 2""",117.75,54,9,Y2016
T5,T5,Robert Streb,87,"2' 2""",108.167,49,149,Y2016
T8,T8,Hideki Matsuyama,76,"2' 3""",115.583,52,46,Y2016
T8,T8,Phil Mickelson,75,"2' 3""",99.583,45,4,Y2016
T8,T8,Rod Pampling,54,"2' 3""",52.083,23,30,Y2016
T8,T8,Tim Wilkinson,72,"2' 3""",97.167,43,10,Y2016
T12,T12,Aaron Baddeley,93,"2' 4""",126.417,54,5,Y2016
T12,T12,Brian Harman,104,"2' 4""",205.833,87,38,Y2016
T12,T12,Rory McIlroy,69,"2' 4""",105.833,45,88,Y2016
T15,T15,Fabián Gómez,82,"2' 5""",130.833,54,132,Y2016
