RANK THIS WEEK,RANK LAST WEEK,PLAYER NAME,ROUNDS,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,RELATIVE TO PAR,YEAR
T26,T26,Ian Poulter,57,"45' 11""",1745.75,38,4,Y2014
29,29,Martin Flores,85,"46' 6""",2744.75,59,6,Y2014
30,30,Marc Leishman,81,"46' 7""",1909.75,41,12,Y2014
31,31,Zach Johnson,97,"46' 8""",2752.75,59,7,Y2014
32,32,Jhonattan Vegas,77,"46' 9""",2432.83,52,5,Y2014
T33,T33,Ernie Els,85,"46' 11""",2580.42,55,8,Y2014
T33,T33,Hudson Swafford,75,"46' 11""",1687.92,36,6,Y2014
T33,T33,Josh Teater,90,"46' 11""",2065,44,3,Y2014
36,36,Justin Rose,70,"47' 0""",2116.42,45,14,Y2014
37,37,Chesson Hadley,84,"47' 1""",2305.42,49,3,Y2014
38,38,Charles Howell III,106,"47' 5""",2937.33,62,11,Y2014
39,39,D.A. Points,75,"47' 6""",1899,40,9,Y2014
40,40,Bubba Watson,76,"47' 8""",1430.5,30,5,Y2014
41,41,Trevor Immelman,84,"47' 9""",2674.42,56,13,Y2014
42,42,Jeff Maggert,54,"47' 10""",1101,23,9,Y2014
43,43,Kevin Tway,64,"48' 0""",1583.58,33,5,Y2014
T44,T44,Steven Bowditch,93,"48' 2""",3470.58,72,14,Y2014
T44,T44,Freddie Jacobson,91,"48' 2""",2167.58,45,5,Y2014
46,46,Jason Dufner,57,"48' 5""",1162.75,24,6,Y2014
47,47,Seung-Yul Noh,92,"48' 8""",3309.58,68,11,Y2014
48,48,Phil Mickelson,71,"49' 1""",2010.83,41,13,Y2014
49,49,Retief Goosen,94,"49' 2""",2950.58,60,16,Y2014
50,50,Ben Martin,80,"49' 4""",1825.5,37,5,Y2014
T51,T51,Matt Every,85,"49' 5""",2420.17,49,12,Y2014
T51,T51,Willy Wilcox,51,"49' 5""",1086.92,22,9,Y2014
T53,T53,Tim Clark,75,"49' 7""",1636.83,33,8,Y2014
T53,T53,Jason Kokrak,65,"49' 7""",2032.83,41,5,Y2014
T55,T55,Gonzalo Fernandez-Castaño,83,"49' 8""",2531.17,51,8,Y2014
T55,T55,Bo Van Pelt,83,"49' 8""",2084.58,42,6,Y2014
T57,T57,Erik Compton,88,"49' 10""",2892.08,58,18,Y2014
T57,T57,Brandt Snedeker,89,"49' 10""",1944.75,39,8,Y2014
T57,T57,Michael Thompson,74,"49' 10""",1693.17,34,7,Y2014
T60,T60,Chris Kirk,105,"49' 11""",2743.42,55,9,Y2014
T60,T60,Brian Stuard,91,"49' 11""",2147.58,43,8,Y2014
62,62,Carl Pettersson,91,"50' 1""",3106.25,62,17,Y2014
T63,T63,Robert Allenby,83,"50' 3""",2615,52,11,Y2014
T63,T63,Keegan Bradley,89,"50' 3""",1910.83,38,7,Y2014
T63,T63,Derek Ernst,80,"50' 3""",1408.08,28,4,Y2014
T63,T63,Scott Stallings,77,"50' 3""",2715.67,54,13,Y2014
T67,T67,Rickie Fowler,91,"50' 4""",2164.92,43,13,Y2014
T67,T67,Martin Kaymer,65,"50' 4""",1258.5,25,12,Y2014
T67,T67,Jimmy Walker,98,"50' 4""",2115.58,42,10,Y2014
T70,T70,Kevin Chappell,100,"50' 7""",2327.83,46,14,Y2014
T70,T70,Russell Knox,92,"50' 7""",2780.42,55,20,Y2014
72,72,Brian Harman,111,"50' 9""",3859.08,76,19,Y2014
73,73,John Merrick,87,"50' 10""",2032,40,15,Y2014
74,74,Jerry Kelly,80,"51' 0""",1936.92,38,3,Y2014
T75,T75,Brendon de Jonge,109,"51' 1""",3117.5,61,9,Y2014
T75,T75,Andres Romero,81,"51' 1""",2044.08,40,14,Y2014
T75,T75,Heath Slocum,71,"51' 1""",1328.5,26,8,Y2014
T78,T78,James Driscoll,71,"51' 2""",2914.42,57,21,Y2014
T78,T78,Harris English,95,"51' 2""",2456.67,48,12,Y2014
T78,T78,Davis Love III,74,"51' 2""",2351.92,46,10,Y2014
T78,T78,Brendan Steele,89,"51' 2""",2251.83,44,7,Y2014
82,82,Adam Scott,68,"51' 3""",1640.42,32,7,Y2014
T83,T83,Jason Bohn,81,"51' 6""",2316.5,45,10,Y2014
T83,T83,Brooks Koepka,56,"51' 6""",1133.5,22,2,Y2014
85,85,Ben Crane,81,"51' 7""",2115.83,41,12,Y2014
T86,T86,Morgan Hoffmann,103,"51' 8""",3360.08,65,14,Y2014
T86,T86,Jeff Overton,80,"51' 8""",2583.42,50,9,Y2014
T86,T86,Patrick Reed,92,"51' 8""",2997.17,58,3,Y2014
89,89,Shawn Stefani,60,"51' 10""",1709.17,33,6,Y2014
90,90,Stewart Cink,91,"51' 11""",2128.58,41,8,Y2014
91,91,Stuart Appleby,92,"52' 1""",2550.83,49,15,Y2014
T92,T92,Bud Cauley,56,"52' 3""",1045.33,20,8,Y2014
T92,T92,Cameron Tringale,111,"52' 3""",2666.08,51,12,Y2014
94,94,Jordan Spieth,102,"52' 5""",2674.42,51,13,Y2014
95,95,Kevin Streelman,79,"52' 6""",1154.67,22,6,Y2014
96,96,Robert Streb,75,"52' 7""",2262.58,43,9,Y2014
97,97,Charlie Beljan,76,"52' 8""",1684.83,32,14,Y2014
T98,T98,Sangmoon Bae,76,"52' 10""",2850.92,54,21,Y2014
T98,T98,John Senden,99,"52' 10""",2800.92,53,9,Y2014
100,100,Bronson La'Cassie,51,"53' 1""",1061,20,7,Y2014
101,101,Aaron Baddeley,74,"53' 2""",2287,43,9,Y2014
T102,T102,Woody Austin,63,"53' 3""",2182.33,41,17,Y2014
T102,T102,Tyrone Van Aswegen,79,"53' 3""",2930.92,55,12,Y2014
104,104,Jim Renner,61,"53' 5""",2029.5,38,15,Y2014
105,105,Will MacKenzie,82,"53' 7""",2786.67,52,21,Y2014
106,106,Charley Hoffman,93,"53' 8""",1879.08,35,E,Y2014
T107,T107,Graham DeLaet,80,"53' 9""",1559.33,29,7,Y2014
T107,T107,Billy Hurley III,86,"53' 9""",2148.83,40,7,Y2014
109,109,Michael Putnam,106,"53' 10""",3607.42,67,19,Y2014
T110,T110,Matt Kuchar,91,"53' 11""",2587.25,48,10,Y2014
T110,T110,Mike Weir,69,"53' 11""",1779.5,33,5,Y2014
112,112,Luke Guthrie,85,"54' 0""",2592.33,48,1,Y2014
T113,T113,Camilo Villegas,95,"54' 1""",2974.17,55,16,Y2014
T113,T113,Johnson Wagner,69,"54' 1""",2271.5,42,16,Y2014
T115,T115,Brice Garnett,92,"54' 3""",2549.08,47,9,Y2014
T115,T115,Hideki Matsuyama,82,"54' 3""",2659.58,49,17,Y2014
T117,T117,Greg Chalmers,85,"54' 5""",3103.5,57,14,Y2014
T117,T117,Danny Lee,84,"54' 5""",2775.67,51,13,Y2014
119,119,David Toms,64,"54' 7""",1418.58,26,10,Y2014
T120,T120,Russell Henley,92,"54' 9""",2464.42,45,14,Y2014
T120,T120,William McGirt,96,"54' 9""",2736.92,50,16,Y2014
122,122,Ángel Cabrera,69,"54' 10""",1972.92,36,8,Y2014
123,123,Andrew Loupe,65,"55' 0""",1649.58,30,E,Y2014
T124,T124,Lucas Glover,68,"55' 1""",1157.08,21,3,Y2014
T124,T124,Rory McIlroy,66,"55' 1""",990.92,18,-1,Y2014
126,126,Scott Langley,95,"55' 3""",3094,56,9,Y2014
T127,T127,Chad Collins,78,"55' 4""",2323.33,42,12,Y2014
T127,T127,David Hearn,97,"55' 4""",2934.67,53,12,Y2014
T127,T127,Charlie Wi,72,"55' 4""",2546.5,46,4,Y2014
130,130,K.J. Choi,80,"55' 6""",1776.17,32,5,Y2014
131,131,Ryan Moore,86,"55' 7""",2058.08,37,5,Y2014
132,132,Jonathan Byrd,76,"55' 9""",1560.42,28,8,Y2014
133,133,Brendon Todd,108,"55' 10""",3687.67,66,16,Y2014
134,134,J.J. Henry,91,"55' 11""",2460.33,44,13,Y2014
135,135,Jim Furyk,84,"56' 0""",2127.67,38,12,Y2014
136,136,Tommy Gainey,73,"56' 1""",1793.5,32,11,Y2014
137,137,Luke Donald,57,"56' 3""",1911.75,34,12,Y2014
T138,T138,J.B. Holmes,86,"56' 6""",2654.17,47,12,Y2014
T138,T138,Webb Simpson,87,"56' 6""",2768.5,49,9,Y2014
140,140,Jonas Blixt,64,"56' 7""",1357.58,24,5,Y2014
141,141,Tim Wilkinson,86,"56' 11""",3583.67,63,10,Y2014
142,142,Charl Schwartzel,64,"57' 2""",2516.83,44,7,Y2014
T143,T143,Ben Curtis,77,"57' 6""",2358.33,41,9,Y2014
T143,T143,Mark Wilson,69,"57' 6""",1841.08,32,14,Y2014
145,145,Martin Laird,66,"57' 7""",1901.42,33,11,Y2014
146,146,Henrik Stenson,56,"57' 8""",691.67,12,3,Y2014
147,147,Scott Brown,100,"57' 9""",2539.17,44,8,Y2014
148,148,John Huh,87,"57' 11""",2315.75,40,19,Y2014
T149,T149,Jason Day,54,"58' 2""",1222.08,21,7,Y2014
T149,T149,Justin Leonard,75,"58' 2""",3376,58,21,Y2014
T149,T149,Chris Stroud,88,"58' 2""",2094,36,14,Y2014
152,152,Kevin Kisner,85,"58' 4""",2451.42,42,12,Y2014
153,153,Y.E. Yang,79,"58' 5""",2277.58,39,12,Y2014
154,154,Rory Sabbatini,82,"58' 6""",2692.58,46,20,Y2014
T155,T155,Brian Gay,81,"58' 7""",2461.08,42,8,Y2014
T155,T155,Louis Oosthuizen,50,"58' 7""",761.25,13,3,Y2014
157,157,Bryce Molder,77,"58' 8""",2992.83,51,11,Y2014
158,158,Boo Weekley,73,"58' 11""",1356,23,7,Y2014
159,159,Graeme McDowell,66,"59' 7""",1370.25,23,8,Y2014
160,160,Wes Roach,67,"59' 8""",1134.08,19,8,Y2014
161,161,Sean O'Hair,77,"59' 10""",2274.08,38,8,Y2014
162,162,John Rollins,84,"60' 8""",2610.33,43,10,Y2014
163,163,Bill Haas,107,"60' 9""",3221.92,53,13,Y2014
164,164,Gary Woodland,93,"60' 10""",2738.75,45,15,Y2014
165,165,Hunter Mahan,88,"61' 3""",2389.25,39,14,Y2014
166,166,Billy Horschel,92,"61' 4""",1594.25,26,8,Y2014
167,167,Ryo Ishikawa,75,"61' 5""",2457.25,40,19,Y2014
T168,T168,Brad Fritsch,50,"61' 8""",1295.17,21,6,Y2014
T168,T168,Daniel Summerhays,98,"61' 8""",2651.75,43,12,Y2014
170,170,Brian Davis,93,"61' 9""",2777.83,45,12,Y2014
171,171,Andrew Svoboda,77,"62' 1""",2296.17,37,12,Y2014
172,172,D.H. Lee,54,"65' 1""",2147.75,33,15,Y2014
173,173,Justin Hicks,103,"65' 9""",2499.92,38,13,Y2014
174,174,David Lingmerth,80,"65' 10""",2305.5,35,14,Y2014
T175,T175,Roberto Castro,76,"66' 0""",2045,31,9,Y2014
T175,T175,Spencer Levin,59,"66' 0""",2111.58,32,6,Y2014
177,177,Lee Westwood,57,"66' 3""",1722.67,26,11,Y2014
